WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2155352,ASSET-01075,Preventive,,0,,000150001034
WO-2155353,ASSET-01075,Emergency,BEARING-FAILURE,366,987,000150001034
WO-2155354,ASSET-01076,Preventive,,0,,000150001035
WO-2155355,ASSET-01076,Preventive,,0,,000150001035
WO-2155356,ASSET-01076,Preventive,,0,,000150001035
WO-2155357,ASSET-01076,Preventive,,0,,000150001035
WO-2155358,ASSET-01076,Corrective,SPINDLE-SEIZURE,141,1147,000150001035
WO-2155359,ASSET-01076,Preventive,,0,,000150001035
WO-2155360,ASSET-01077,Corrective,SPINDLE-SEIZURE,239,1601,000150001036
WO-2155361,ASSET-01077,Preventive,,0,,000150001036
WO-2155362,ASSET-01077,Preventive,,0,,000150001036
WO-2155363,ASSET-01077,Corrective,SPINDLE-SEIZURE,126,1377,000150001036
WO-2155364,ASSET-01077,Preventive,,0,,000150001036
WO-2155365,ASSET-01078,Preventive,,0,,000150001037
WO-2155366,ASSET-01078,Corrective,CONTROLLER-FAULT,128,530,000150001037
WO-2155367,ASSET-01078,Corrective,BEARING-FAILURE,141,779,000150001037
WO-2155368,ASSET-01078,Preventive,,0,,000150001037
WO-2155369,ASSET-01078,Preventive,,0,,000150001037
WO-2155370,ASSET-01078,Preventive,,0,,000150001037
WO-2155371,ASSET-01079,Preventive,,0,,000150001038
WO-2155372,ASSET-01079,Preventive,,0,,000150001038
WO-2155373,ASSET-01079,Preventive,,0,,000150001038
WO-2155374,ASSET-01079,Preventive,,0,,000150001038
WO-2155375,ASSET-01079,Preventive,,0,,000150001038
WO-2155376,ASSET-01079,Preventive,,0,,000150001038
WO-2155377,ASSET-01079,Preventive,,0,,000150001038
WO-2155378,ASSET-01080,Corrective,HYDRAULIC-LEAK,42,489,000150001040
WO-2155379,ASSET-01080,Preventive,,0,,000150001040
WO-2155380,ASSET-01081,Preventive,,0,,000150001041
WO-2155381,ASSET-01081,Preventive,,0,,000150001041
WO-2155382,ASSET-01081,Corrective,PNEUMATIC-LEAK,188,1455,000150001041
WO-2155383,ASSET-01081,Preventive,,0,,000150001041
WO-2155384,ASSET-01081,Corrective,CALIBRATION-DRIFT,42,1018,000150001041
WO-2155385,ASSET-01081,Corrective,PNEUMATIC-LEAK,81,745,000150001041
WO-2155386,ASSET-01082,Corrective,MOTOR-BURNOUT,152,202,000150001043
WO-2155387,ASSET-01082,Preventive,,0,,000150001043
WO-2155388,ASSET-01082,Emergency,CALIBRATION-DRIFT,487,962,000150001043
WO-2155389,ASSET-01082,Preventive,,0,,000150001043
WO-2155390,ASSET-01083,Emergency,HYDRAULIC-LEAK,111,204,000150001044
WO-2155391,ASSET-01083,Corrective,CALIBRATION-DRIFT,94,1307,000150001044
WO-2155392,ASSET-01083,Preventive,,0,,000150001044
WO-2155393,ASSET-01084,Corrective,MOTOR-BURNOUT,232,750,000150001045
WO-2155394,ASSET-01084,Preventive,,0,,000150001045
WO-2155395,ASSET-01084,Corrective,DIE-WEAR,113,474,000150001045
WO-2155396,ASSET-01085,Corrective,PNEUMATIC-LEAK,195,1482,000150001046
WO-2155397,ASSET-01085,Preventive,,0,,000150001046
WO-2155398,ASSET-01085,Corrective,SPINDLE-SEIZURE,89,1795,000150001046
WO-2155399,ASSET-01086,Preventive,,0,,000150001047
WO-2155400,ASSET-01086,Corrective,CONTROLLER-FAULT,84,1436,000150001047
WO-2155401,ASSET-01086,Preventive,,0,,000150001047
WO-2155402,ASSET-01086,Emergency,DIE-WEAR,568,887,000150001047
WO-2155403,ASSET-01086,Corrective,SENSOR-FAULT,180,429,000150001047
WO-2155404,ASSET-01086,Corrective,BEARING-FAILURE,186,1519,000150001047
WO-2155405,ASSET-01087,Preventive,,0,,000150001048
WO-2155406,ASSET-01087,Preventive,,0,,000150001048
WO-2155407,ASSET-01087,Preventive,,0,,000150001048
WO-2155408,ASSET-01087,Preventive,,0,,000150001048
WO-2155409,ASSET-01087,Preventive,,0,,000150001048
WO-2155410,ASSET-01087,Corrective,CALIBRATION-DRIFT,181,538,000150001048
WO-2155411,ASSET-01087,Emergency,SENSOR-FAULT,317,1732,000150001048
WO-2155412,ASSET-01088,Corrective,CALIBRATION-DRIFT,43,722,000150001049
WO-2155413,ASSET-01088,Emergency,CALIBRATION-DRIFT,493,1115,000150001049
WO-2155414,ASSET-01088,Corrective,DIE-WEAR,163,949,000150001049
WO-2155415,ASSET-01088,Corrective,MOTOR-BURNOUT,48,845,000150001049
WO-2155416,ASSET-01088,Corrective,MOTOR-BURNOUT,126,1714,000150001049
WO-2155417,ASSET-01088,Corrective,HYDRAULIC-LEAK,137,1258,000150001049
WO-2155418,ASSET-01088,Corrective,BELT-FAILURE,147,375,000150001049
WO-2155419,ASSET-01089,Preventive,,0,,000150001050
WO-2155420,ASSET-01089,Corrective,SPINDLE-SEIZURE,135,1598,000150001050
WO-2155421,ASSET-01089,Preventive,,0,,000150001050
WO-2155422,ASSET-01089,Preventive,,0,,000150001050
WO-2155423,ASSET-01089,Preventive,,0,,000150001050
WO-2155424,ASSET-01090,Preventive,,0,,000150001051
WO-2155425,ASSET-01090,Preventive,,0,,000150001051
WO-2155426,ASSET-01090,Corrective,BELT-FAILURE,72,832,000150001051
WO-2155427,ASSET-01091,Corrective,DIE-WEAR,86,957,000150001052
WO-2155428,ASSET-01091,Corrective,HYDRAULIC-LEAK,236,1818,000150001052
WO-2155429,ASSET-01091,Preventive,,0,,000150001052
WO-2155430,ASSET-01091,Corrective,CALIBRATION-DRIFT,56,1203,000150001052
WO-2155431,ASSET-01091,Preventive,,0,,000150001052
WO-2155432,ASSET-01092,Preventive,,0,,000150001053
WO-2155433,ASSET-01092,Emergency,HYDRAULIC-LEAK,187,838,000150001053
WO-2155434,ASSET-01092,Corrective,DIE-WEAR,39,684,000150001053
WO-2155435,ASSET-01092,Preventive,,0,,000150001053
WO-2155436,ASSET-01092,Preventive,,0,,000150001053
WO-2155437,ASSET-01093,Corrective,SENSOR-FAULT,141,1231,000150001054
WO-2155438,ASSET-01093,Emergency,CALIBRATION-DRIFT,423,469,000150001054
WO-2155439,ASSET-01093,Corrective,CONTROLLER-FAULT,196,486,000150001054
WO-2155440,ASSET-01093,Preventive,,0,,000150001054
WO-2155441,ASSET-01093,Preventive,,0,,000150001054
WO-2155442,ASSET-01094,Preventive,,0,,000150001055
WO-2155443,ASSET-01094,Corrective,BEARING-FAILURE,115,825,000150001055
WO-2155444,ASSET-01094,Corrective,BEARING-FAILURE,97,1952,000150001055
WO-2155445,ASSET-01094,Corrective,DIE-WEAR,159,1396,000150001055
WO-2155446,ASSET-01095,Corrective,CALIBRATION-DRIFT,147,1019,000150001056
WO-2155447,ASSET-01095,Preventive,,0,,000150001056
WO-2155448,ASSET-01095,Preventive,,0,,000150001056
WO-2155449,ASSET-01095,Corrective,HYDRAULIC-LEAK,136,359,000150001056
WO-2155450,ASSET-01096,Preventive,,0,,000150001057
WO-2155451,ASSET-01096,Corrective,BELT-FAILURE,48,911,000150001057
WO-2155452,ASSET-01096,Preventive,,0,,000150001057
WO-2155453,ASSET-01096,Preventive,,0,,000150001057
WO-2155454,ASSET-01096,Preventive,,0,,000150001057
WO-2155455,ASSET-01096,Preventive,,0,,000150001057
WO-2155456,ASSET-01097,Preventive,,0,,000150001058
WO-2155457,ASSET-01097,Corrective,CONTROLLER-FAULT,54,1599,000150001058
WO-2155458,ASSET-01097,Corrective,PNEUMATIC-LEAK,99,1008,000150001058
WO-2155459,ASSET-01097,Corrective,SPINDLE-SEIZURE,234,1401,000150001058
WO-2155460,ASSET-01097,Corrective,CALIBRATION-DRIFT,164,434,000150001058
WO-2155461,ASSET-01097,Preventive,,0,,000150001058
WO-2155462,ASSET-01097,Preventive,,0,,000150001058
WO-2155463,ASSET-01097,Preventive,,0,,000150001058
WO-2155464,ASSET-01098,Preventive,,0,,000150001059
WO-2155465,ASSET-01098,Preventive,,0,,000150001059
WO-2155466,ASSET-01098,Corrective,DIE-WEAR,131,1223,000150001059
WO-2155467,ASSET-01098,Preventive,,0,,000150001059
WO-2155468,ASSET-01099,Corrective,HYDRAULIC-LEAK,54,1289,000150001060
WO-2155469,ASSET-01099,Emergency,HYDRAULIC-LEAK,596,202,000150001060
WO-2155470,ASSET-01099,Corrective,DIE-WEAR,115,873,000150001060
WO-2155471,ASSET-01100,Corrective,CALIBRATION-DRIFT,155,1168,000150001061
WO-2155472,ASSET-01100,Preventive,,0,,000150001061
WO-2155473,ASSET-01100,Preventive,,0,,000150001061
WO-2155474,ASSET-01100,Corrective,CALIBRATION-DRIFT,90,914,000150001061
WO-2155475,ASSET-01100,Emergency,HYDRAULIC-LEAK,420,821,000150001061
WO-2155476,ASSET-01100,Preventive,,0,,000150001061
WO-2155477,ASSET-01101,Corrective,DIE-WEAR,186,1340,000150001062
WO-2155478,ASSET-01101,Corrective,CALIBRATION-DRIFT,138,1703,000150001062
WO-2155479,ASSET-01101,Preventive,,0,,000150001062
WO-2155480,ASSET-01101,Preventive,,0,,000150001062
WO-2155481,ASSET-01101,Corrective,BELT-FAILURE,110,246,000150001062
WO-2155482,ASSET-01102,Emergency,HYDRAULIC-LEAK,479,1849,000150001063
WO-2155483,ASSET-01102,Preventive,,0,,000150001063
WO-2155484,ASSET-01102,Emergency,CONTROLLER-FAULT,555,1959,000150001063
WO-2155485,ASSET-01102,Corrective,CALIBRATION-DRIFT,217,755,000150001063
WO-2155486,ASSET-01102,Preventive,,0,,000150001063
WO-2155487,ASSET-01102,Preventive,,0,,000150001063
WO-2155488,ASSET-01103,Corrective,HYDRAULIC-LEAK,210,1069,000150001064
WO-2155489,ASSET-01103,Corrective,DIE-WEAR,97,1236,000150001064
WO-2155490,ASSET-01103,Preventive,,0,,000150001064
WO-2155491,ASSET-01103,Preventive,,0,,000150001064
WO-2155492,ASSET-01103,Preventive,,0,,000150001064
WO-2155493,ASSET-01103,Corrective,BELT-FAILURE,86,1988,000150001064
WO-2155494,ASSET-01104,Corrective,CONTROLLER-FAULT,185,1668,000150001065
WO-2155495,ASSET-01104,Corrective,PNEUMATIC-LEAK,108,1270,000150001065
WO-2155496,ASSET-01105,Preventive,,0,,000150001066
WO-2155497,ASSET-01105,Preventive,,0,,000150001066
WO-2155498,ASSET-01105,Corrective,MOTOR-BURNOUT,112,641,000150001066
WO-2155499,ASSET-01105,Corrective,DIE-WEAR,44,1023,000150001066
WO-2155500,ASSET-01105,Corrective,PNEUMATIC-LEAK,71,1002,000150001066
WO-2155501,ASSET-01106,Preventive,,0,,000150001067
WO-2155502,ASSET-01106,Corrective,CALIBRATION-DRIFT,35,794,000150001067
WO-2155503,ASSET-01106,Preventive,,0,,000150001067
WO-2155504,ASSET-01106,Preventive,,0,,000150001067
WO-2155505,ASSET-01106,Corrective,CALIBRATION-DRIFT,138,1791,000150001067
WO-2155506,ASSET-01106,Preventive,,0,,000150001067
WO-2155507,ASSET-01106,Emergency,BEARING-FAILURE,524,1302,000150001067
WO-2155508,ASSET-01106,Preventive,,0,,000150001067
WO-2155509,ASSET-01107,Corrective,DIE-WEAR,66,1306,000150001068
WO-2155510,ASSET-01107,Preventive,,0,,000150001068
WO-2155511,ASSET-01107,Preventive,,0,,000150001068
WO-2155512,ASSET-01107,Preventive,,0,,000150001068
WO-2155513,ASSET-01107,Preventive,,0,,000150001068
WO-2155514,ASSET-01107,Preventive,,0,,000150001068
WO-2155515,ASSET-01107,Preventive,,0,,000150001068
WO-2155516,ASSET-01108,Preventive,,0,,000150001069
WO-2155517,ASSET-01108,Preventive,,0,,000150001069
WO-2155518,ASSET-01108,Corrective,BEARING-FAILURE,125,1221,000150001069
WO-2155519,ASSET-01108,Preventive,,0,,000150001069
WO-2155520,ASSET-01108,Preventive,,0,,000150001069
WO-2155521,ASSET-01108,Corrective,SENSOR-FAULT,192,1162,000150001069
WO-2155522,ASSET-01108,Corrective,MOTOR-BURNOUT,145,1090,000150001069
WO-2155523,ASSET-01108,Preventive,,0,,000150001069
WO-2155524,ASSET-01109,Corrective,CALIBRATION-DRIFT,213,562,000150001070
WO-2155525,ASSET-01109,Preventive,,0,,000150001070
WO-2155526,ASSET-01109,Preventive,,0,,000150001070
WO-2155527,ASSET-01109,Corrective,HYDRAULIC-LEAK,159,1999,000150001070
WO-2155528,ASSET-01109,Emergency,BELT-FAILURE,555,205,000150001070
WO-2155529,ASSET-01109,Preventive,,0,,000150001070
WO-2155530,ASSET-01109,Preventive,,0,,000150001070
WO-2155531,ASSET-01109,Corrective,CONTROLLER-FAULT,74,821,000150001070
WO-2155532,ASSET-01109,Preventive,,0,,000150001070
WO-2155533,ASSET-01110,Corrective,MOTOR-BURNOUT,234,383,000150001071
WO-2155534,ASSET-01110,Preventive,,0,,000150001071
WO-2155535,ASSET-01110,Preventive,,0,,000150001071
WO-2155536,ASSET-01110,Preventive,,0,,000150001071
WO-2155537,ASSET-01110,Emergency,CONTROLLER-FAULT,585,571,000150001071
WO-2155538,ASSET-01111,Corrective,SENSOR-FAULT,159,371,000150001072
WO-2155539,ASSET-01111,Corrective,MOTOR-BURNOUT,238,382,000150001072
WO-2155540,ASSET-01111,Preventive,,0,,000150001072
WO-2155541,ASSET-01111,Corrective,PNEUMATIC-LEAK,235,1885,000150001072
WO-2155542,ASSET-01111,Preventive,,0,,000150001072
WO-2155543,ASSET-01111,Corrective,BELT-FAILURE,106,528,000150001072
WO-2155544,ASSET-01112,Preventive,,0,,000150001073
WO-2155545,ASSET-01112,Preventive,,0,,000150001073
WO-2155546,ASSET-01112,Corrective,HYDRAULIC-LEAK,106,423,000150001073
WO-2155547,ASSET-01112,Preventive,,0,,000150001073
WO-2155548,ASSET-01112,Corrective,PNEUMATIC-LEAK,173,1845,000150001073
WO-2155549,ASSET-01113,Preventive,,0,,000150001074
WO-2155550,ASSET-01113,Preventive,,0,,000150001074
WO-2155551,ASSET-01113,Preventive,,0,,000150001074
WO-2155552,ASSET-01114,Preventive,,0,,000150001075
WO-2155553,ASSET-01114,Corrective,DIE-WEAR,69,814,000150001075
WO-2155554,ASSET-01114,Preventive,,0,,000150001075
WO-2155555,ASSET-01114,Preventive,,0,,000150001075
WO-2155556,ASSET-01114,Preventive,,0,,000150001075
WO-2155557,ASSET-01114,Preventive,,0,,000150001075
WO-2155558,ASSET-01114,Preventive,,0,,000150001075
WO-2155559,ASSET-01114,Corrective,BELT-FAILURE,234,461,000150001075
WO-2155560,ASSET-01115,Preventive,,0,,000150001076
WO-2155561,ASSET-01115,Preventive,,0,,000150001076
WO-2155562,ASSET-01116,Corrective,SPINDLE-SEIZURE,34,858,000150001077
WO-2155563,ASSET-01116,Preventive,,0,,000150001077
WO-2155564,ASSET-01116,Preventive,,0,,000150001077
WO-2155565,ASSET-01116,Corrective,BELT-FAILURE,77,334,000150001077
WO-2155566,ASSET-01116,Corrective,SPINDLE-SEIZURE,153,714,000150001077
WO-2155567,ASSET-01117,Corrective,CALIBRATION-DRIFT,60,421,000150001078
WO-2155568,ASSET-01117,Corrective,MOTOR-BURNOUT,45,855,000150001078
WO-2155569,ASSET-01117,Preventive,,0,,000150001078
WO-2155570,ASSET-01117,Emergency,BEARING-FAILURE,165,1534,000150001078
WO-2155571,ASSET-01117,Corrective,MOTOR-BURNOUT,173,1417,000150001078
WO-2155572,ASSET-01117,Preventive,,0,,000150001078
WO-2155573,ASSET-01117,Corrective,DIE-WEAR,185,565,000150001078
WO-2155574,ASSET-01117,Corrective,SPINDLE-SEIZURE,167,940,000150001078
WO-2155575,ASSET-01117,Emergency,MOTOR-BURNOUT,207,1967,000150001078
WO-2155576,ASSET-01118,Corrective,BEARING-FAILURE,181,1746,000150001079
WO-2155577,ASSET-01118,Preventive,,0,,000150001079
WO-2155578,ASSET-01118,Corrective,BELT-FAILURE,36,723,000150001079
WO-2155579,ASSET-01118,Preventive,,0,,000150001079
WO-2155580,ASSET-01118,Preventive,,0,,000150001079
WO-2155581,ASSET-01119,Preventive,,0,,000150001080
WO-2155582,ASSET-01119,Preventive,,0,,000150001080
WO-2155583,ASSET-01119,Emergency,CALIBRATION-DRIFT,541,1048,000150001080
WO-2155584,ASSET-01120,Preventive,,0,,000150001081
WO-2155585,ASSET-01120,Corrective,DIE-WEAR,173,1737,000150001081
WO-2155586,ASSET-01120,Corrective,BEARING-FAILURE,129,1023,000150001081
WO-2155587,ASSET-01121,Preventive,,0,,000150001082
WO-2155588,ASSET-01121,Preventive,,0,,000150001082
WO-2155589,ASSET-01121,Preventive,,0,,000150001082
WO-2155590,ASSET-01121,Corrective,BEARING-FAILURE,151,812,000150001082
WO-2155591,ASSET-01121,Preventive,,0,,000150001082
WO-2155592,ASSET-01121,Preventive,,0,,000150001082
WO-2155593,ASSET-01122,Preventive,,0,,000150001083
WO-2155594,ASSET-01122,Preventive,,0,,000150001083
WO-2155595,ASSET-01122,Corrective,SPINDLE-SEIZURE,110,1608,000150001083
WO-2155596,ASSET-01122,Preventive,,0,,000150001083
WO-2155597,ASSET-01122,Preventive,,0,,000150001083
WO-2155598,ASSET-01122,Preventive,,0,,000150001083
WO-2155599,ASSET-01122,Emergency,PNEUMATIC-LEAK,119,984,000150001083
WO-2155600,ASSET-01123,Preventive,,0,,000150001084
WO-2155601,ASSET-01123,Preventive,,0,,000150001084
WO-2155602,ASSET-01123,Emergency,CALIBRATION-DRIFT,400,373,000150001084
WO-2155603,ASSET-01123,Preventive,,0,,000150001084
WO-2155604,ASSET-01123,Corrective,CALIBRATION-DRIFT,173,1026,000150001084
WO-2155605,ASSET-01124,Corrective,CALIBRATION-DRIFT,129,1625,000150001085
WO-2155606,ASSET-01124,Corrective,SENSOR-FAULT,207,690,000150001085
WO-2155607,ASSET-01124,Emergency,BELT-FAILURE,572,640,000150001085
WO-2155608,ASSET-01124,Preventive,,0,,000150001085
WO-2155609,ASSET-01124,Preventive,,0,,000150001085
WO-2155610,ASSET-01124,Preventive,,0,,000150001085
WO-2155611,ASSET-01124,Emergency,SPINDLE-SEIZURE,346,203,000150001085
WO-2155612,ASSET-01124,Corrective,DIE-WEAR,161,1153,000150001085
WO-2155613,ASSET-01125,Corrective,SENSOR-FAULT,159,1976,000150001086
WO-2155614,ASSET-01125,Corrective,SPINDLE-SEIZURE,151,1143,000150001086
WO-2155615,ASSET-01125,Corrective,CALIBRATION-DRIFT,122,1699,000150001086
WO-2155616,ASSET-01125,Corrective,DIE-WEAR,98,1511,000150001086
WO-2155617,ASSET-01125,Preventive,,0,,000150001086
WO-2155618,ASSET-01125,Corrective,DIE-WEAR,94,422,000150001086
WO-2155619,ASSET-01125,Corrective,CALIBRATION-DRIFT,77,1493,000150001086
WO-2155620,ASSET-01125,Preventive,,0,,000150001086
WO-2155621,ASSET-01125,Preventive,,0,,000150001086
WO-2155622,ASSET-01125,Corrective,BEARING-FAILURE,185,1820,000150001086
WO-2155623,ASSET-01125,Preventive,,0,,000150001086
WO-2155624,ASSET-01126,Preventive,,0,,000150001088
WO-2155625,ASSET-01126,Corrective,CALIBRATION-DRIFT,50,1517,000150001088
WO-2155626,ASSET-01126,Preventive,,0,,000150001088
WO-2155627,ASSET-01126,Corrective,BEARING-FAILURE,225,1820,000150001088
WO-2155628,ASSET-01126,Preventive,,0,,000150001088
WO-2155629,ASSET-01126,Preventive,,0,,000150001088
WO-2155630,ASSET-01126,Corrective,CALIBRATION-DRIFT,82,281,000150001088
WO-2155631,ASSET-01126,Corrective,SPINDLE-SEIZURE,230,1697,000150001088
WO-2155632,ASSET-01127,Preventive,,0,,000150001089
WO-2155633,ASSET-01127,Corrective,CONTROLLER-FAULT,85,1328,000150001089
WO-2155634,ASSET-01127,Corrective,CONTROLLER-FAULT,108,1320,000150001089
WO-2155635,ASSET-01128,Preventive,,0,,000150001090
WO-2155636,ASSET-01128,Corrective,SPINDLE-SEIZURE,121,1169,000150001090
WO-2155637,ASSET-01128,Emergency,PNEUMATIC-LEAK,263,1179,000150001090
WO-2155638,ASSET-01128,Emergency,SPINDLE-SEIZURE,293,351,000150001090
WO-2155639,ASSET-01128,Preventive,,0,,000150001090
WO-2155640,ASSET-01128,Preventive,,0,,000150001090
WO-2155641,ASSET-01129,Corrective,SENSOR-FAULT,126,227,000150001091
WO-2155642,ASSET-01129,Preventive,,0,,000150001091
WO-2155643,ASSET-01129,Preventive,,0,,000150001091
WO-2155644,ASSET-01130,Corrective,HYDRAULIC-LEAK,42,461,000150001092
WO-2155645,ASSET-01130,Preventive,,0,,000150001092
WO-2155646,ASSET-01130,Preventive,,0,,000150001092
WO-2155647,ASSET-01131,Corrective,CALIBRATION-DRIFT,232,622,000150001093
WO-2155648,ASSET-01131,Corrective,HYDRAULIC-LEAK,118,1869,000150001093
WO-2155649,ASSET-01131,Preventive,,0,,000150001093
WO-2155650,ASSET-01131,Corrective,PNEUMATIC-LEAK,131,1143,000150001093
WO-2155651,ASSET-01131,Preventive,,0,,000150001093
WO-2155652,ASSET-01132,Corrective,BELT-FAILURE,140,410,000150001094
WO-2155653,ASSET-01132,Corrective,SENSOR-FAULT,147,1550,000150001094
WO-2155654,ASSET-01132,Preventive,,0,,000150001094
WO-2155655,ASSET-01132,Preventive,,0,,000150001094
WO-2155656,ASSET-01132,Emergency,BEARING-FAILURE,373,456,000150001094
WO-2155657,ASSET-01132,Corrective,CONTROLLER-FAULT,68,1497,000150001094
WO-2155658,ASSET-01132,Corrective,BELT-FAILURE,240,989,000150001094
WO-2155659,ASSET-01132,Corrective,BEARING-FAILURE,154,455,000150001094
WO-2155660,ASSET-01133,Preventive,,0,,000150001095
WO-2155661,ASSET-01133,Preventive,,0,,000150001095
WO-2155662,ASSET-01134,Preventive,,0,,000150001096
WO-2155663,ASSET-01134,Corrective,SPINDLE-SEIZURE,105,825,000150001096
WO-2155664,ASSET-01134,Preventive,,0,,000150001096
WO-2155665,ASSET-01134,Corrective,BEARING-FAILURE,200,661,000150001096
WO-2155666,ASSET-01135,Preventive,,0,,000150001097
WO-2155667,ASSET-01135,Preventive,,0,,000150001097
WO-2155668,ASSET-01135,Corrective,BELT-FAILURE,202,1674,000150001097
WO-2155669,ASSET-01135,Corrective,DIE-WEAR,122,319,000150001097
WO-2155670,ASSET-01136,Corrective,HYDRAULIC-LEAK,66,897,000150001098
WO-2155671,ASSET-01136,Corrective,SENSOR-FAULT,236,1410,000150001098
WO-2155672,ASSET-01136,Corrective,BEARING-FAILURE,61,1092,000150001098
WO-2155673,ASSET-01136,Preventive,,0,,000150001098
WO-2155674,ASSET-01136,Preventive,,0,,000150001098
WO-2155675,ASSET-01136,Preventive,,0,,000150001098
WO-2155676,ASSET-01137,Emergency,HYDRAULIC-LEAK,107,1271,000150001099
WO-2155677,ASSET-01137,Corrective,SPINDLE-SEIZURE,124,781,000150001099
WO-2155678,ASSET-01137,Preventive,,0,,000150001099
WO-2155679,ASSET-01137,Preventive,,0,,000150001099
WO-2155680,ASSET-01137,Emergency,MOTOR-BURNOUT,198,1924,000150001099
WO-2155681,ASSET-01138,Corrective,CALIBRATION-DRIFT,54,421,000150001100
WO-2155682,ASSET-01138,Corrective,CONTROLLER-FAULT,137,1938,000150001100
WO-2155683,ASSET-01138,Preventive,,0,,000150001100
WO-2155684,ASSET-01138,Corrective,BELT-FAILURE,192,712,000150001100
WO-2155685,ASSET-01139,Preventive,,0,,000150001101
WO-2155686,ASSET-01139,Corrective,BEARING-FAILURE,68,388,000150001101
WO-2155687,ASSET-01139,Preventive,,0,,000150001101
WO-2155688,ASSET-01139,Corrective,MOTOR-BURNOUT,229,653,000150001101
WO-2155689,ASSET-01139,Preventive,,0,,000150001101
WO-2155690,ASSET-01140,Corrective,BELT-FAILURE,103,1139,000150001102
WO-2155691,ASSET-01140,Corrective,BELT-FAILURE,189,1271,000150001102
WO-2155692,ASSET-01140,Preventive,,0,,000150001102
WO-2155693,ASSET-01140,Preventive,,0,,000150001102
WO-2155694,ASSET-01141,Emergency,HYDRAULIC-LEAK,474,568,000150001103
WO-2155695,ASSET-01141,Preventive,,0,,000150001103
WO-2155696,ASSET-01141,Emergency,CONTROLLER-FAULT,283,1328,000150001103
WO-2155697,ASSET-01141,Preventive,,0,,000150001103
WO-2155698,ASSET-01142,Preventive,,0,,000150001104
WO-2155699,ASSET-01142,Preventive,,0,,000150001104
WO-2155700,ASSET-01142,Corrective,CONTROLLER-FAULT,166,1690,000150001104
WO-2155701,ASSET-01143,Corrective,DIE-WEAR,40,1699,000150001105
WO-2155702,ASSET-01143,Preventive,,0,,000150001105
WO-2155703,ASSET-01143,Preventive,,0,,000150001105
WO-2155704,ASSET-01143,Corrective,DIE-WEAR,207,1740,000150001105
WO-2155705,ASSET-01144,Preventive,,0,,000150001106
WO-2155706,ASSET-01144,Corrective,CALIBRATION-DRIFT,88,1116,000150001106
WO-2155707,ASSET-01144,Preventive,,0,,000150001106
WO-2155708,ASSET-01144,Preventive,,0,,000150001106
WO-2155709,ASSET-01144,Preventive,,0,,000150001106
WO-2155710,ASSET-01144,Emergency,CONTROLLER-FAULT,515,1001,000150001106
WO-2155711,ASSET-01144,Preventive,,0,,000150001106
WO-2155712,ASSET-01145,Preventive,,0,,000150001107
WO-2155713,ASSET-01145,Corrective,SENSOR-FAULT,39,1464,000150001107
WO-2155714,ASSET-01145,Preventive,,0,,000150001107
WO-2155715,ASSET-01145,Corrective,SENSOR-FAULT,234,785,000150001107
WO-2155716,ASSET-01145,Preventive,,0,,000150001107
WO-2155717,ASSET-01146,Corrective,HYDRAULIC-LEAK,183,1039,000150001108
WO-2155718,ASSET-01146,Corrective,BELT-FAILURE,119,274,000150001108
WO-2155719,ASSET-01146,Preventive,,0,,000150001108
WO-2155720,ASSET-01146,Preventive,,0,,000150001108
WO-2155721,ASSET-01146,Preventive,,0,,000150001108
WO-2155722,ASSET-01146,Corrective,HYDRAULIC-LEAK,80,462,000150001108
WO-2155723,ASSET-01147,Corrective,SENSOR-FAULT,211,1695,000150001109
WO-2155724,ASSET-01147,Corrective,MOTOR-BURNOUT,131,349,000150001109
WO-2155725,ASSET-01147,Emergency,CALIBRATION-DRIFT,361,1837,000150001109
WO-2155726,ASSET-01148,Preventive,,0,,000150001110
WO-2155727,ASSET-01148,Corrective,HYDRAULIC-LEAK,82,1282,000150001110
WO-2155728,ASSET-01148,Preventive,,0,,000150001110
WO-2155729,ASSET-01148,Preventive,,0,,000150001110
WO-2155730,ASSET-01149,Emergency,CALIBRATION-DRIFT,123,320,000150001111
WO-2155731,ASSET-01149,Emergency,DIE-WEAR,512,1540,000150001111
WO-2155732,ASSET-01149,Corrective,BEARING-FAILURE,55,203,000150001111
WO-2155733,ASSET-01150,Preventive,,0,,000150001112
WO-2155734,ASSET-01150,Preventive,,0,,000150001112
WO-2155735,ASSET-01150,Corrective,DIE-WEAR,200,704,000150001112
WO-2155736,ASSET-01151,Corrective,SENSOR-FAULT,75,625,000150001113
WO-2155737,ASSET-01151,Preventive,,0,,000150001113
WO-2155738,ASSET-01151,Preventive,,0,,000150001113
WO-2155739,ASSET-01151,Corrective,DIE-WEAR,111,597,000150001113
WO-2155740,ASSET-01151,Corrective,CALIBRATION-DRIFT,102,736,000150001113
WO-2155741,ASSET-01151,Preventive,,0,,000150001113
WO-2155742,ASSET-01151,Corrective,MOTOR-BURNOUT,179,247,000150001113
WO-2155743,ASSET-01151,Preventive,,0,,000150001113
WO-2155744,ASSET-01151,Preventive,,0,,000150001113
WO-2155745,ASSET-01152,Corrective,CALIBRATION-DRIFT,173,289,000150001114
WO-2155746,ASSET-01152,Preventive,,0,,000150001114
WO-2155747,ASSET-01152,Corrective,BEARING-FAILURE,219,1648,000150001114
WO-2155748,ASSET-01152,Corrective,CONTROLLER-FAULT,195,552,000150001114
