WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2091209,ASSET-00242,Corrective,CONTROLLER-FAULT,68,1339,000090000231
WO-2091210,ASSET-00242,Corrective,CONTROLLER-FAULT,47,1401,000090000231
WO-2091211,ASSET-00242,Emergency,CALIBRATION-DRIFT,574,760,000090000231
WO-2091212,ASSET-00242,Corrective,PNEUMATIC-LEAK,183,1688,000090000231
WO-2091213,ASSET-00243,Corrective,SPINDLE-SEIZURE,237,1528,000090000232
WO-2091214,ASSET-00243,Preventive,,0,,000090000232
WO-2091215,ASSET-00243,Preventive,,0,,000090000232
WO-2091216,ASSET-00244,Corrective,CALIBRATION-DRIFT,30,1957,000090000233
WO-2091217,ASSET-00244,Corrective,BELT-FAILURE,153,1823,000090000233
WO-2091218,ASSET-00244,Corrective,MOTOR-BURNOUT,233,282,000090000233
WO-2091219,ASSET-00244,Corrective,SENSOR-FAULT,33,1256,000090000233
WO-2091220,ASSET-00245,Preventive,,0,,000090000234
WO-2091221,ASSET-00245,Preventive,,0,,000090000234
WO-2091222,ASSET-00245,Preventive,,0,,000090000234
WO-2091223,ASSET-00245,Preventive,,0,,000090000234
WO-2091224,ASSET-00245,Preventive,,0,,000090000234
WO-2091225,ASSET-00245,Corrective,BEARING-FAILURE,221,1850,000090000234
WO-2091226,ASSET-00245,Preventive,,0,,000090000234
WO-2091227,ASSET-00245,Emergency,BEARING-FAILURE,99,552,000090000234
WO-2091228,ASSET-00245,Preventive,,0,,000090000234
WO-2091229,ASSET-00246,Emergency,DIE-WEAR,414,1504,000090000235
WO-2091230,ASSET-00246,Preventive,,0,,000090000235
WO-2091231,ASSET-00246,Preventive,,0,,000090000235
WO-2091232,ASSET-00246,Corrective,PNEUMATIC-LEAK,130,846,000090000235
WO-2091233,ASSET-00246,Corrective,SPINDLE-SEIZURE,79,1616,000090000235
WO-2091234,ASSET-00246,Preventive,,0,,000090000235
WO-2091235,ASSET-00247,Preventive,,0,,000090000236
WO-2091236,ASSET-00247,Corrective,PNEUMATIC-LEAK,225,612,000090000236
WO-2091237,ASSET-00247,Emergency,BEARING-FAILURE,151,1414,000090000236
WO-2091238,ASSET-00247,Preventive,,0,,000090000236
WO-2091239,ASSET-00247,Preventive,,0,,000090000236
WO-2091240,ASSET-00247,Preventive,,0,,000090000236
WO-2091241,ASSET-00247,Corrective,BELT-FAILURE,142,1709,000090000236
WO-2091242,ASSET-00248,Corrective,BEARING-FAILURE,39,1031,000090000237
WO-2091243,ASSET-00248,Emergency,BELT-FAILURE,103,1502,000090000237
WO-2091244,ASSET-00248,Preventive,,0,,000090000237
WO-2091245,ASSET-00248,Corrective,BEARING-FAILURE,58,1240,000090000237
WO-2091246,ASSET-00248,Preventive,,0,,000090000237
WO-2091247,ASSET-00248,Preventive,,0,,000090000237
WO-2091248,ASSET-00248,Preventive,,0,,000090000237
WO-2091249,ASSET-00249,Corrective,HYDRAULIC-LEAK,133,381,000090000238
WO-2091250,ASSET-00249,Preventive,,0,,000090000238
WO-2091251,ASSET-00249,Corrective,CONTROLLER-FAULT,218,1445,000090000238
WO-2091252,ASSET-00249,Corrective,DIE-WEAR,35,347,000090000238
WO-2091253,ASSET-00249,Corrective,SPINDLE-SEIZURE,119,407,000090000238
WO-2091254,ASSET-00250,Preventive,,0,,000090000239
WO-2091255,ASSET-00250,Emergency,PNEUMATIC-LEAK,486,455,000090000239
WO-2091256,ASSET-00250,Corrective,HYDRAULIC-LEAK,165,1296,000090000239
WO-2091257,ASSET-00250,Preventive,,0,,000090000239
WO-2091258,ASSET-00250,Preventive,,0,,000090000239
WO-2091259,ASSET-00250,Preventive,,0,,000090000239
WO-2091260,ASSET-00250,Preventive,,0,,000090000239
WO-2091261,ASSET-00251,Preventive,,0,,000090000240
WO-2091262,ASSET-00251,Corrective,DIE-WEAR,38,428,000090000240
WO-2091263,ASSET-00252,Corrective,SENSOR-FAULT,94,1106,000090000241
WO-2091264,ASSET-00252,Preventive,,0,,000090000241
WO-2091265,ASSET-00252,Corrective,PNEUMATIC-LEAK,53,549,000090000241
WO-2091266,ASSET-00252,Corrective,CALIBRATION-DRIFT,196,1021,000090000241
WO-2091267,ASSET-00252,Preventive,,0,,000090000241
WO-2091268,ASSET-00252,Preventive,,0,,000090000241
WO-2091269,ASSET-00253,Preventive,,0,,000090000242
WO-2091270,ASSET-00253,Preventive,,0,,000090000242
WO-2091271,ASSET-00253,Preventive,,0,,000090000242
WO-2091272,ASSET-00253,Emergency,HYDRAULIC-LEAK,72,772,000090000242
WO-2091273,ASSET-00254,Corrective,PNEUMATIC-LEAK,62,1369,000090000243
WO-2091274,ASSET-00254,Corrective,DIE-WEAR,222,540,000090000243
WO-2091275,ASSET-00254,Emergency,SPINDLE-SEIZURE,410,652,000090000243
WO-2091276,ASSET-00254,Corrective,HYDRAULIC-LEAK,167,456,000090000243
WO-2091277,ASSET-00254,Corrective,HYDRAULIC-LEAK,86,1958,000090000243
WO-2091278,ASSET-00254,Preventive,,0,,000090000243
WO-2091279,ASSET-00254,Preventive,,0,,000090000243
WO-2091280,ASSET-00254,Corrective,HYDRAULIC-LEAK,226,876,000090000243
WO-2091281,ASSET-00254,Corrective,SPINDLE-SEIZURE,172,1030,000090000243
WO-2091282,ASSET-00255,Corrective,BELT-FAILURE,33,1464,000090000244
WO-2091283,ASSET-00255,Corrective,CALIBRATION-DRIFT,136,597,000090000244
WO-2091284,ASSET-00255,Corrective,PNEUMATIC-LEAK,51,1317,000090000244
WO-2091285,ASSET-00255,Preventive,,0,,000090000244
WO-2091286,ASSET-00255,Corrective,SENSOR-FAULT,82,1568,000090000244
WO-2091287,ASSET-00255,Preventive,,0,,000090000244
WO-2091288,ASSET-00255,Emergency,BELT-FAILURE,417,1546,000090000244
WO-2091289,ASSET-00256,Corrective,BELT-FAILURE,153,224,000090000245
WO-2091290,ASSET-00256,Preventive,,0,,000090000245
WO-2091291,ASSET-00256,Emergency,BELT-FAILURE,469,724,000090000245
WO-2091292,ASSET-00256,Corrective,DIE-WEAR,62,660,000090000245
WO-2091293,ASSET-00256,Corrective,CALIBRATION-DRIFT,71,1301,000090000245
WO-2091294,ASSET-00256,Preventive,,0,,000090000245
WO-2091295,ASSET-00256,Corrective,PNEUMATIC-LEAK,166,1409,000090000245
WO-2091296,ASSET-00256,Corrective,DIE-WEAR,77,1594,000090000245
WO-2091297,ASSET-00256,Preventive,,0,,000090000245
WO-2091298,ASSET-00256,Preventive,,0,,000090000245
WO-2091299,ASSET-00257,Corrective,HYDRAULIC-LEAK,166,894,000090000246
WO-2091300,ASSET-00257,Preventive,,0,,000090000246
WO-2091301,ASSET-00257,Preventive,,0,,000090000246
WO-2091302,ASSET-00257,Preventive,,0,,000090000246
WO-2091303,ASSET-00257,Emergency,BEARING-FAILURE,73,1271,000090000246
WO-2091304,ASSET-00257,Emergency,CALIBRATION-DRIFT,542,1178,000090000246
WO-2091305,ASSET-00257,Corrective,BEARING-FAILURE,136,230,000090000246
WO-2091306,ASSET-00257,Preventive,,0,,000090000246
WO-2091307,ASSET-00258,Corrective,HYDRAULIC-LEAK,209,532,000090000247
WO-2091308,ASSET-00258,Preventive,,0,,000090000247
WO-2091309,ASSET-00258,Preventive,,0,,000090000247
WO-2091310,ASSET-00258,Corrective,PNEUMATIC-LEAK,108,1466,000090000247
WO-2091311,ASSET-00258,Corrective,CONTROLLER-FAULT,102,956,000090000247
WO-2091312,ASSET-00258,Preventive,,0,,000090000247
WO-2091313,ASSET-00259,Preventive,,0,,000090000248
WO-2091314,ASSET-00259,Preventive,,0,,000090000248
WO-2091315,ASSET-00259,Corrective,MOTOR-BURNOUT,109,1184,000090000248
WO-2091316,ASSET-00259,Preventive,,0,,000090000248
WO-2091317,ASSET-00259,Emergency,DIE-WEAR,177,1931,000090000248
WO-2091318,ASSET-00260,Corrective,SPINDLE-SEIZURE,110,377,000090000249
WO-2091319,ASSET-00260,Emergency,PNEUMATIC-LEAK,600,1781,000090000249
WO-2091320,ASSET-00260,Preventive,,0,,000090000249
WO-2091321,ASSET-00260,Corrective,SPINDLE-SEIZURE,216,325,000090000249
WO-2091322,ASSET-00260,Corrective,PNEUMATIC-LEAK,91,1484,000090000249
WO-2091323,ASSET-00260,Corrective,SENSOR-FAULT,162,360,000090000249
WO-2091324,ASSET-00260,Corrective,BELT-FAILURE,123,1779,000090000249
WO-2091325,ASSET-00261,Preventive,,0,,000090000250
WO-2091326,ASSET-00261,Corrective,SPINDLE-SEIZURE,218,560,000090000250
WO-2091327,ASSET-00261,Corrective,MOTOR-BURNOUT,209,1500,000090000250
WO-2091328,ASSET-00261,Corrective,CONTROLLER-FAULT,179,1213,000090000250
WO-2091329,ASSET-00261,Preventive,,0,,000090000250
WO-2091330,ASSET-00261,Preventive,,0,,000090000250
WO-2091331,ASSET-00262,Corrective,CONTROLLER-FAULT,222,537,000090000251
WO-2091332,ASSET-00262,Preventive,,0,,000090000251
WO-2091333,ASSET-00262,Preventive,,0,,000090000251
WO-2091334,ASSET-00262,Corrective,CALIBRATION-DRIFT,121,231,000090000251
WO-2091335,ASSET-00263,Corrective,MOTOR-BURNOUT,239,1513,000090000252
WO-2091336,ASSET-00263,Preventive,,0,,000090000252
WO-2091337,ASSET-00263,Preventive,,0,,000090000252
WO-2091338,ASSET-00263,Preventive,,0,,000090000252
WO-2091339,ASSET-00263,Preventive,,0,,000090000252
WO-2091340,ASSET-00263,Corrective,SPINDLE-SEIZURE,31,810,000090000252
WO-2091341,ASSET-00264,Preventive,,0,,000090000253
WO-2091342,ASSET-00264,Corrective,SPINDLE-SEIZURE,230,421,000090000253
WO-2091343,ASSET-00264,Preventive,,0,,000090000253
WO-2091344,ASSET-00264,Preventive,,0,,000090000253
WO-2091345,ASSET-00264,Corrective,SENSOR-FAULT,79,898,000090000253
WO-2091346,ASSET-00265,Preventive,,0,,000090000254
WO-2091347,ASSET-00265,Preventive,,0,,000090000254
WO-2091348,ASSET-00265,Preventive,,0,,000090000254
WO-2091349,ASSET-00265,Emergency,SPINDLE-SEIZURE,433,1184,000090000254
WO-2091350,ASSET-00266,Emergency,SPINDLE-SEIZURE,174,640,000090000255
WO-2091351,ASSET-00266,Preventive,,0,,000090000255
WO-2091352,ASSET-00266,Preventive,,0,,000090000255
WO-2091353,ASSET-00266,Preventive,,0,,000090000255
WO-2091354,ASSET-00266,Corrective,MOTOR-BURNOUT,190,841,000090000255
WO-2091355,ASSET-00266,Corrective,CALIBRATION-DRIFT,59,565,000090000255
WO-2091356,ASSET-00266,Preventive,,0,,000090000255
WO-2091357,ASSET-00266,Preventive,,0,,000090000255
WO-2091358,ASSET-00267,Emergency,BEARING-FAILURE,562,299,000090000256
WO-2091359,ASSET-00267,Preventive,,0,,000090000256
WO-2091360,ASSET-00267,Preventive,,0,,000090000256
WO-2091361,ASSET-00267,Corrective,CALIBRATION-DRIFT,227,1936,000090000256
WO-2091362,ASSET-00269,Preventive,,0,,000090000258
WO-2091363,ASSET-00269,Corrective,CALIBRATION-DRIFT,167,999,000090000258
WO-2091364,ASSET-00269,Emergency,DIE-WEAR,584,512,000090000258
WO-2091365,ASSET-00269,Preventive,,0,,000090000258
WO-2091366,ASSET-00270,Preventive,,0,,000090000259
WO-2091367,ASSET-00271,Preventive,,0,,000090000260
WO-2091368,ASSET-00271,Preventive,,0,,000090000260
WO-2091369,ASSET-00271,Preventive,,0,,000090000260
WO-2091370,ASSET-00271,Preventive,,0,,000090000260
WO-2091371,ASSET-00271,Corrective,CONTROLLER-FAULT,92,644,000090000260
WO-2091372,ASSET-00271,Preventive,,0,,000090000260
WO-2091373,ASSET-00272,Preventive,,0,,000090000261
WO-2091374,ASSET-00272,Preventive,,0,,000090000261
WO-2091375,ASSET-00272,Preventive,,0,,000090000261
WO-2091376,ASSET-00272,Preventive,,0,,000090000261
WO-2091377,ASSET-00272,Preventive,,0,,000090000261
WO-2091378,ASSET-00273,Preventive,,0,,000090000262
WO-2091379,ASSET-00273,Preventive,,0,,000090000262
WO-2091380,ASSET-00274,Preventive,,0,,000090000263
WO-2091381,ASSET-00274,Preventive,,0,,000090000263
WO-2091382,ASSET-00274,Emergency,CONTROLLER-FAULT,151,1792,000090000263
WO-2091383,ASSET-00274,Preventive,,0,,000090000263
WO-2091384,ASSET-00275,Preventive,,0,,000090000264
WO-2091385,ASSET-00275,Preventive,,0,,000090000264
WO-2091386,ASSET-00275,Corrective,MOTOR-BURNOUT,128,1052,000090000264
WO-2091387,ASSET-00275,Corrective,HYDRAULIC-LEAK,82,1874,000090000264
WO-2091388,ASSET-00275,Preventive,,0,,000090000264
WO-2091389,ASSET-00275,Preventive,,0,,000090000264
WO-2091390,ASSET-00276,Preventive,,0,,000090000265
WO-2091391,ASSET-00276,Preventive,,0,,000090000265
WO-2091392,ASSET-00276,Preventive,,0,,000090000265
WO-2091393,ASSET-00276,Preventive,,0,,000090000265
WO-2091394,ASSET-00277,Corrective,BELT-FAILURE,86,687,000090000266
WO-2091395,ASSET-00277,Emergency,DIE-WEAR,125,627,000090000266
WO-2091396,ASSET-00277,Preventive,,0,,000090000266
WO-2091397,ASSET-00277,Preventive,,0,,000090000266
WO-2091398,ASSET-00277,Preventive,,0,,000090000266
WO-2091399,ASSET-00277,Preventive,,0,,000090000266
WO-2091400,ASSET-00278,Corrective,DIE-WEAR,106,1116,000090000267
WO-2091401,ASSET-00278,Corrective,BEARING-FAILURE,149,393,000090000267
WO-2091402,ASSET-00278,Preventive,,0,,000090000267
WO-2091403,ASSET-00278,Preventive,,0,,000090000267
WO-2091404,ASSET-00278,Preventive,,0,,000090000267
WO-2091405,ASSET-00278,Corrective,PNEUMATIC-LEAK,145,811,000090000267
WO-2091406,ASSET-00278,Emergency,DIE-WEAR,98,1086,000090000267
WO-2091407,ASSET-00278,Corrective,BELT-FAILURE,227,1975,000090000267
WO-2091408,ASSET-00278,Preventive,,0,,000090000267
WO-2091409,ASSET-00279,Preventive,,0,,000090000268
WO-2091410,ASSET-00279,Preventive,,0,,000090000268
WO-2091411,ASSET-00279,Preventive,,0,,000090000268
WO-2091412,ASSET-00279,Corrective,HYDRAULIC-LEAK,49,1748,000090000268
WO-2091413,ASSET-00279,Preventive,,0,,000090000268
WO-2091414,ASSET-00279,Preventive,,0,,000090000268
WO-2091415,ASSET-00280,Emergency,CONTROLLER-FAULT,530,721,000090000269
WO-2091416,ASSET-00280,Corrective,CONTROLLER-FAULT,151,1583,000090000269
WO-2091417,ASSET-00281,Preventive,,0,,000090000270
WO-2091418,ASSET-00281,Corrective,PNEUMATIC-LEAK,55,1712,000090000270
WO-2091419,ASSET-00281,Preventive,,0,,000090000270
WO-2091420,ASSET-00281,Preventive,,0,,000090000270
WO-2091421,ASSET-00281,Preventive,,0,,000090000270
WO-2091422,ASSET-00281,Preventive,,0,,000090000270
WO-2091423,ASSET-00281,Preventive,,0,,000090000270
WO-2091424,ASSET-00281,Preventive,,0,,000090000270
WO-2091425,ASSET-00282,Corrective,SENSOR-FAULT,158,451,000090000271
WO-2091426,ASSET-00282,Preventive,,0,,000090000271
WO-2091427,ASSET-00282,Preventive,,0,,000090000271
WO-2091428,ASSET-00282,Preventive,,0,,000090000271
WO-2091429,ASSET-00282,Corrective,PNEUMATIC-LEAK,212,1506,000090000271
WO-2091430,ASSET-00283,Preventive,,0,,000090000272
WO-2091431,ASSET-00283,Corrective,SENSOR-FAULT,237,897,000090000272
WO-2091432,ASSET-00283,Preventive,,0,,000090000272
WO-2091433,ASSET-00283,Preventive,,0,,000090000272
WO-2091434,ASSET-00283,Preventive,,0,,000090000272
WO-2091435,ASSET-00283,Corrective,BELT-FAILURE,191,975,000090000272
WO-2091436,ASSET-00283,Corrective,SENSOR-FAULT,207,513,000090000272
WO-2091437,ASSET-00284,Preventive,,0,,000090000273
WO-2091438,ASSET-00284,Preventive,,0,,000090000273
WO-2091439,ASSET-00284,Preventive,,0,,000090000273
WO-2091440,ASSET-00284,Preventive,,0,,000090000273
WO-2091441,ASSET-00284,Preventive,,0,,000090000273
WO-2091442,ASSET-00285,Preventive,,0,,000090000274
WO-2091443,ASSET-00285,Preventive,,0,,000090000274
WO-2091444,ASSET-00285,Corrective,BEARING-FAILURE,225,1011,000090000274
WO-2091445,ASSET-00285,Corrective,BELT-FAILURE,104,520,000090000274
WO-2091446,ASSET-00285,Preventive,,0,,000090000274
WO-2091447,ASSET-00285,Preventive,,0,,000090000274
WO-2091448,ASSET-00285,Preventive,,0,,000090000274
WO-2091449,ASSET-00286,Preventive,,0,,000090000275
WO-2091450,ASSET-00286,Emergency,BELT-FAILURE,324,384,000090000275
WO-2091451,ASSET-00286,Preventive,,0,,000090000275
WO-2091452,ASSET-00287,Preventive,,0,,000090000276
WO-2091453,ASSET-00287,Emergency,HYDRAULIC-LEAK,433,272,000090000276
WO-2091454,ASSET-00287,Preventive,,0,,000090000276
WO-2091455,ASSET-00288,Corrective,PNEUMATIC-LEAK,141,320,000090000277
WO-2091456,ASSET-00288,Corrective,CONTROLLER-FAULT,153,1340,000090000277
WO-2091457,ASSET-00289,Corrective,SPINDLE-SEIZURE,211,950,000090000278
WO-2091458,ASSET-00289,Corrective,SPINDLE-SEIZURE,122,1999,000090000278
WO-2091459,ASSET-00289,Preventive,,0,,000090000278
WO-2091460,ASSET-00289,Preventive,,0,,000090000278
WO-2091461,ASSET-00289,Corrective,CONTROLLER-FAULT,62,865,000090000278
WO-2091462,ASSET-00290,Preventive,,0,,000090000279
WO-2091463,ASSET-00290,Preventive,,0,,000090000279
WO-2091464,ASSET-00290,Preventive,,0,,000090000279
WO-2091465,ASSET-00290,Preventive,,0,,000090000279
WO-2091466,ASSET-00291,Preventive,,0,,000090000280
WO-2091467,ASSET-00292,Preventive,,0,,000090000281
WO-2091468,ASSET-00292,Preventive,,0,,000090000281
WO-2091469,ASSET-00292,Preventive,,0,,000090000281
WO-2091470,ASSET-00292,Preventive,,0,,000090000281
WO-2091471,ASSET-00292,Preventive,,0,,000090000281
WO-2091472,ASSET-00293,Corrective,CALIBRATION-DRIFT,35,1803,000090000283
WO-2091473,ASSET-00293,Corrective,PNEUMATIC-LEAK,56,1987,000090000283
WO-2091474,ASSET-00293,Corrective,BEARING-FAILURE,181,1031,000090000283
WO-2091475,ASSET-00293,Emergency,CALIBRATION-DRIFT,127,778,000090000283
WO-2091476,ASSET-00294,Preventive,,0,,000090000284
WO-2091477,ASSET-00294,Corrective,CALIBRATION-DRIFT,90,749,000090000284
WO-2091478,ASSET-00294,Preventive,,0,,000090000284
WO-2091479,ASSET-00294,Preventive,,0,,000090000284
WO-2091480,ASSET-00294,Preventive,,0,,000090000284
WO-2091481,ASSET-00294,Corrective,HYDRAULIC-LEAK,194,462,000090000284
WO-2091482,ASSET-00294,Preventive,,0,,000090000284
WO-2091483,ASSET-00295,Preventive,,0,,000090000285
WO-2091484,ASSET-00295,Emergency,BEARING-FAILURE,492,369,000090000285
WO-2091485,ASSET-00295,Corrective,CALIBRATION-DRIFT,133,521,000090000285
WO-2091486,ASSET-00295,Corrective,BELT-FAILURE,155,714,000090000285
WO-2091487,ASSET-00295,Emergency,SENSOR-FAULT,357,930,000090000285
WO-2091488,ASSET-00296,Corrective,SPINDLE-SEIZURE,177,1562,000090000286
WO-2091489,ASSET-00296,Corrective,BEARING-FAILURE,155,1603,000090000286
WO-2091490,ASSET-00296,Corrective,HYDRAULIC-LEAK,36,1729,000090000286
WO-2091491,ASSET-00296,Corrective,BEARING-FAILURE,236,1975,000090000286
WO-2091492,ASSET-00296,Corrective,BEARING-FAILURE,182,659,000090000286
WO-2091493,ASSET-00296,Corrective,MOTOR-BURNOUT,110,868,000090000286
WO-2091494,ASSET-00297,Preventive,,0,,000090000287
WO-2091495,ASSET-00297,Corrective,MOTOR-BURNOUT,179,1589,000090000287
WO-2091496,ASSET-00297,Preventive,,0,,000090000287
WO-2091497,ASSET-00297,Corrective,DIE-WEAR,57,303,000090000287
WO-2091498,ASSET-00297,Corrective,SENSOR-FAULT,143,1611,000090000287
WO-2091499,ASSET-00298,Emergency,CALIBRATION-DRIFT,256,202,000090000288
WO-2091500,ASSET-00298,Corrective,SENSOR-FAULT,121,1049,000090000288
WO-2091501,ASSET-00298,Corrective,BELT-FAILURE,140,360,000090000288
WO-2091502,ASSET-00299,Preventive,,0,,000090000289
WO-2091503,ASSET-00299,Preventive,,0,,000090000289
WO-2091504,ASSET-00299,Corrective,CALIBRATION-DRIFT,57,1595,000090000289
WO-2091505,ASSET-00299,Corrective,CONTROLLER-FAULT,70,1886,000090000289
WO-2091506,ASSET-00299,Corrective,PNEUMATIC-LEAK,199,1240,000090000289
WO-2091507,ASSET-00299,Preventive,,0,,000090000289
WO-2091508,ASSET-00300,Preventive,,0,,000090000290
WO-2091509,ASSET-00300,Emergency,BELT-FAILURE,587,1305,000090000290
WO-2091510,ASSET-00300,Corrective,CALIBRATION-DRIFT,122,1190,000090000290
WO-2091511,ASSET-00300,Corrective,SENSOR-FAULT,210,1281,000090000290
WO-2091512,ASSET-00300,Preventive,,0,,000090000290
WO-2091513,ASSET-00300,Preventive,,0,,000090000290
WO-2091514,ASSET-00300,Preventive,,0,,000090000290
WO-2091515,ASSET-00300,Preventive,,0,,000090000290
WO-2091516,ASSET-00300,Preventive,,0,,000090000290
WO-2091517,ASSET-00300,Emergency,BEARING-FAILURE,540,941,000090000290
WO-2091518,ASSET-00300,Preventive,,0,,000090000290
WO-2091519,ASSET-00301,Corrective,BEARING-FAILURE,66,1069,000090000291
WO-2091520,ASSET-00301,Preventive,,0,,000090000291
WO-2091521,ASSET-00301,Preventive,,0,,000090000291
WO-2091522,ASSET-00301,Corrective,CONTROLLER-FAULT,212,1109,000090000291
WO-2091523,ASSET-00301,Preventive,,0,,000090000291
WO-2091524,ASSET-00301,Preventive,,0,,000090000291
WO-2091525,ASSET-00302,Corrective,BEARING-FAILURE,140,215,000090000292
WO-2091526,ASSET-00302,Preventive,,0,,000090000292
WO-2091527,ASSET-00302,Preventive,,0,,000090000292
