OrderRef,EquipID,Type,DowntimeMinutes,MTBFHours,LinkedAssetRef
WO-2041474,ASSET-00302,Preventive,0,,000040000282
WO-2041475,ASSET-00302,Preventive,0,,000040000282
WO-2041476,ASSET-00302,Corrective,41,518,000040000282
WO-2041477,ASSET-00302,Corrective,145,1387,000040000282
WO-2041478,ASSET-00302,Corrective,35,1924,000040000282
WO-2041479,ASSET-00303,Preventive,0,,000040000283
WO-2041480,ASSET-00303,Preventive,0,,000040000283
WO-2041481,ASSET-00303,Preventive,0,,000040000283
WO-2041482,ASSET-00303,Preventive,0,,000040000283
WO-2041483,ASSET-00304,Corrective,114,746,000040000284
WO-2041484,ASSET-00304,Corrective,47,1326,000040000284
WO-2041485,ASSET-00304,Preventive,0,,000040000284
WO-2041486,ASSET-00304,Preventive,0,,000040000284
WO-2041487,ASSET-00304,Corrective,81,1596,000040000284
WO-2041488,ASSET-00304,Corrective,145,1539,000040000284
WO-2041489,ASSET-00304,Corrective,90,730,000040000284
WO-2041490,ASSET-00305,Corrective,133,672,000040000285
WO-2041491,ASSET-00305,Preventive,0,,000040000285
WO-2041492,ASSET-00305,Preventive,0,,000040000285
WO-2041493,ASSET-00305,Corrective,228,411,000040000285
WO-2041494,ASSET-00306,Corrective,72,882,000040000286
WO-2041495,ASSET-00306,Preventive,0,,000040000286
WO-2041496,ASSET-00306,Corrective,89,853,000040000286
WO-2041497,ASSET-00306,Preventive,0,,000040000286
WO-2041498,ASSET-00307,Preventive,0,,000040000287
WO-2041499,ASSET-00307,Preventive,0,,000040000287
WO-2041500,ASSET-00307,Preventive,0,,000040000287
WO-2041501,ASSET-00307,Emergency,392,662,000040000287
WO-2041502,ASSET-00307,Preventive,0,,000040000287
WO-2041503,ASSET-00307,Preventive,0,,000040000287
WO-2041504,ASSET-00307,Corrective,107,1703,000040000287
WO-2041505,ASSET-00308,Corrective,72,621,000040000288
WO-2041506,ASSET-00308,Corrective,85,1367,000040000288
WO-2041507,ASSET-00308,Corrective,105,306,000040000288
WO-2041508,ASSET-00308,Preventive,0,,000040000288
WO-2041509,ASSET-00309,Corrective,161,1269,000040000289
WO-2041510,ASSET-00309,Corrective,105,1543,000040000289
WO-2041511,ASSET-00309,Preventive,0,,000040000289
WO-2041512,ASSET-00309,Preventive,0,,000040000289
WO-2041513,ASSET-00309,Preventive,0,,000040000289
WO-2041514,ASSET-00309,Corrective,74,538,000040000289
WO-2041515,ASSET-00309,Preventive,0,,000040000289
WO-2041516,ASSET-00310,Preventive,0,,000040000290
WO-2041517,ASSET-00310,Preventive,0,,000040000290
WO-2041518,ASSET-00310,Emergency,422,208,000040000290
WO-2041519,ASSET-00310,Corrective,110,943,000040000290
WO-2041520,ASSET-00310,Preventive,0,,000040000290
WO-2041521,ASSET-00310,Preventive,0,,000040000290
WO-2041522,ASSET-00310,Preventive,0,,000040000290
WO-2041523,ASSET-00310,Corrective,210,493,000040000290
WO-2041524,ASSET-00310,Preventive,0,,000040000290
WO-2041525,ASSET-00311,Preventive,0,,000040000291
WO-2041526,ASSET-00311,Preventive,0,,000040000291
WO-2041527,ASSET-00311,Emergency,162,1978,000040000291
WO-2041528,ASSET-00311,Corrective,137,1272,000040000291
WO-2041529,ASSET-00311,Corrective,104,1870,000040000291
WO-2041530,ASSET-00311,Emergency,557,846,000040000291
WO-2041531,ASSET-00312,Preventive,0,,000040000292
WO-2041532,ASSET-00312,Corrective,209,1127,000040000292
WO-2041533,ASSET-00312,Corrective,142,616,000040000292
WO-2041534,ASSET-00312,Emergency,595,1043,000040000292
WO-2041535,ASSET-00313,Preventive,0,,000040000293
WO-2041536,ASSET-00313,Corrective,174,1753,000040000293
WO-2041537,ASSET-00313,Preventive,0,,000040000293
WO-2041538,ASSET-00313,Corrective,176,477,000040000293
WO-2041539,ASSET-00314,Corrective,108,483,000040000294
WO-2041540,ASSET-00314,Preventive,0,,000040000294
WO-2041541,ASSET-00314,Preventive,0,,000040000294
WO-2041542,ASSET-00314,Corrective,230,1866,000040000294
WO-2041543,ASSET-00314,Emergency,571,708,000040000294
WO-2041544,ASSET-00314,Preventive,0,,000040000294
WO-2041545,ASSET-00314,Emergency,335,1854,000040000294
WO-2041546,ASSET-00314,Corrective,236,1852,000040000294
WO-2041547,ASSET-00314,Preventive,0,,000040000294
WO-2041548,ASSET-00315,Corrective,136,263,000040000295
WO-2041549,ASSET-00315,Preventive,0,,000040000295
WO-2041550,ASSET-00315,Corrective,146,413,000040000295
WO-2041551,ASSET-00315,Corrective,120,1689,000040000295
WO-2041552,ASSET-00315,Preventive,0,,000040000295
WO-2041553,ASSET-00315,Preventive,0,,000040000295
WO-2041554,ASSET-00315,Corrective,81,1995,000040000295
WO-2041555,ASSET-00316,Preventive,0,,000040000296
WO-2041556,ASSET-00316,Emergency,216,1016,000040000296
WO-2041557,ASSET-00316,Emergency,64,1896,000040000296
WO-2041558,ASSET-00316,Preventive,0,,000040000296
WO-2041559,ASSET-00316,Preventive,0,,000040000296
WO-2041560,ASSET-00317,Preventive,0,,000040000297
WO-2041561,ASSET-00317,Corrective,128,542,000040000297
WO-2041562,ASSET-00317,Corrective,209,1346,000040000297
WO-2041563,ASSET-00317,Emergency,584,1066,000040000297
WO-2041564,ASSET-00318,Corrective,229,239,000040000298
WO-2041565,ASSET-00318,Corrective,136,773,000040000298
WO-2041566,ASSET-00318,Preventive,0,,000040000298
WO-2041567,ASSET-00318,Preventive,0,,000040000298
WO-2041568,ASSET-00319,Preventive,0,,000040000300
WO-2041569,ASSET-00319,Preventive,0,,000040000300
WO-2041570,ASSET-00319,Preventive,0,,000040000300
WO-2041571,ASSET-00319,Corrective,77,386,000040000300
WO-2041572,ASSET-00319,Corrective,208,1288,000040000300
WO-2041573,ASSET-00319,Preventive,0,,000040000300
WO-2041574,ASSET-00319,Preventive,0,,000040000300
WO-2041575,ASSET-00320,Preventive,0,,000040000301
WO-2041576,ASSET-00320,Preventive,0,,000040000301
WO-2041577,ASSET-00320,Emergency,286,1038,000040000301
WO-2041578,ASSET-00321,Corrective,185,1235,000040000302
WO-2041579,ASSET-00321,Preventive,0,,000040000302
WO-2041580,ASSET-00321,Preventive,0,,000040000302
WO-2041581,ASSET-00321,Preventive,0,,000040000302
WO-2041582,ASSET-00321,Preventive,0,,000040000302
WO-2041583,ASSET-00321,Preventive,0,,000040000302
WO-2041584,ASSET-00321,Corrective,215,271,000040000302
WO-2041585,ASSET-00321,Preventive,0,,000040000302
WO-2041586,ASSET-00322,Preventive,0,,000040000303
WO-2041587,ASSET-00322,Corrective,138,721,000040000303
WO-2041588,ASSET-00322,Preventive,0,,000040000303
WO-2041589,ASSET-00323,Preventive,0,,000040000304
WO-2041590,ASSET-00323,Emergency,576,1574,000040000304
WO-2041591,ASSET-00323,Corrective,165,736,000040000304
WO-2041592,ASSET-00323,Corrective,193,587,000040000304
WO-2041593,ASSET-00324,Emergency,494,1803,000040000305
WO-2041594,ASSET-00325,Corrective,110,1908,000040000306
WO-2041595,ASSET-00325,Corrective,58,1734,000040000306
WO-2041596,ASSET-00325,Preventive,0,,000040000306
WO-2041597,ASSET-00325,Corrective,224,302,000040000306
WO-2041598,ASSET-00326,Corrective,218,234,000040000307
WO-2041599,ASSET-00326,Corrective,139,1197,000040000307
WO-2041600,ASSET-00326,Preventive,0,,000040000307
WO-2041601,ASSET-00327,Corrective,184,648,000040000308
WO-2041602,ASSET-00327,Corrective,32,1416,000040000308
WO-2041603,ASSET-00327,Emergency,358,1377,000040000308
WO-2041604,ASSET-00327,Preventive,0,,000040000308
WO-2041605,ASSET-00327,Preventive,0,,000040000308
WO-2041606,ASSET-00327,Preventive,0,,000040000308
WO-2041607,ASSET-00327,Preventive,0,,000040000308
WO-2041608,ASSET-00328,Corrective,172,509,000040000309
WO-2041609,ASSET-00328,Emergency,309,1902,000040000309
WO-2041610,ASSET-00328,Corrective,55,504,000040000309
WO-2041611,ASSET-00328,Preventive,0,,000040000309
WO-2041612,ASSET-00328,Corrective,55,1595,000040000309
WO-2041613,ASSET-00329,Corrective,32,1598,000040000310
WO-2041614,ASSET-00329,Emergency,536,605,000040000310
WO-2041615,ASSET-00329,Preventive,0,,000040000310
WO-2041616,ASSET-00329,Preventive,0,,000040000310
WO-2041617,ASSET-00329,Corrective,223,398,000040000310
WO-2041618,ASSET-00329,Corrective,55,371,000040000310
WO-2041619,ASSET-00329,Emergency,442,773,000040000310
WO-2041620,ASSET-00329,Corrective,133,1498,000040000310
WO-2041621,ASSET-00330,Emergency,352,535,000040000311
WO-2041622,ASSET-00330,Corrective,221,733,000040000311
WO-2041623,ASSET-00330,Preventive,0,,000040000311
WO-2041624,ASSET-00330,Preventive,0,,000040000311
WO-2041625,ASSET-00330,Emergency,80,1510,000040000311
WO-2041626,ASSET-00330,Corrective,97,1505,000040000311
WO-2041627,ASSET-00331,Corrective,199,1914,000040000312
WO-2041628,ASSET-00331,Preventive,0,,000040000312
WO-2041629,ASSET-00332,Corrective,88,747,000040000313
WO-2041630,ASSET-00332,Preventive,0,,000040000313
WO-2041631,ASSET-00332,Preventive,0,,000040000313
WO-2041632,ASSET-00332,Emergency,226,758,000040000313
WO-2041633,ASSET-00332,Corrective,103,964,000040000313
WO-2041634,ASSET-00332,Corrective,106,998,000040000313
WO-2041635,ASSET-00332,Preventive,0,,000040000313
WO-2041636,ASSET-00332,Preventive,0,,000040000313
WO-2041637,ASSET-00333,Corrective,100,1584,000040000314
WO-2041638,ASSET-00333,Preventive,0,,000040000314
WO-2041639,ASSET-00333,Preventive,0,,000040000314
WO-2041640,ASSET-00333,Preventive,0,,000040000314
WO-2041641,ASSET-00333,Preventive,0,,000040000314
WO-2041642,ASSET-00333,Preventive,0,,000040000314
WO-2041643,ASSET-00333,Emergency,219,1465,000040000314
WO-2041644,ASSET-00334,Preventive,0,,000040000315
WO-2041645,ASSET-00334,Preventive,0,,000040000315
WO-2041646,ASSET-00335,Preventive,0,,000040000316
WO-2041647,ASSET-00335,Preventive,0,,000040000316
WO-2041648,ASSET-00335,Corrective,122,1097,000040000316
WO-2041649,ASSET-00335,Preventive,0,,000040000316
WO-2041650,ASSET-00335,Preventive,0,,000040000316
WO-2041651,ASSET-00335,Emergency,510,249,000040000316
WO-2041652,ASSET-00336,Preventive,0,,000040000317
WO-2041653,ASSET-00336,Corrective,47,256,000040000317
WO-2041654,ASSET-00337,Emergency,129,998,000040000318
WO-2041655,ASSET-00337,Preventive,0,,000040000318
WO-2041656,ASSET-00337,Corrective,226,1151,000040000318
WO-2041657,ASSET-00338,Preventive,0,,000040000319
WO-2041658,ASSET-00338,Emergency,573,1139,000040000319
WO-2041659,ASSET-00338,Corrective,84,896,000040000319
WO-2041660,ASSET-00338,Preventive,0,,000040000319
WO-2041661,ASSET-00339,Preventive,0,,000040000320
WO-2041662,ASSET-00339,Corrective,118,1083,000040000320
WO-2041663,ASSET-00339,Preventive,0,,000040000320
WO-2041664,ASSET-00339,Corrective,167,1975,000040000320
WO-2041665,ASSET-00339,Corrective,161,298,000040000320
WO-2041666,ASSET-00339,Emergency,485,968,000040000320
WO-2041667,ASSET-00339,Corrective,147,1215,000040000320
WO-2041668,ASSET-00339,Preventive,0,,000040000320
WO-2041669,ASSET-00339,Preventive,0,,000040000320
WO-2041670,ASSET-00339,Emergency,239,1525,000040000320
WO-2041671,ASSET-00340,Preventive,0,,000040000321
WO-2041672,ASSET-00340,Preventive,0,,000040000321
WO-2041673,ASSET-00340,Emergency,399,1630,000040000321
WO-2041674,ASSET-00340,Preventive,0,,000040000321
WO-2041675,ASSET-00340,Preventive,0,,000040000321
WO-2041676,ASSET-00340,Preventive,0,,000040000321
WO-2041677,ASSET-00340,Preventive,0,,000040000321
WO-2041678,ASSET-00340,Preventive,0,,000040000321
WO-2041679,ASSET-00340,Corrective,173,1088,000040000321
WO-2041680,ASSET-00341,Corrective,195,1097,000040000322
WO-2041681,ASSET-00341,Emergency,338,363,000040000322
WO-2041682,ASSET-00341,Preventive,0,,000040000322
WO-2041683,ASSET-00341,Preventive,0,,000040000322
WO-2041684,ASSET-00341,Preventive,0,,000040000322
WO-2041685,ASSET-00341,Corrective,181,1977,000040000322
WO-2041686,ASSET-00341,Preventive,0,,000040000322
WO-2041687,ASSET-00341,Preventive,0,,000040000322
WO-2041688,ASSET-00342,Preventive,0,,000040000323
WO-2041689,ASSET-00342,Corrective,137,1162,000040000323
WO-2041690,ASSET-00343,Corrective,108,607,000040000324
WO-2041691,ASSET-00343,Corrective,185,716,000040000324
WO-2041692,ASSET-00343,Preventive,0,,000040000324
WO-2041693,ASSET-00344,Corrective,97,826,000040000325
WO-2041694,ASSET-00344,Corrective,103,537,000040000325
WO-2041695,ASSET-00344,Preventive,0,,000040000325
WO-2041696,ASSET-00344,Preventive,0,,000040000325
WO-2041697,ASSET-00344,Emergency,277,1899,000040000325
WO-2041698,ASSET-00345,Corrective,75,558,000040000326
WO-2041699,ASSET-00345,Preventive,0,,000040000326
WO-2041700,ASSET-00345,Preventive,0,,000040000326
WO-2041701,ASSET-00345,Preventive,0,,000040000326
WO-2041702,ASSET-00345,Corrective,86,682,000040000326
WO-2041703,ASSET-00346,Corrective,36,1188,000040000327
WO-2041704,ASSET-00346,Emergency,466,386,000040000327
WO-2041705,ASSET-00346,Corrective,92,1660,000040000327
WO-2041706,ASSET-00346,Corrective,185,1794,000040000327
WO-2041707,ASSET-00346,Corrective,159,682,000040000327
WO-2041708,ASSET-00346,Emergency,599,295,000040000327
WO-2041709,ASSET-00346,Preventive,0,,000040000327
WO-2041710,ASSET-00346,Preventive,0,,000040000327
WO-2041711,ASSET-00347,Corrective,134,1879,000040000328
WO-2041712,ASSET-00348,Preventive,0,,000040000329
WO-2041713,ASSET-00348,Preventive,0,,000040000329
WO-2041714,ASSET-00348,Emergency,332,1428,000040000329
WO-2041715,ASSET-00348,Preventive,0,,000040000329
WO-2041716,ASSET-00349,Preventive,0,,000040000330
WO-2041717,ASSET-00349,Preventive,0,,000040000330
WO-2041718,ASSET-00349,Corrective,126,1896,000040000330
WO-2041719,ASSET-00350,Preventive,0,,000040000331
WO-2041720,ASSET-00350,Corrective,140,1605,000040000331
WO-2041721,ASSET-00351,Preventive,0,,000040000332
WO-2041722,ASSET-00351,Corrective,180,1808,000040000332
WO-2041723,ASSET-00351,Corrective,62,1675,000040000332
WO-2041724,ASSET-00351,Preventive,0,,000040000332
WO-2041725,ASSET-00351,Corrective,187,923,000040000332
WO-2041726,ASSET-00351,Corrective,165,225,000040000332
WO-2041727,ASSET-00351,Corrective,200,1063,000040000332
WO-2041728,ASSET-00352,Emergency,181,1550,000040000333
WO-2041729,ASSET-00352,Preventive,0,,000040000333
WO-2041730,ASSET-00352,Corrective,98,1276,000040000333
WO-2041731,ASSET-00352,Preventive,0,,000040000333
WO-2041732,ASSET-00353,Preventive,0,,000040000334
WO-2041733,ASSET-00353,Preventive,0,,000040000334
WO-2041734,ASSET-00353,Corrective,233,374,000040000334
WO-2041735,ASSET-00353,Preventive,0,,000040000334
WO-2041736,ASSET-00353,Preventive,0,,000040000334
WO-2041737,ASSET-00354,Emergency,307,1886,000040000335
WO-2041738,ASSET-00354,Preventive,0,,000040000335
WO-2041739,ASSET-00354,Preventive,0,,000040000335
WO-2041740,ASSET-00354,Corrective,71,531,000040000335
WO-2041741,ASSET-00354,Corrective,161,983,000040000335
WO-2041742,ASSET-00355,Preventive,0,,000040000336
WO-2041743,ASSET-00355,Corrective,31,927,000040000336
WO-2041744,ASSET-00355,Preventive,0,,000040000336
WO-2041745,ASSET-00355,Corrective,93,315,000040000336
WO-2041746,ASSET-00355,Preventive,0,,000040000336
WO-2041747,ASSET-00356,Corrective,146,497,000040000337
WO-2041748,ASSET-00356,Preventive,0,,000040000337
WO-2041749,ASSET-00356,Corrective,230,1653,000040000337
WO-2041750,ASSET-00356,Preventive,0,,000040000337
WO-2041751,ASSET-00356,Corrective,114,1755,000040000337
WO-2041752,ASSET-00356,Preventive,0,,000040000337
WO-2041753,ASSET-00356,Preventive,0,,000040000337
WO-2041754,ASSET-00357,Corrective,110,1359,000040000338
WO-2041755,ASSET-00357,Corrective,156,1353,000040000338
WO-2041756,ASSET-00357,Corrective,83,1627,000040000338
WO-2041757,ASSET-00357,Emergency,446,687,000040000338
WO-2041758,ASSET-00358,Corrective,106,380,000040000339
WO-2041759,ASSET-00358,Preventive,0,,000040000339
WO-2041760,ASSET-00358,Preventive,0,,000040000339
WO-2041761,ASSET-00358,Preventive,0,,000040000339
WO-2041762,ASSET-00358,Preventive,0,,000040000339
WO-2041763,ASSET-00358,Corrective,174,722,000040000339
WO-2041764,ASSET-00358,Preventive,0,,000040000339
WO-2041765,ASSET-00359,Preventive,0,,000040000340
WO-2041766,ASSET-00359,Corrective,169,1896,000040000340
WO-2041767,ASSET-00359,Preventive,0,,000040000340
WO-2041768,ASSET-00359,Corrective,196,1872,000040000340
WO-2041769,ASSET-00359,Preventive,0,,000040000340
WO-2041770,ASSET-00359,Emergency,510,890,000040000340
WO-2041771,ASSET-00359,Corrective,239,830,000040000340
WO-2041772,ASSET-00359,Preventive,0,,000040000340
WO-2041773,ASSET-00360,Preventive,0,,000040000341
WO-2041774,ASSET-00360,Corrective,75,1537,000040000341
WO-2041775,ASSET-00360,Preventive,0,,000040000341
WO-2041776,ASSET-00360,Corrective,45,868,000040000341
WO-2041777,ASSET-00360,Preventive,0,,000040000341
WO-2041778,ASSET-00360,Preventive,0,,000040000341
WO-2041779,ASSET-00361,Preventive,0,,000040000342
WO-2041780,ASSET-00362,Preventive,0,,000040000343
WO-2041781,ASSET-00362,Corrective,50,551,000040000343
WO-2041782,ASSET-00362,Corrective,99,1407,000040000343
WO-2041783,ASSET-00363,Corrective,122,926,000040000344
WO-2041784,ASSET-00363,Corrective,238,408,000040000344
WO-2041785,ASSET-00363,Preventive,0,,000040000344
WO-2041786,ASSET-00363,Corrective,209,635,000040000344
WO-2041787,ASSET-00363,Preventive,0,,000040000344
WO-2041788,ASSET-00363,Corrective,79,1665,000040000344
WO-2041789,ASSET-00363,Corrective,86,446,000040000344
WO-2041790,ASSET-00363,Preventive,0,,000040000344
WO-2041791,ASSET-00363,Emergency,569,1424,000040000344
WO-2041792,ASSET-00363,Preventive,0,,000040000344
WO-2041793,ASSET-00363,Preventive,0,,000040000344
WO-2041794,ASSET-00363,Preventive,0,,000040000344
WO-2041795,ASSET-00364,Corrective,231,818,000040000345
WO-2041796,ASSET-00364,Preventive,0,,000040000345
WO-2041797,ASSET-00364,Preventive,0,,000040000345
WO-2041798,ASSET-00364,Corrective,133,1974,000040000345
WO-2041799,ASSET-00364,Preventive,0,,000040000345
WO-2041800,ASSET-00364,Preventive,0,,000040000345
WO-2041801,ASSET-00364,Emergency,494,1171,000040000345
WO-2041802,ASSET-00365,Preventive,0,,000040000346
WO-2041803,ASSET-00365,Corrective,144,1476,000040000346
WO-2041804,ASSET-00366,Preventive,0,,000040000347
WO-2041805,ASSET-00366,Preventive,0,,000040000347
WO-2041806,ASSET-00366,Preventive,0,,000040000347
WO-2041807,ASSET-00366,Preventive,0,,000040000347
WO-2041808,ASSET-00366,Corrective,141,458,000040000347
WO-2041809,ASSET-00366,Corrective,66,1981,000040000347
WO-2041810,ASSET-00367,Corrective,144,1584,000040000348
WO-2041811,ASSET-00367,Preventive,0,,000040000348
WO-2041812,ASSET-00367,Preventive,0,,000040000348
WO-2041813,ASSET-00367,Preventive,0,,000040000348
WO-2041814,ASSET-00367,Corrective,169,591,000040000348
WO-2041815,ASSET-00367,Emergency,86,434,000040000348
WO-2041816,ASSET-00367,Preventive,0,,000040000348
WO-2041817,ASSET-00367,Preventive,0,,000040000348
WO-2041818,ASSET-00367,Corrective,96,1780,000040000348
WO-2041819,ASSET-00368,Corrective,102,460,000040000349
WO-2041820,ASSET-00368,Corrective,39,1609,000040000349
WO-2041821,ASSET-00368,Preventive,0,,000040000349
WO-2041822,ASSET-00368,Corrective,161,1522,000040000349
WO-2041823,ASSET-00369,Preventive,0,,000040000350
WO-2041824,ASSET-00369,Preventive,0,,000040000350
WO-2041825,ASSET-00369,Preventive,0,,000040000350
WO-2041826,ASSET-00370,Preventive,0,,000040000351
WO-2041827,ASSET-00370,Preventive,0,,000040000351
WO-2041828,ASSET-00370,Corrective,125,947,000040000351
WO-2041829,ASSET-00371,Preventive,0,,000040000352
WO-2041830,ASSET-00371,Preventive,0,,000040000352
WO-2041831,ASSET-00371,Preventive,0,,000040000352
WO-2041832,ASSET-00371,Preventive,0,,000040000352
WO-2041833,ASSET-00371,Preventive,0,,000040000352
WO-2041834,ASSET-00371,Preventive,0,,000040000352
WO-2041835,ASSET-00371,Preventive,0,,000040000352
WO-2041836,ASSET-00371,Corrective,143,1312,000040000352
WO-2041837,ASSET-00371,Emergency,260,1084,000040000352
WO-2041838,ASSET-00371,Preventive,0,,000040000352
WO-2041839,ASSET-00372,Emergency,370,1555,000040000353
WO-2041840,ASSET-00372,Preventive,0,,000040000353
WO-2041841,ASSET-00372,Corrective,113,208,000040000353
WO-2041842,ASSET-00372,Preventive,0,,000040000353
WO-2041843,ASSET-00372,Corrective,139,1643,000040000353
WO-2041844,ASSET-00372,Preventive,0,,000040000353
WO-2041845,ASSET-00372,Preventive,0,,000040000353
WO-2041846,ASSET-00373,Preventive,0,,000040000354
WO-2041847,ASSET-00373,Corrective,189,1853,000040000354
WO-2041848,ASSET-00374,Preventive,0,,000040000355
WO-2041849,ASSET-00374,Corrective,223,984,000040000355
WO-2041850,ASSET-00374,Preventive,0,,000040000355
WO-2041851,ASSET-00374,Corrective,173,1526,000040000355
WO-2041852,ASSET-00374,Preventive,0,,000040000355
WO-2041853,ASSET-00375,Corrective,203,1956,000040000356
WO-2041854,ASSET-00375,Preventive,0,,000040000356
WO-2041855,ASSET-00375,Emergency,281,1822,000040000356
WO-2041856,ASSET-00375,Preventive,0,,000040000356
WO-2041857,ASSET-00375,Corrective,50,1796,000040000356
WO-2041858,ASSET-00376,Corrective,240,1033,000040000357
WO-2041859,ASSET-00376,Preventive,0,,000040000357
WO-2041860,ASSET-00376,Corrective,130,889,000040000357
WO-2041861,ASSET-00376,Corrective,108,1047,000040000357
WO-2041862,ASSET-00376,Corrective,66,1520,000040000357
WO-2041863,ASSET-00376,Corrective,45,569,000040000357
WO-2041864,ASSET-00377,Corrective,117,1009,000040000358
WO-2041865,ASSET-00377,Emergency,327,291,000040000358
WO-2041866,ASSET-00378,Emergency,204,985,000040000359
WO-2041867,ASSET-00378,Corrective,110,997,000040000359
WO-2041868,ASSET-00378,Preventive,0,,000040000359
WO-2041869,ASSET-00378,Corrective,104,1244,000040000359
WO-2041870,ASSET-00379,Preventive,0,,000040000360
WO-2041871,ASSET-00379,Preventive,0,,000040000360
WO-2041872,ASSET-00379,Corrective,176,438,000040000360
WO-2041873,ASSET-00380,Corrective,55,697,000040000361
WO-2041874,ASSET-00380,Preventive,0,,000040000361
WO-2041875,ASSET-00380,Corrective,87,1431,000040000361
WO-2041876,ASSET-00380,Preventive,0,,000040000361
WO-2041877,ASSET-00380,Corrective,112,1507,000040000361
WO-2041878,ASSET-00380,Preventive,0,,000040000361
WO-2041879,ASSET-00381,Emergency,449,523,000040000362
WO-2041880,ASSET-00381,Preventive,0,,000040000362
WO-2041881,ASSET-00381,Preventive,0,,000040000362
WO-2041882,ASSET-00381,Preventive,0,,000040000362
WO-2041883,ASSET-00381,Preventive,0,,000040000362
WO-2041884,ASSET-00381,Corrective,128,488,000040000362
WO-2041885,ASSET-00382,Emergency,172,1448,000040000363
WO-2041886,ASSET-00383,Corrective,94,525,000040000364
WO-2041887,ASSET-00383,Preventive,0,,000040000364
WO-2041888,ASSET-00383,Preventive,0,,000040000364
WO-2041889,ASSET-00383,Preventive,0,,000040000364
WO-2041890,ASSET-00383,Preventive,0,,000040000364
WO-2041891,ASSET-00383,Corrective,223,243,000040000364
WO-2041892,ASSET-00383,Preventive,0,,000040000364
WO-2041893,ASSET-00383,Preventive,0,,000040000364
WO-2041894,ASSET-00384,Preventive,0,,000040000365
WO-2041895,ASSET-00384,Preventive,0,,000040000365
WO-2041896,ASSET-00384,Corrective,84,1592,000040000365
WO-2041897,ASSET-00385,Corrective,114,1675,000040000366
WO-2041898,ASSET-00385,Corrective,61,949,000040000366
WO-2041899,ASSET-00385,Corrective,64,1877,000040000366
WO-2041900,ASSET-00386,Preventive,0,,000040000367
WO-2041901,ASSET-00386,Preventive,0,,000040000367
WO-2041902,ASSET-00386,Preventive,0,,000040000367
WO-2041903,ASSET-00386,Corrective,105,500,000040000367
WO-2041904,ASSET-00386,Preventive,0,,000040000367
WO-2041905,ASSET-00386,Preventive,0,,000040000367
WO-2041906,ASSET-00387,Preventive,0,,000040000368
WO-2041907,ASSET-00387,Preventive,0,,000040000368
WO-2041908,ASSET-00387,Corrective,69,243,000040000368
WO-2041909,ASSET-00388,Preventive,0,,000040000369
WO-2041910,ASSET-00388,Preventive,0,,000040000369
WO-2041911,ASSET-00388,Preventive,0,,000040000369
WO-2041912,ASSET-00388,Preventive,0,,000040000369
WO-2041913,ASSET-00388,Preventive,0,,000040000369
WO-2041914,ASSET-00388,Corrective,227,1140,000040000369
WO-2041915,ASSET-00388,Preventive,0,,000040000369
WO-2041916,ASSET-00388,Preventive,0,,000040000369
WO-2041917,ASSET-00389,Emergency,322,911,000040000371
WO-2041918,ASSET-00389,Emergency,395,1803,000040000371
WO-2041919,ASSET-00389,Corrective,118,735,000040000371
WO-2041920,ASSET-00389,Corrective,47,817,000040000371
WO-2041921,ASSET-00389,Corrective,97,1483,000040000371
WO-2041922,ASSET-00390,Preventive,0,,000040000372
WO-2041923,ASSET-00390,Preventive,0,,000040000372
WO-2041924,ASSET-00390,Preventive,0,,000040000372
WO-2041925,ASSET-00390,Corrective,149,913,000040000372
WO-2041926,ASSET-00390,Corrective,112,1668,000040000372
WO-2041927,ASSET-00390,Preventive,0,,000040000372
WO-2041928,ASSET-00390,Corrective,207,929,000040000372
WO-2041929,ASSET-00391,Emergency,562,1359,000040000373
WO-2041930,ASSET-00391,Preventive,0,,000040000373
WO-2041931,ASSET-00391,Preventive,0,,000040000373
WO-2041932,ASSET-00391,Preventive,0,,000040000373
WO-2041933,ASSET-00391,Preventive,0,,000040000373
WO-2041934,ASSET-00391,Corrective,73,204,000040000373
WO-2041935,ASSET-00391,Preventive,0,,000040000373
WO-2041936,ASSET-00391,Preventive,0,,000040000373
WO-2041937,ASSET-00391,Corrective,187,1982,000040000373
WO-2041938,ASSET-00392,Corrective,167,1798,000040000374
WO-2041939,ASSET-00392,Corrective,163,1026,000040000374
WO-2041940,ASSET-00392,Preventive,0,,000040000374
WO-2041941,ASSET-00392,Preventive,0,,000040000374
WO-2041942,ASSET-00392,Corrective,151,1951,000040000374
WO-2041943,ASSET-00392,Corrective,36,1620,000040000374
WO-2041944,ASSET-00393,Corrective,140,1657,000040000375
WO-2041945,ASSET-00393,Emergency,93,1549,000040000375
WO-2041946,ASSET-00393,Corrective,170,1134,000040000375
WO-2041947,ASSET-00393,Corrective,203,1198,000040000375
WO-2041948,ASSET-00393,Preventive,0,,000040000375
WO-2041949,ASSET-00393,Corrective,88,508,000040000375
WO-2041950,ASSET-00393,Preventive,0,,000040000375
WO-2041951,ASSET-00393,Corrective,229,620,000040000375
WO-2041952,ASSET-00394,Corrective,42,251,000040000376
WO-2041953,ASSET-00394,Emergency,364,1001,000040000376
WO-2041954,ASSET-00394,Preventive,0,,000040000376
WO-2041955,ASSET-00394,Preventive,0,,000040000376
WO-2041956,ASSET-00394,Corrective,238,527,000040000376
WO-2041957,ASSET-00394,Corrective,75,237,000040000376
WO-2041958,ASSET-00394,Corrective,32,437,000040000376
