WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2165755,ASSET-01138,Corrective,BEARING-FAILURE,147,737,000160001101
WO-2165756,ASSET-01138,Preventive,,0,,000160001101
WO-2165757,ASSET-01138,Preventive,,0,,000160001101
WO-2165758,ASSET-01139,Emergency,MOTOR-BURNOUT,69,344,000160001102
WO-2165759,ASSET-01139,Preventive,,0,,000160001102
WO-2165760,ASSET-01139,Preventive,,0,,000160001102
WO-2165761,ASSET-01139,Preventive,,0,,000160001102
WO-2165762,ASSET-01140,Preventive,,0,,000160001103
WO-2165763,ASSET-01140,Corrective,PNEUMATIC-LEAK,198,1075,000160001103
WO-2165764,ASSET-01140,Preventive,,0,,000160001103
WO-2165765,ASSET-01140,Corrective,CALIBRATION-DRIFT,231,1130,000160001103
WO-2165766,ASSET-01140,Corrective,BEARING-FAILURE,84,1171,000160001103
WO-2165767,ASSET-01140,Corrective,PNEUMATIC-LEAK,222,1861,000160001103
WO-2165768,ASSET-01140,Corrective,HYDRAULIC-LEAK,69,1074,000160001103
WO-2165769,ASSET-01141,Corrective,HYDRAULIC-LEAK,166,1840,000160001104
WO-2165770,ASSET-01141,Preventive,,0,,000160001104
WO-2165771,ASSET-01141,Preventive,,0,,000160001104
WO-2165772,ASSET-01141,Preventive,,0,,000160001104
WO-2165773,ASSET-01141,Corrective,CONTROLLER-FAULT,212,1252,000160001104
WO-2165774,ASSET-01142,Preventive,,0,,000160001105
WO-2165775,ASSET-01142,Preventive,,0,,000160001105
WO-2165776,ASSET-01142,Preventive,,0,,000160001105
WO-2165777,ASSET-01142,Emergency,SPINDLE-SEIZURE,578,1463,000160001105
WO-2165778,ASSET-01142,Preventive,,0,,000160001105
WO-2165779,ASSET-01142,Preventive,,0,,000160001105
WO-2165780,ASSET-01142,Corrective,CONTROLLER-FAULT,213,901,000160001105
WO-2165781,ASSET-01143,Corrective,MOTOR-BURNOUT,64,1833,000160001106
WO-2165782,ASSET-01143,Preventive,,0,,000160001106
WO-2165783,ASSET-01143,Corrective,HYDRAULIC-LEAK,225,1693,000160001106
WO-2165784,ASSET-01143,Corrective,CALIBRATION-DRIFT,202,329,000160001106
WO-2165785,ASSET-01143,Preventive,,0,,000160001106
WO-2165786,ASSET-01144,Preventive,,0,,000160001107
WO-2165787,ASSET-01144,Corrective,CALIBRATION-DRIFT,176,850,000160001107
WO-2165788,ASSET-01144,Emergency,BEARING-FAILURE,214,439,000160001107
WO-2165789,ASSET-01144,Preventive,,0,,000160001107
WO-2165790,ASSET-01144,Emergency,HYDRAULIC-LEAK,368,1199,000160001107
WO-2165791,ASSET-01145,Preventive,,0,,000160001108
WO-2165792,ASSET-01145,Preventive,,0,,000160001108
WO-2165793,ASSET-01145,Preventive,,0,,000160001108
WO-2165794,ASSET-01145,Preventive,,0,,000160001108
WO-2165795,ASSET-01146,Preventive,,0,,000160001110
WO-2165796,ASSET-01146,Preventive,,0,,000160001110
WO-2165797,ASSET-01146,Corrective,MOTOR-BURNOUT,107,670,000160001110
WO-2165798,ASSET-01146,Corrective,HYDRAULIC-LEAK,126,802,000160001110
WO-2165799,ASSET-01146,Preventive,,0,,000160001110
WO-2165800,ASSET-01146,Preventive,,0,,000160001110
WO-2165801,ASSET-01146,Preventive,,0,,000160001110
WO-2165802,ASSET-01147,Preventive,,0,,000160001111
WO-2165803,ASSET-01147,Corrective,MOTOR-BURNOUT,89,1171,000160001111
WO-2165804,ASSET-01147,Corrective,BEARING-FAILURE,156,1659,000160001111
WO-2165805,ASSET-01147,Preventive,,0,,000160001111
WO-2165806,ASSET-01148,Preventive,,0,,000160001112
WO-2165807,ASSET-01148,Corrective,CONTROLLER-FAULT,222,1661,000160001112
WO-2165808,ASSET-01149,Preventive,,0,,000160001113
WO-2165809,ASSET-01149,Emergency,BEARING-FAILURE,416,1317,000160001113
WO-2165810,ASSET-01149,Corrective,CALIBRATION-DRIFT,161,516,000160001113
WO-2165811,ASSET-01149,Corrective,PNEUMATIC-LEAK,65,1230,000160001113
WO-2165812,ASSET-01149,Preventive,,0,,000160001113
WO-2165813,ASSET-01149,Preventive,,0,,000160001113
WO-2165814,ASSET-01150,Emergency,HYDRAULIC-LEAK,312,1560,000160001114
WO-2165815,ASSET-01150,Preventive,,0,,000160001114
WO-2165816,ASSET-01150,Preventive,,0,,000160001114
WO-2165817,ASSET-01150,Preventive,,0,,000160001114
WO-2165818,ASSET-01151,Preventive,,0,,000160001115
WO-2165819,ASSET-01151,Preventive,,0,,000160001115
WO-2165820,ASSET-01152,Emergency,BELT-FAILURE,85,1435,000160001116
WO-2165821,ASSET-01152,Preventive,,0,,000160001116
WO-2165822,ASSET-01152,Preventive,,0,,000160001116
WO-2165823,ASSET-01152,Corrective,DIE-WEAR,152,264,000160001116
WO-2165824,ASSET-01153,Emergency,CONTROLLER-FAULT,600,1002,000160001117
WO-2165825,ASSET-01153,Corrective,CONTROLLER-FAULT,155,217,000160001117
WO-2165826,ASSET-01153,Emergency,DIE-WEAR,406,1261,000160001117
WO-2165827,ASSET-01153,Corrective,CONTROLLER-FAULT,37,1311,000160001117
WO-2165828,ASSET-01153,Emergency,HYDRAULIC-LEAK,495,1254,000160001117
WO-2165829,ASSET-01153,Corrective,BELT-FAILURE,201,921,000160001117
WO-2165830,ASSET-01153,Preventive,,0,,000160001117
WO-2165831,ASSET-01155,Corrective,HYDRAULIC-LEAK,148,296,000160001119
WO-2165832,ASSET-01155,Preventive,,0,,000160001119
WO-2165833,ASSET-01155,Preventive,,0,,000160001119
WO-2165834,ASSET-01155,Preventive,,0,,000160001119
WO-2165835,ASSET-01155,Corrective,CALIBRATION-DRIFT,166,377,000160001119
WO-2165836,ASSET-01155,Preventive,,0,,000160001119
WO-2165837,ASSET-01155,Preventive,,0,,000160001119
WO-2165838,ASSET-01155,Preventive,,0,,000160001119
WO-2165839,ASSET-01155,Corrective,CONTROLLER-FAULT,226,1968,000160001119
WO-2165840,ASSET-01156,Preventive,,0,,000160001120
WO-2165841,ASSET-01156,Corrective,CONTROLLER-FAULT,52,1404,000160001120
WO-2165842,ASSET-01156,Corrective,PNEUMATIC-LEAK,76,932,000160001120
WO-2165843,ASSET-01156,Emergency,PNEUMATIC-LEAK,395,782,000160001120
WO-2165844,ASSET-01156,Preventive,,0,,000160001120
WO-2165845,ASSET-01156,Emergency,MOTOR-BURNOUT,526,785,000160001120
WO-2165846,ASSET-01156,Preventive,,0,,000160001120
WO-2165847,ASSET-01156,Emergency,CALIBRATION-DRIFT,367,274,000160001120
WO-2165848,ASSET-01156,Preventive,,0,,000160001120
WO-2165849,ASSET-01157,Corrective,PNEUMATIC-LEAK,215,1969,000160001121
WO-2165850,ASSET-01157,Preventive,,0,,000160001121
WO-2165851,ASSET-01157,Corrective,MOTOR-BURNOUT,179,1409,000160001121
WO-2165852,ASSET-01157,Preventive,,0,,000160001121
WO-2165853,ASSET-01157,Preventive,,0,,000160001121
WO-2165854,ASSET-01158,Emergency,CALIBRATION-DRIFT,505,582,000160001122
WO-2165855,ASSET-01158,Preventive,,0,,000160001122
WO-2165856,ASSET-01159,Corrective,CALIBRATION-DRIFT,167,690,000160001123
WO-2165857,ASSET-01159,Corrective,DIE-WEAR,60,1891,000160001123
WO-2165858,ASSET-01160,Preventive,,0,,000160001124
WO-2165859,ASSET-01160,Corrective,HYDRAULIC-LEAK,107,1521,000160001124
WO-2165860,ASSET-01160,Emergency,DIE-WEAR,481,1954,000160001124
WO-2165861,ASSET-01160,Preventive,,0,,000160001124
WO-2165862,ASSET-01160,Corrective,BEARING-FAILURE,141,1225,000160001124
WO-2165863,ASSET-01160,Preventive,,0,,000160001124
WO-2165864,ASSET-01160,Corrective,BEARING-FAILURE,81,411,000160001124
WO-2165865,ASSET-01160,Preventive,,0,,000160001124
WO-2165866,ASSET-01161,Preventive,,0,,000160001125
WO-2165867,ASSET-01161,Preventive,,0,,000160001125
WO-2165868,ASSET-01161,Preventive,,0,,000160001125
WO-2165869,ASSET-01162,Preventive,,0,,000160001126
WO-2165870,ASSET-01162,Preventive,,0,,000160001126
WO-2165871,ASSET-01162,Corrective,CONTROLLER-FAULT,163,1192,000160001126
WO-2165872,ASSET-01162,Corrective,HYDRAULIC-LEAK,35,519,000160001126
WO-2165873,ASSET-01162,Corrective,PNEUMATIC-LEAK,41,517,000160001126
WO-2165874,ASSET-01162,Preventive,,0,,000160001126
WO-2165875,ASSET-01163,Corrective,MOTOR-BURNOUT,46,1171,000160001127
WO-2165876,ASSET-01163,Corrective,DIE-WEAR,86,1278,000160001127
WO-2165877,ASSET-01163,Preventive,,0,,000160001127
WO-2165878,ASSET-01163,Corrective,BEARING-FAILURE,166,1959,000160001127
WO-2165879,ASSET-01163,Corrective,CALIBRATION-DRIFT,55,642,000160001127
WO-2165880,ASSET-01163,Emergency,BEARING-FAILURE,151,1334,000160001127
WO-2165881,ASSET-01163,Preventive,,0,,000160001127
WO-2165882,ASSET-01164,Corrective,BELT-FAILURE,122,221,000160001128
WO-2165883,ASSET-01164,Preventive,,0,,000160001128
WO-2165884,ASSET-01164,Corrective,PNEUMATIC-LEAK,204,1681,000160001128
WO-2165885,ASSET-01164,Corrective,BELT-FAILURE,162,810,000160001128
WO-2165886,ASSET-01164,Preventive,,0,,000160001128
WO-2165887,ASSET-01164,Corrective,PNEUMATIC-LEAK,87,381,000160001128
WO-2165888,ASSET-01165,Corrective,PNEUMATIC-LEAK,225,1013,000160001129
WO-2165889,ASSET-01165,Preventive,,0,,000160001129
WO-2165890,ASSET-01165,Preventive,,0,,000160001129
WO-2165891,ASSET-01165,Preventive,,0,,000160001129
WO-2165892,ASSET-01165,Preventive,,0,,000160001129
WO-2165893,ASSET-01165,Corrective,SENSOR-FAULT,165,1802,000160001129
WO-2165894,ASSET-01166,Preventive,,0,,000160001130
WO-2165895,ASSET-01166,Corrective,CONTROLLER-FAULT,36,1944,000160001130
WO-2165896,ASSET-01166,Corrective,BEARING-FAILURE,63,669,000160001130
WO-2165897,ASSET-01166,Corrective,SENSOR-FAULT,43,1186,000160001130
WO-2165898,ASSET-01166,Corrective,SPINDLE-SEIZURE,32,1130,000160001130
WO-2165899,ASSET-01166,Preventive,,0,,000160001130
WO-2165900,ASSET-01166,Corrective,SENSOR-FAULT,144,1567,000160001130
WO-2165901,ASSET-01166,Corrective,SENSOR-FAULT,46,423,000160001130
WO-2165902,ASSET-01166,Corrective,SENSOR-FAULT,191,1128,000160001130
WO-2165903,ASSET-01166,Corrective,MOTOR-BURNOUT,41,1174,000160001130
WO-2165904,ASSET-01167,Corrective,BELT-FAILURE,182,1830,000160001131
WO-2165905,ASSET-01167,Preventive,,0,,000160001131
WO-2165906,ASSET-01167,Preventive,,0,,000160001131
WO-2165907,ASSET-01167,Preventive,,0,,000160001131
WO-2165908,ASSET-01167,Preventive,,0,,000160001131
WO-2165909,ASSET-01167,Preventive,,0,,000160001131
WO-2165910,ASSET-01167,Corrective,SPINDLE-SEIZURE,212,1773,000160001131
WO-2165911,ASSET-01168,Emergency,PNEUMATIC-LEAK,370,1318,000160001132
WO-2165912,ASSET-01168,Corrective,PNEUMATIC-LEAK,129,999,000160001132
WO-2165913,ASSET-01168,Preventive,,0,,000160001132
WO-2165914,ASSET-01168,Preventive,,0,,000160001132
WO-2165915,ASSET-01168,Corrective,SENSOR-FAULT,157,768,000160001132
WO-2165916,ASSET-01168,Preventive,,0,,000160001132
WO-2165917,ASSET-01168,Preventive,,0,,000160001132
WO-2165918,ASSET-01168,Preventive,,0,,000160001132
WO-2165919,ASSET-01168,Corrective,PNEUMATIC-LEAK,164,1103,000160001132
WO-2165920,ASSET-01169,Corrective,MOTOR-BURNOUT,153,1840,000160001133
WO-2165921,ASSET-01169,Preventive,,0,,000160001133
WO-2165922,ASSET-01169,Preventive,,0,,000160001133
WO-2165923,ASSET-01169,Preventive,,0,,000160001133
WO-2165924,ASSET-01169,Preventive,,0,,000160001133
WO-2165925,ASSET-01169,Preventive,,0,,000160001133
WO-2165926,ASSET-01169,Preventive,,0,,000160001133
WO-2165927,ASSET-01170,Corrective,CALIBRATION-DRIFT,135,1881,000160001134
WO-2165928,ASSET-01170,Corrective,SPINDLE-SEIZURE,38,1668,000160001134
WO-2165929,ASSET-01170,Corrective,MOTOR-BURNOUT,113,1821,000160001134
WO-2165930,ASSET-01170,Preventive,,0,,000160001134
WO-2165931,ASSET-01170,Emergency,SENSOR-FAULT,303,1352,000160001134
WO-2165932,ASSET-01170,Corrective,PNEUMATIC-LEAK,101,650,000160001134
WO-2165933,ASSET-01170,Corrective,DIE-WEAR,115,883,000160001134
WO-2165934,ASSET-01170,Preventive,,0,,000160001134
WO-2165935,ASSET-01171,Corrective,CALIBRATION-DRIFT,73,1556,000160001135
WO-2165936,ASSET-01171,Preventive,,0,,000160001135
WO-2165937,ASSET-01171,Corrective,BELT-FAILURE,223,981,000160001135
WO-2165938,ASSET-01171,Preventive,,0,,000160001135
WO-2165939,ASSET-01171,Emergency,CONTROLLER-FAULT,339,1568,000160001135
WO-2165940,ASSET-01171,Corrective,BEARING-FAILURE,203,1622,000160001135
WO-2165941,ASSET-01172,Preventive,,0,,000160001136
WO-2165942,ASSET-01172,Corrective,DIE-WEAR,88,1340,000160001136
WO-2165943,ASSET-01173,Preventive,,0,,000160001137
WO-2165944,ASSET-01173,Preventive,,0,,000160001137
WO-2165945,ASSET-01173,Preventive,,0,,000160001137
WO-2165946,ASSET-01173,Corrective,MOTOR-BURNOUT,187,1139,000160001137
WO-2165947,ASSET-01174,Preventive,,0,,000160001138
WO-2165948,ASSET-01174,Corrective,MOTOR-BURNOUT,182,629,000160001138
WO-2165949,ASSET-01174,Corrective,DIE-WEAR,154,1144,000160001138
WO-2165950,ASSET-01174,Preventive,,0,,000160001138
WO-2165951,ASSET-01174,Corrective,DIE-WEAR,159,1737,000160001138
WO-2165952,ASSET-01174,Preventive,,0,,000160001138
WO-2165953,ASSET-01175,Preventive,,0,,000160001139
WO-2165954,ASSET-01175,Preventive,,0,,000160001139
WO-2165955,ASSET-01175,Emergency,PNEUMATIC-LEAK,491,1762,000160001139
WO-2165956,ASSET-01175,Preventive,,0,,000160001139
WO-2165957,ASSET-01176,Corrective,DIE-WEAR,91,845,000160001140
WO-2165958,ASSET-01176,Preventive,,0,,000160001140
WO-2165959,ASSET-01176,Emergency,MOTOR-BURNOUT,67,929,000160001140
WO-2165960,ASSET-01176,Preventive,,0,,000160001140
WO-2165961,ASSET-01176,Preventive,,0,,000160001140
WO-2165962,ASSET-01176,Preventive,,0,,000160001140
WO-2165963,ASSET-01177,Preventive,,0,,000160001141
WO-2165964,ASSET-01177,Preventive,,0,,000160001141
WO-2165965,ASSET-01177,Corrective,SPINDLE-SEIZURE,119,821,000160001141
WO-2165966,ASSET-01177,Preventive,,0,,000160001141
WO-2165967,ASSET-01177,Preventive,,0,,000160001141
WO-2165968,ASSET-01178,Corrective,BEARING-FAILURE,239,1592,000160001142
WO-2165969,ASSET-01178,Corrective,HYDRAULIC-LEAK,122,506,000160001142
WO-2165970,ASSET-01178,Corrective,CONTROLLER-FAULT,120,784,000160001142
WO-2165971,ASSET-01178,Corrective,BELT-FAILURE,175,524,000160001142
WO-2165972,ASSET-01178,Corrective,BEARING-FAILURE,37,447,000160001142
WO-2165973,ASSET-01179,Preventive,,0,,000160001143
WO-2165974,ASSET-01179,Emergency,CALIBRATION-DRIFT,141,1294,000160001143
WO-2165975,ASSET-01179,Preventive,,0,,000160001143
WO-2165976,ASSET-01180,Corrective,CONTROLLER-FAULT,150,342,000160001144
WO-2165977,ASSET-01180,Preventive,,0,,000160001144
WO-2165978,ASSET-01180,Emergency,HYDRAULIC-LEAK,340,1300,000160001144
WO-2165979,ASSET-01180,Preventive,,0,,000160001144
WO-2165980,ASSET-01181,Preventive,,0,,000160001145
WO-2165981,ASSET-01181,Corrective,BELT-FAILURE,155,724,000160001145
WO-2165982,ASSET-01181,Preventive,,0,,000160001145
WO-2165983,ASSET-01181,Corrective,CONTROLLER-FAULT,190,225,000160001145
WO-2165984,ASSET-01182,Corrective,DIE-WEAR,211,684,000160001146
WO-2165985,ASSET-01182,Corrective,HYDRAULIC-LEAK,149,363,000160001146
WO-2165986,ASSET-01182,Preventive,,0,,000160001146
WO-2165987,ASSET-01182,Corrective,SENSOR-FAULT,48,1191,000160001146
WO-2165988,ASSET-01182,Preventive,,0,,000160001146
WO-2165989,ASSET-01183,Preventive,,0,,000160001147
WO-2165990,ASSET-01184,Preventive,,0,,000160001148
WO-2165991,ASSET-01184,Corrective,PNEUMATIC-LEAK,183,1585,000160001148
WO-2165992,ASSET-01185,Preventive,,0,,000160001149
WO-2165993,ASSET-01185,Preventive,,0,,000160001149
WO-2165994,ASSET-01185,Corrective,SENSOR-FAULT,143,304,000160001149
WO-2165995,ASSET-01185,Corrective,SPINDLE-SEIZURE,129,721,000160001149
WO-2165996,ASSET-01185,Preventive,,0,,000160001149
WO-2165997,ASSET-01186,Corrective,SPINDLE-SEIZURE,98,1675,000160001150
WO-2165998,ASSET-01186,Preventive,,0,,000160001150
WO-2165999,ASSET-01186,Preventive,,0,,000160001150
WO-2166000,ASSET-01186,Emergency,CALIBRATION-DRIFT,188,1538,000160001150
WO-2166001,ASSET-01187,Preventive,,0,,000160001151
WO-2166002,ASSET-01187,Preventive,,0,,000160001151
WO-2166003,ASSET-01187,Preventive,,0,,000160001151
WO-2166004,ASSET-01187,Preventive,,0,,000160001151
WO-2166005,ASSET-01187,Preventive,,0,,000160001151
WO-2166006,ASSET-01188,Preventive,,0,,000160001152
WO-2166007,ASSET-01188,Preventive,,0,,000160001152
WO-2166008,ASSET-01188,Preventive,,0,,000160001152
WO-2166009,ASSET-01188,Preventive,,0,,000160001152
WO-2166010,ASSET-01188,Corrective,SENSOR-FAULT,32,1617,000160001152
WO-2166011,ASSET-01188,Corrective,DIE-WEAR,100,1065,000160001152
WO-2166012,ASSET-01188,Emergency,BELT-FAILURE,370,1764,000160001152
WO-2166013,ASSET-01188,Preventive,,0,,000160001152
WO-2166014,ASSET-01188,Preventive,,0,,000160001152
WO-2166015,ASSET-01188,Preventive,,0,,000160001152
WO-2166016,ASSET-01188,Preventive,,0,,000160001152
WO-2166017,ASSET-01189,Emergency,MOTOR-BURNOUT,481,389,000160001153
WO-2166018,ASSET-01189,Corrective,SENSOR-FAULT,67,915,000160001153
WO-2166019,ASSET-01189,Corrective,SENSOR-FAULT,111,1175,000160001153
WO-2166020,ASSET-01189,Preventive,,0,,000160001153
WO-2166021,ASSET-01189,Corrective,SENSOR-FAULT,111,740,000160001153
WO-2166022,ASSET-01190,Preventive,,0,,000160001154
WO-2166023,ASSET-01190,Preventive,,0,,000160001154
WO-2166024,ASSET-01190,Preventive,,0,,000160001154
WO-2166025,ASSET-01190,Emergency,SPINDLE-SEIZURE,412,251,000160001154
WO-2166026,ASSET-01190,Corrective,PNEUMATIC-LEAK,204,942,000160001154
WO-2166027,ASSET-01190,Emergency,HYDRAULIC-LEAK,105,444,000160001154
WO-2166028,ASSET-01190,Corrective,HYDRAULIC-LEAK,136,1180,000160001154
WO-2166029,ASSET-01191,Corrective,BELT-FAILURE,161,1410,000160001155
WO-2166030,ASSET-01191,Corrective,DIE-WEAR,37,1482,000160001155
WO-2166031,ASSET-01191,Preventive,,0,,000160001155
WO-2166032,ASSET-01192,Preventive,,0,,000160001156
WO-2166033,ASSET-01192,Preventive,,0,,000160001156
WO-2166034,ASSET-01192,Corrective,PNEUMATIC-LEAK,223,246,000160001156
WO-2166035,ASSET-01192,Preventive,,0,,000160001156
WO-2166036,ASSET-01192,Corrective,BELT-FAILURE,170,1425,000160001156
WO-2166037,ASSET-01192,Preventive,,0,,000160001156
WO-2166038,ASSET-01192,Corrective,MOTOR-BURNOUT,155,992,000160001156
WO-2166039,ASSET-01192,Emergency,CONTROLLER-FAULT,147,1600,000160001156
WO-2166040,ASSET-01192,Emergency,MOTOR-BURNOUT,185,568,000160001156
WO-2166041,ASSET-01192,Corrective,SENSOR-FAULT,197,1867,000160001156
WO-2166042,ASSET-01193,Emergency,BELT-FAILURE,123,1781,000160001157
WO-2166043,ASSET-01193,Preventive,,0,,000160001157
WO-2166044,ASSET-01193,Emergency,PNEUMATIC-LEAK,196,1150,000160001157
WO-2166045,ASSET-01193,Corrective,HYDRAULIC-LEAK,120,597,000160001157
WO-2166046,ASSET-01193,Preventive,,0,,000160001157
WO-2166047,ASSET-01193,Preventive,,0,,000160001157
WO-2166048,ASSET-01193,Preventive,,0,,000160001157
WO-2166049,ASSET-01194,Preventive,,0,,000160001158
WO-2166050,ASSET-01194,Preventive,,0,,000160001158
WO-2166051,ASSET-01194,Corrective,BELT-FAILURE,206,906,000160001158
WO-2166052,ASSET-01194,Preventive,,0,,000160001158
WO-2166053,ASSET-01194,Preventive,,0,,000160001158
WO-2166054,ASSET-01195,Corrective,CONTROLLER-FAULT,141,1558,000160001159
WO-2166055,ASSET-01195,Preventive,,0,,000160001159
WO-2166056,ASSET-01195,Preventive,,0,,000160001159
WO-2166057,ASSET-01195,Preventive,,0,,000160001159
WO-2166058,ASSET-01195,Preventive,,0,,000160001159
WO-2166059,ASSET-01195,Preventive,,0,,000160001159
WO-2166060,ASSET-01196,Corrective,SENSOR-FAULT,229,1398,000160001160
WO-2166061,ASSET-01196,Preventive,,0,,000160001160
WO-2166062,ASSET-01196,Preventive,,0,,000160001160
WO-2166063,ASSET-01196,Emergency,CONTROLLER-FAULT,137,588,000160001160
WO-2166064,ASSET-01196,Corrective,DIE-WEAR,76,1527,000160001160
WO-2166065,ASSET-01197,Corrective,DIE-WEAR,77,1494,000160001161
WO-2166066,ASSET-01197,Preventive,,0,,000160001161
WO-2166067,ASSET-01197,Corrective,MOTOR-BURNOUT,114,663,000160001161
WO-2166068,ASSET-01197,Preventive,,0,,000160001161
WO-2166069,ASSET-01198,Corrective,CALIBRATION-DRIFT,176,1902,000160001162
WO-2166070,ASSET-01198,Corrective,DIE-WEAR,202,1267,000160001162
WO-2166071,ASSET-01198,Corrective,BELT-FAILURE,141,1188,000160001162
WO-2166072,ASSET-01198,Preventive,,0,,000160001162
WO-2166073,ASSET-01198,Preventive,,0,,000160001162
WO-2166074,ASSET-01198,Preventive,,0,,000160001162
WO-2166075,ASSET-01199,Corrective,CONTROLLER-FAULT,196,1766,000160001163
WO-2166076,ASSET-01199,Corrective,MOTOR-BURNOUT,71,642,000160001163
WO-2166077,ASSET-01199,Corrective,CALIBRATION-DRIFT,144,1418,000160001163
WO-2166078,ASSET-01199,Corrective,SPINDLE-SEIZURE,61,1877,000160001163
WO-2166079,ASSET-01199,Emergency,PNEUMATIC-LEAK,368,642,000160001163
WO-2166080,ASSET-01199,Preventive,,0,,000160001163
WO-2166081,ASSET-01199,Preventive,,0,,000160001163
WO-2166082,ASSET-01200,Preventive,,0,,000160001164
WO-2166083,ASSET-01200,Preventive,,0,,000160001164
WO-2166084,ASSET-01200,Preventive,,0,,000160001164
WO-2166085,ASSET-01201,Corrective,SPINDLE-SEIZURE,57,1305,000160001165
WO-2166086,ASSET-01201,Preventive,,0,,000160001165
WO-2166087,ASSET-01201,Preventive,,0,,000160001165
WO-2166088,ASSET-01201,Preventive,,0,,000160001165
WO-2166089,ASSET-01201,Emergency,PNEUMATIC-LEAK,557,1556,000160001165
WO-2166090,ASSET-01201,Preventive,,0,,000160001165
WO-2166091,ASSET-01201,Corrective,SPINDLE-SEIZURE,223,1660,000160001165
WO-2166092,ASSET-01202,Corrective,SENSOR-FAULT,51,464,000160001166
WO-2166093,ASSET-01202,Corrective,DIE-WEAR,236,1803,000160001166
WO-2166094,ASSET-01202,Preventive,,0,,000160001166
WO-2166095,ASSET-01202,Corrective,SENSOR-FAULT,238,1367,000160001166
WO-2166096,ASSET-01202,Emergency,DIE-WEAR,82,548,000160001166
WO-2166097,ASSET-01202,Preventive,,0,,000160001166
WO-2166098,ASSET-01203,Preventive,,0,,000160001167
WO-2166099,ASSET-01203,Preventive,,0,,000160001167
WO-2166100,ASSET-01203,Preventive,,0,,000160001167
WO-2166101,ASSET-01203,Corrective,SENSOR-FAULT,59,528,000160001167
WO-2166102,ASSET-01203,Corrective,HYDRAULIC-LEAK,49,1972,000160001167
WO-2166103,ASSET-01204,Corrective,DIE-WEAR,177,1918,000160001168
WO-2166104,ASSET-01204,Emergency,HYDRAULIC-LEAK,104,756,000160001168
WO-2166105,ASSET-01204,Emergency,SENSOR-FAULT,159,1181,000160001168
WO-2166106,ASSET-01204,Preventive,,0,,000160001168
WO-2166107,ASSET-01204,Corrective,PNEUMATIC-LEAK,150,255,000160001168
WO-2166108,ASSET-01205,Preventive,,0,,000160001169
WO-2166109,ASSET-01205,Preventive,,0,,000160001169
WO-2166110,ASSET-01205,Preventive,,0,,000160001169
WO-2166111,ASSET-01205,Corrective,BELT-FAILURE,46,1457,000160001169
WO-2166112,ASSET-01205,Preventive,,0,,000160001169
WO-2166113,ASSET-01206,Preventive,,0,,000160001170
WO-2166114,ASSET-01206,Preventive,,0,,000160001170
WO-2166115,ASSET-01206,Preventive,,0,,000160001170
WO-2166116,ASSET-01206,Emergency,CONTROLLER-FAULT,320,1916,000160001170
WO-2166117,ASSET-01206,Corrective,HYDRAULIC-LEAK,31,908,000160001170
WO-2166118,ASSET-01206,Emergency,CALIBRATION-DRIFT,462,607,000160001170
WO-2166119,ASSET-01206,Corrective,BELT-FAILURE,233,1853,000160001170
WO-2166120,ASSET-01206,Corrective,CALIBRATION-DRIFT,201,547,000160001170
WO-2166121,ASSET-01206,Preventive,,0,,000160001170
WO-2166122,ASSET-01207,Preventive,,0,,000160001171
WO-2166123,ASSET-01207,Preventive,,0,,000160001171
WO-2166124,ASSET-01207,Preventive,,0,,000160001171
WO-2166125,ASSET-01207,Corrective,MOTOR-BURNOUT,220,1097,000160001171
WO-2166126,ASSET-01207,Preventive,,0,,000160001171
WO-2166127,ASSET-01207,Preventive,,0,,000160001171
WO-2166128,ASSET-01207,Corrective,DIE-WEAR,188,648,000160001171
WO-2166129,ASSET-01208,Preventive,,0,,000160001172
WO-2166130,ASSET-01208,Corrective,SENSOR-FAULT,226,1082,000160001172
WO-2166131,ASSET-01208,Preventive,,0,,000160001172
WO-2166132,ASSET-01208,Corrective,CALIBRATION-DRIFT,35,1663,000160001172
WO-2166133,ASSET-01208,Corrective,BELT-FAILURE,55,1308,000160001172
WO-2166134,ASSET-01208,Preventive,,0,,000160001172
WO-2166135,ASSET-01208,Corrective,DIE-WEAR,207,552,000160001172
WO-2166136,ASSET-01208,Emergency,PNEUMATIC-LEAK,172,618,000160001172
WO-2166137,ASSET-01208,Corrective,CALIBRATION-DRIFT,38,1599,000160001172
WO-2166138,ASSET-01209,Corrective,MOTOR-BURNOUT,54,1258,000160001173
WO-2166139,ASSET-01209,Emergency,DIE-WEAR,293,1476,000160001173
WO-2166140,ASSET-01209,Preventive,,0,,000160001173
WO-2166141,ASSET-01210,Preventive,,0,,000160001174
WO-2166142,ASSET-01210,Corrective,PNEUMATIC-LEAK,71,1132,000160001174
WO-2166143,ASSET-01210,Preventive,,0,,000160001174
WO-2166144,ASSET-01210,Preventive,,0,,000160001174
WO-2166145,ASSET-01210,Preventive,,0,,000160001174
WO-2166146,ASSET-01210,Preventive,,0,,000160001174
WO-2166147,ASSET-01210,Preventive,,0,,000160001174
WO-2166148,ASSET-01210,Preventive,,0,,000160001174
WO-2166149,ASSET-01210,Preventive,,0,,000160001174
WO-2166150,ASSET-01211,Preventive,,0,,000160001175
WO-2166151,ASSET-01211,Preventive,,0,,000160001175
WO-2166152,ASSET-01212,Preventive,,0,,000160001176
WO-2166153,ASSET-01212,Preventive,,0,,000160001176
