Werk,Anlagennummer,Anlagenbezeichnung,Kostenstelle,Anschaffungswert,Hersteller
P1150,000160001114,Ultrasonic Welding Station,CC-4681,62380.96,Schneider Electric
P1150,000160001115,Battery Pack Assembly Cell,CC-4681,436472.16,KUKA AG
P1150,000160001116,Palletizing Robot,CC-4682,147437.28,Lincoln Electric
P1150,000160001117,Stamping Press,CC-4683,1002647.19,ABB Robotics
P1150,000160001118,Laser Welding Cell,CC-4680,277921.14,Miller Electric
P1150,000160001119,Ultrasonic Welding Station,CC-4682,32424.96,KUKA AG
P1150,000160001120,Conveyor System,CC-4683,101426.06,Miller
P1150,000160001121,Torque Application Unit,CC-4682,30474.06,Yaskawa Motoman
P1150,000160001122,Laser Welding Cell,CC-4681,398346.14,ABB Robotics
P1150,000160001123,Ultrasonic Welding Station,CC-4682,32642.75,KUKA AG
P1150,000160001124,Ultrasonic Welding Station,CC-4683,27597.98,Mazak Corporation
P1150,000160001125,Injection Molding Machine,CC-4682,244587.90,Ingersoll Rand
P1150,000160001126,Conveyor System,CC-4683,52714.04,Dematic
P1150,000160001127,Paint Application Robot,CC-4680,261563.09,Schneider
P1150,000160001128,CNC Machining Center,CC-4680,305563.39,DMG MORI
P1150,000160001129,Paint Application Robot,CC-4681,279536.69,FANUC Corporation
P1150,000160001130,Stamping Press,CC-4680,1199928.40,KUKA AG
P1150,000160001131,Robotic Welding Cell,CC-4681,269237.97,KUKA AG
P1150,000160001132,Overhead Gantry Loader,CC-4681,131298.74,FANUC Corporation
P1150,000160001133,Robotic Welding Cell,CC-4681,236159.27,Hexagon
P1150,000160001134,Automated Guided Vehicle,,67577.19,KUKA AG
P1150,000160001135,Battery Pack Assembly Cell,CC-4683,406015.52,Yaskawa Motoman
P1150,000160001136,Riveting Station,CC-4680,45580.51,Atlas Copco
P1150,000160001137,Riveting Station,CC-4683,64013.85,Fives Group
P1150,000160001138,Induction Heating Unit,CC-4680,65309.82,fives group
P1150,000160001139,Laser Welding Cell,CC-4683,291329.06,haas automation
P1150,000160001140,Induction Heating Unit,CC-4683,85443.34,Schuler Group
P1150,000160001141,CNC Machining Center,CC-4682,445621.34,KUKA
P1150,000160001142,Conveyor System,CC-4683,142926.53,ABB Robotics
P1150,000160001143,Screw Fastening Station,CC-4682,16520.24,Miller Electric
P1150,000160001144,Stamping Press,CC-4681,783577.86,FANUC
P1150,000160001145,Vision Inspection Station,CC-4681,37967.08,BOSCH REXROTH
P1150,000160001146,Screw Fastening Station,CC-4680,12756.23,KUKA AG
P1150,000160001147,Battery Pack Assembly Cell,CC-4683,221965.22,Rockwell Automation
P1150,000160001148,Automated Guided Vehicle,CC-4682,113512.30,Ingersoll Rand
P1150,000160001149,Adhesive Dispensing Unit,CC-4683,84552.61,KUKA AG
P1150,000160001150,Overhead Gantry Loader,CC-4683,103890.73,KUKA AG
P1150,000160001151,Palletizing Robot,CC-4682,118265.84,Schuler
P1150,000160001152,Leak Test Station,CC-4683,62597.00,Yaskawa Motoman
P1150,000160001153,Ultrasonic Welding Station,CC-4683,45388.03,Hexagon AB
P1150,000160001154,Adhesive Dispensing Unit,CC-4680,42615.61,AIDA Engineering
P1150,000160001155,Paint Application Robot,CC-4681,281364.60,eisenmann se
P1150,000160001156,Overhead Gantry Loader,CC-4683,136683.53,KUKA AG
P1150,000160001157,Induction Heating Unit,CC-4680,41579.66,Miller Electric
P1150,000160001158,Induction Heating Unit,CC-4683,64468.31,abb robotics
P1150,000160001159,Induction Heating Unit,CC-4681,34392.66,Bosch Rexroth
P1150,000160001160,Adhesive Dispensing Unit,CC-4683,76220.25,KUKA AG
P1150,000160001161,Screw Fastening Station,CC-4681,29765.92,Mazak Corporation
P1150,000160001162,Coil Winding Machine,CC-4680,215376.39,Durr
P1150,000160001163,Stamping Press,CC-4680,736469.93,Dematic
P1150,000160001164,Injection Molding Machine,CC-4683,181023.14,KUKA AG
P1150,000160001165,Final Functional Test Bench,CC-4683,167030.03,AIDA
P1150,000160001166,Conveyor System,CC-4680,82776.88,Carl Zeiss Industrial Metrology
P1150,000160001167,Wheel Alignment Rig,CC-4680,75036.51,Dematic
P1150,000160001168,Stamping Press,CC-4680,492805.91,KUKA AG
P1150,000160001169,Induction Heating Unit,CC-4680,37052.59,Carl
P1150,000160001170,Conveyor System,CC-4681,42822.31,FANUC Corporation
P1150,000160001171,Stamping Press,CC-4681,883317.09,FANUC
P1150,000160001172,Automated Guided Vehicle,CC-4682,119204.39,KUKA AG
P1150,000160001173,Automated Guided Vehicle,CC-4683,110573.09,Mazak Corporation
P1150,000160001174,Coil Winding Machine,CC-4681,140354.22,EISENMANN SE
P1150,000160001175,Stamping Press,CC-4680,589148.00,KUKA
P1150,000160001176,Injection Molding Machine,CC-4680,348992.79,Yaskawa Motoman
P1150,000160001177,Vision Inspection Station,CC-4681,82086.59,Rockwell Automation
P1150,000160001178,Vision Inspection Station,CC-4683,48016.92,ABB
P1150,000160001179,Palletizing Robot,CC-4683,100617.95,CARL ZEISS INDUSTRIAL METROLOGY
P1150,000160001180,Laser Welding Cell,CC-4683,358010.83,KUKA AG
P1150,000160001181,Adhesive Dispensing Unit,CC-4680,79325.18,KUKA AG
P1150,000160001182,Injection Molding Machine,CC-4680,176198.67,Haas Automation
P1150,000160001183,Assembly Torque Wrench Station,CC-4681,14414.43,Yaskawa Motoman
P1150,000160001184,Induction Heating Unit,CC-4682,57144.03,KUKA
P1150,000160001185,Paint Application Robot,CC-4682,180243.07,Dematic
P1150,000160001186,CNC Machining Center,CC-4683,383624.62,KUKA
P1150,000160001187,CNC Machining Center,CC-4681,404171.96,DMG MORI
P1150,000160001188,Hydraulic Press,CC-4680,203310.44,Yaskawa
P1150,000160001189,Battery Pack Assembly Cell,CC-4683,342648.48,Yaskawa Motoman
P1150,000160001190,Paint Application Robot,CC-4681,270642.36,Bosch Rexroth
P1150,000160001191,Final Functional Test Bench,CC-4680,65061.84,Yaskawa Motoman
P1150,000160001192,Assembly Torque Wrench Station,CC-4680,10632.45,AIDA Engineering
P1150,000160001193,Paint Application Robot,CC-4683,314651.04,ABB Robotics
P1150,000160001194,Wheel Alignment Rig,CC-4680,53872.18,KUKA
P1150,000160001195,Torque Application Unit,CC-4682,18738.07,Yaskawa Motoman
P1150,000160001196,Riveting Station,CC-4682,43655.74,DMG
P1150,000160001197,Paint Application Robot,,161511.90,Miller Electric
P1150,000160001198,Vision Inspection Station,CC-4682,57875.25,Siemens
P1150,000160001199,Vision Inspection Station,CC-4682,69410.25,Siemens AG
P1150,000160001200,Conveyor System,CC-4682,135981.07,KUKA AG
P1150,000160001201,Riveting Station,CC-4680,46209.33,KUKA AG
P1150,000160001202,Hydraulic Press,CC-4683,138750.93,Kuka Ag
P1150,000160001203,Battery Pack Assembly Cell,CC-4683,445998.90,KUKA
P1150,000160001204,,CC-4682,493629.44,KUKA AG
P1150,000160001205,Adhesive Dispensing Unit,CC-4683,82467.85,kuka ag
P1150,000160001206,Palletizing Robot,CC-4681,159480.39,Miller Electric
P1150,000160001207,Paint Application Robot,CC-4681,349761.88,KUKA AG
P1150,000160001208,CNC Machining Center,CC-4681,437980.62,KUKA
P1150,000160001209,Injection Molding Machine,CC-4682,348254.83,FANUC
P1150,000160001210,Final Functional Test Bench,CC-4681,174029.81,AIDA
P1150,000160001211,Robotic Welding Cell,CC-4683,207003.23,KUKA
P1150,000160001212,CNC Machining Center,CC-4681,209121.09,KUKA AG
P1150,000160001213,Laser Welding Cell,CC-4683,256577.31,KUKA
P1150,000160001214,Robotic Welding Cell,CC-4681,273424.21,KUKA
P1150,000160001215,Automated Guided Vehicle,CC-4680,87214.88,KUKA AG
P1150,000160001216,,CC-4683,195195.90,ABB Robotics
P1150,000160001217,Adhesive Dispensing Unit,CC-4681,31078.67,FANUC Corporation
P1150,000160001218,,CC-4683,426556.27,FANUC Corporation
P1150,000160001219,Injection Molding Machine,CC-4680,187004.68,ABB ROBOTICS
P1150,000160001220,Adhesive Dispensing Unit,CC-4683,41853.91,KUKA AG
P1150,000160001221,Automated Guided Vehicle,CC-4681,44756.35,MAZAK CORPORATION
P1150,000160001222,Automated Guided Vehicle,CC-4681,59120.49,Siemens AG
P1150,000160001223,Coil Winding Machine,CC-4683,140283.37,Durr Ag
P1150,000160001224,Coil Winding Machine,CC-4681,98859.44,FANUC Corporation
P1150,000160001225,Hydraulic Press,CC-4681,329983.91,KUKA AG
P1150,000160001226,Conveyor System,CC-4680,99919.56,Yaskawa Motoman
P1150,000160001227,Robotic Welding Cell,CC-4681,218805.42,KUKA AG
P1150,000160001228,Ultrasonic Welding Station,CC-4682,61408.24,FANUC Corporation
P1150,000160001229,CNC Machining Center,CC-4680,420456.10,KUKA AG
P1150,000160001230,Screw Fastening Station,CC-4681,28409.97,Rockwell
P1150,000160001231,Automated Guided Vehicle,,112880.41,KUKA
P1150,000160001232,Assembly Torque Wrench Station,CC-4681,33407.50,ABB Robotics
P1150,000160001233,Ultrasonic Welding Station,CC-4681,63019.34,Yaskawa Motoman
P1150,000160001234,Ultrasonic Welding Station,CC-4683,62807.17,ABB Robotics
P1150,000160001235,Ultrasonic Welding Station,CC-4681,78486.11,ABB Robotics
P1150,000160001236,Dimensional Measurement Arm,CC-4680,57423.47,FANUC Corporation
P1150,000160001237,Battery Pack Assembly Cell,CC-4680,556878.25,Yaskawa Motoman
P1150,000160001238,Riveting Station,CC-4683,57757.27,Durr
P1150,000160001239,Coil Winding Machine,CC-4680,121212.04,Hexagon AB
P1150,000160001240,Assembly Torque Wrench Station,CC-4680,27793.70,ABB
P1150,000160001241,Leak Test Station,CC-4681,34019.29,KUKA AG
P1150,000160001242,Dimensional Measurement Arm,CC-4683,98758.79,KUKA AG
P1150,000160001243,Adhesive Dispensing Unit,CC-4683,46191.97,Kuka Ag
P1150,000160001244,Induction Heating Unit,CC-4682,86047.19,Hexagon
P1150,000160001245,Palletizing Robot,CC-4683,135188.72,ABB
P1150,000160001246,Coil Winding Machine,CC-4682,111764.55,KUKA AG
P1150,000160001247,Wheel Alignment Rig,CC-4680,83036.18,KUKA AG
P1150,000160001248,Wheel Alignment Rig,CC-4683,86691.75,dematic
P1150,000160001249,Overhead Gantry Loader,CC-4680,61373.74,Schuler Group
P1150,000160001250,Adhesive Dispensing Unit,CC-4682,77302.26,ABB Robotics
P1150,000160001251,Assembly Torque Wrench Station,CC-4682,14329.95,KUKA AG
P1150,000160001252,,CC-4682,82674.17,FANUC Corporation
P1150,000160001253,Screw Fastening Station,CC-4680,25500.21,Ingersoll Rand
P1150,000160001254,Stamping Press,CC-4682,1005735.78,KUKA AG
P1150,000160001255,Battery Pack Assembly Cell,CC-4682,400826.30,KUKA AG
P1150,000160001256,Overhead Gantry Loader,CC-4680,118277.37,Miller Electric
P1150,000160001257,Induction Heating Unit,CC-4680,42237.89,FANUC
P1150,000160001258,Dimensional Measurement Arm,CC-4681,133637.33,Mazak Corporation
P1150,000160001259,Final Functional Test Bench,CC-4680,185060.26,dematic
P1150,000160001260,Induction Heating Unit,CC-4680,66042.52,KUKA
P1150,000160001261,Palletizing Robot,CC-4683,174703.79,Abb Robotics
P1150,000160001262,Battery Pack Assembly Cell,CC-4681,383374.12,FANUC Corporation
P1150,000160001263,Adhesive Dispensing Unit,CC-4681,79302.96,KUKA
P1150,000160001264,Paint Application Robot,,178285.86,Dematic
P1150,000160001265,Automated Guided Vehicle,CC-4680,92801.88,siemens ag
P1150,000160001266,Palletizing Robot,CC-4683,168294.39,FANUC Corporation
P1150,000160001267,Ultrasonic Welding Station,CC-4680,61582.64,DMG
P1150,000160001268,Leak Test Station,CC-4683,26934.68,Comau
P1150,000160001269,Wheel Alignment Rig,CC-4683,55475.41,KUKA
P1150,000160001270,Palletizing Robot,,118636.87,KUKA AG
P1150,000160001271,Wheel Alignment Rig,CC-4683,88953.58,Mazak
P1150,000160001272,Paint Application Robot,CC-4680,286865.20,Dematic
P1150,000160001273,Injection Molding Machine,CC-4681,179932.94,KUKA AG
P1150,000160001274,Ultrasonic Welding Station,CC-4682,34116.15,AIDA Engineering
P1150,000160001275,,CC-4681,421793.56,Miller Electric
P1150,000160001276,Robotic Welding Cell,CC-4680,141366.92,ABB
P1150,000160001277,Automated Guided Vehicle,CC-4681,45340.80,kuka ag
P1150,000160001278,Coil Winding Machine,CC-4683,153249.64,Hexagon AB
P1150,000160001279,Palletizing Robot,CC-4683,115062.43,DMG MORI
P1150,000160001280,,CC-4681,43970.83,Durr AG
P1150,000160001281,Dimensional Measurement Arm,CC-4680,77427.73,KUKA
P1150,000160001282,Coil Winding Machine,,91020.57,KUKA
P1150,000160001283,Torque Application Unit,CC-4680,21090.45,ABB Robotics
P1150,000160001284,Hydraulic Press,CC-4683,365941.15,AIDA Engineering
