WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2011212,ASSET-00244,Preventive,,0,,000010000230
WO-2011213,ASSET-00244,Corrective,PNEUMATIC-LEAK,110,814,000010000230
WO-2011214,ASSET-00244,Preventive,,0,,000010000230
WO-2011215,ASSET-00244,Corrective,CONTROLLER-FAULT,209,684,000010000230
WO-2011216,ASSET-00244,Preventive,,0,,000010000230
WO-2011217,ASSET-00244,Preventive,,0,,000010000230
WO-2011218,ASSET-00245,Preventive,,0,,000010000231
WO-2011219,ASSET-00245,Preventive,,0,,000010000231
WO-2011220,ASSET-00246,Preventive,,0,,000010000232
WO-2011221,ASSET-00246,Preventive,,0,,000010000232
WO-2011222,ASSET-00246,Corrective,HYDRAULIC-LEAK,76,1219,000010000232
WO-2011223,ASSET-00246,Emergency,BEARING-FAILURE,382,1124,000010000232
WO-2011224,ASSET-00246,Emergency,PNEUMATIC-LEAK,378,457,000010000232
WO-2011225,ASSET-00246,Corrective,CALIBRATION-DRIFT,202,1884,000010000232
WO-2011226,ASSET-00246,Preventive,,0,,000010000232
WO-2011227,ASSET-00246,Corrective,HYDRAULIC-LEAK,197,1426,000010000232
WO-2011228,ASSET-00247,Preventive,,0,,000010000233
WO-2011229,ASSET-00247,Preventive,,0,,000010000233
WO-2011230,ASSET-00247,Preventive,,0,,000010000233
WO-2011231,ASSET-00247,Preventive,,0,,000010000233
WO-2011232,ASSET-00248,Preventive,,0,,000010000234
WO-2011233,ASSET-00248,Preventive,,0,,000010000234
WO-2011234,ASSET-00248,Emergency,DIE-WEAR,160,1229,000010000234
WO-2011235,ASSET-00248,Corrective,SENSOR-FAULT,206,224,000010000234
WO-2011236,ASSET-00248,Preventive,,0,,000010000234
WO-2011237,ASSET-00248,Preventive,,0,,000010000234
WO-2011238,ASSET-00248,Preventive,,0,,000010000234
WO-2011239,ASSET-00249,Corrective,DIE-WEAR,183,227,000010000235
WO-2011240,ASSET-00249,Corrective,BEARING-FAILURE,96,936,000010000235
WO-2011241,ASSET-00249,Preventive,,0,,000010000235
WO-2011242,ASSET-00250,Corrective,CONTROLLER-FAULT,65,472,000010000236
WO-2011243,ASSET-00250,Preventive,,0,,000010000236
WO-2011244,ASSET-00250,Corrective,DIE-WEAR,227,1080,000010000236
WO-2011245,ASSET-00250,Emergency,CALIBRATION-DRIFT,553,1821,000010000236
WO-2011246,ASSET-00250,Corrective,BEARING-FAILURE,240,1396,000010000236
WO-2011247,ASSET-00250,Preventive,,0,,000010000236
WO-2011248,ASSET-00251,Corrective,MOTOR-BURNOUT,151,1913,000010000237
WO-2011249,ASSET-00251,Corrective,SENSOR-FAULT,149,1078,000010000237
WO-2011250,ASSET-00251,Corrective,HYDRAULIC-LEAK,128,1297,000010000237
WO-2011251,ASSET-00251,Preventive,,0,,000010000237
WO-2011252,ASSET-00251,Preventive,,0,,000010000237
WO-2011253,ASSET-00252,Preventive,,0,,000010000238
WO-2011254,ASSET-00252,Preventive,,0,,000010000238
WO-2011255,ASSET-00252,Corrective,SENSOR-FAULT,124,1578,000010000238
WO-2011256,ASSET-00253,Preventive,,0,,000010000239
WO-2011257,ASSET-00254,Preventive,,0,,000010000240
WO-2011258,ASSET-00254,Corrective,BEARING-FAILURE,200,1475,000010000240
WO-2011259,ASSET-00254,Preventive,,0,,000010000240
WO-2011260,ASSET-00255,Corrective,BELT-FAILURE,56,1384,000010000241
WO-2011261,ASSET-00255,Preventive,,0,,000010000241
WO-2011262,ASSET-00255,Preventive,,0,,000010000241
WO-2011263,ASSET-00255,Preventive,,0,,000010000241
WO-2011264,ASSET-00255,Corrective,DIE-WEAR,125,1458,000010000241
WO-2011265,ASSET-00256,Corrective,BELT-FAILURE,49,1493,000010000242
WO-2011266,ASSET-00256,Emergency,MOTOR-BURNOUT,522,1103,000010000242
WO-2011267,ASSET-00256,Preventive,,0,,000010000242
WO-2011268,ASSET-00256,Corrective,HYDRAULIC-LEAK,173,1392,000010000242
WO-2011269,ASSET-00257,Corrective,BEARING-FAILURE,166,917,000010000243
WO-2011270,ASSET-00257,Corrective,CALIBRATION-DRIFT,170,431,000010000243
WO-2011271,ASSET-00257,Preventive,,0,,000010000243
WO-2011272,ASSET-00257,Corrective,CONTROLLER-FAULT,205,1144,000010000243
WO-2011273,ASSET-00258,Corrective,MOTOR-BURNOUT,129,1421,000010000244
WO-2011274,ASSET-00258,Preventive,,0,,000010000244
WO-2011275,ASSET-00258,Corrective,BEARING-FAILURE,174,1821,000010000244
WO-2011276,ASSET-00258,Preventive,,0,,000010000244
WO-2011277,ASSET-00258,Corrective,DIE-WEAR,189,1640,000010000244
WO-2011278,ASSET-00258,Preventive,,0,,000010000244
WO-2011279,ASSET-00258,Preventive,,0,,000010000244
WO-2011280,ASSET-00259,Emergency,PNEUMATIC-LEAK,153,388,000010000245
WO-2011281,ASSET-00259,Preventive,,0,,000010000245
WO-2011282,ASSET-00259,Corrective,MOTOR-BURNOUT,74,760,000010000245
WO-2011283,ASSET-00259,Preventive,,0,,000010000245
WO-2011284,ASSET-00259,Preventive,,0,,000010000245
WO-2011285,ASSET-00259,Preventive,,0,,000010000245
WO-2011286,ASSET-00259,Corrective,MOTOR-BURNOUT,147,810,000010000245
WO-2011287,ASSET-00259,Preventive,,0,,000010000245
WO-2011288,ASSET-00260,Emergency,SPINDLE-SEIZURE,510,1303,000010000246
WO-2011289,ASSET-00260,Preventive,,0,,000010000246
WO-2011290,ASSET-00260,Preventive,,0,,000010000246
WO-2011291,ASSET-00260,Preventive,,0,,000010000246
WO-2011292,ASSET-00260,Emergency,SENSOR-FAULT,587,555,000010000246
WO-2011293,ASSET-00260,Emergency,SENSOR-FAULT,538,1825,000010000246
WO-2011294,ASSET-00260,Preventive,,0,,000010000246
WO-2011295,ASSET-00260,Corrective,CONTROLLER-FAULT,239,312,000010000246
WO-2011296,ASSET-00261,Preventive,,0,,000010000247
WO-2011297,ASSET-00261,Corrective,PNEUMATIC-LEAK,31,1218,000010000247
WO-2011298,ASSET-00261,Corrective,CALIBRATION-DRIFT,33,1367,000010000247
WO-2011299,ASSET-00261,Preventive,,0,,000010000247
WO-2011300,ASSET-00262,Preventive,,0,,000010000248
WO-2011301,ASSET-00262,Preventive,,0,,000010000248
WO-2011302,ASSET-00262,Preventive,,0,,000010000248
WO-2011303,ASSET-00262,Preventive,,0,,000010000248
WO-2011304,ASSET-00262,Preventive,,0,,000010000248
WO-2011305,ASSET-00263,Corrective,CALIBRATION-DRIFT,131,1609,000010000249
WO-2011306,ASSET-00263,Preventive,,0,,000010000249
WO-2011307,ASSET-00263,Corrective,BEARING-FAILURE,51,1727,000010000249
WO-2011308,ASSET-00263,Corrective,BELT-FAILURE,170,1598,000010000249
WO-2011309,ASSET-00264,Corrective,DIE-WEAR,85,1511,000010000250
WO-2011310,ASSET-00265,Preventive,,0,,000010000251
WO-2011311,ASSET-00265,Corrective,SPINDLE-SEIZURE,54,1420,000010000251
WO-2011312,ASSET-00265,Corrective,BEARING-FAILURE,43,1955,000010000251
WO-2011313,ASSET-00265,Corrective,CALIBRATION-DRIFT,106,1532,000010000251
WO-2011314,ASSET-00265,Preventive,,0,,000010000251
WO-2011315,ASSET-00265,Corrective,SENSOR-FAULT,116,1444,000010000251
WO-2011316,ASSET-00265,Corrective,BELT-FAILURE,203,1920,000010000251
WO-2011317,ASSET-00266,Preventive,,0,,000010000252
WO-2011318,ASSET-00266,Corrective,SPINDLE-SEIZURE,43,1842,000010000252
WO-2011319,ASSET-00266,Preventive,,0,,000010000252
WO-2011320,ASSET-00267,Emergency,MOTOR-BURNOUT,531,1552,000010000253
WO-2011321,ASSET-00267,Corrective,BELT-FAILURE,179,1553,000010000253
WO-2011322,ASSET-00267,Preventive,,0,,000010000253
WO-2011323,ASSET-00267,Preventive,,0,,000010000253
WO-2011324,ASSET-00267,Preventive,,0,,000010000253
WO-2011325,ASSET-00267,Preventive,,0,,000010000253
WO-2011326,ASSET-00267,Preventive,,0,,000010000253
WO-2011327,ASSET-00268,Corrective,PNEUMATIC-LEAK,133,378,000010000254
WO-2011328,ASSET-00268,Corrective,BEARING-FAILURE,78,1179,000010000254
WO-2011329,ASSET-00268,Preventive,,0,,000010000254
WO-2011330,ASSET-00268,Preventive,,0,,000010000254
WO-2011331,ASSET-00268,Corrective,DIE-WEAR,71,1950,000010000254
WO-2011332,ASSET-00269,Preventive,,0,,000010000255
WO-2011333,ASSET-00269,Corrective,CALIBRATION-DRIFT,46,1875,000010000255
WO-2011334,ASSET-00269,Corrective,CALIBRATION-DRIFT,85,1433,000010000255
WO-2011335,ASSET-00269,Corrective,MOTOR-BURNOUT,95,1432,000010000255
WO-2011336,ASSET-00269,Corrective,PNEUMATIC-LEAK,237,1718,000010000255
WO-2011337,ASSET-00270,Corrective,PNEUMATIC-LEAK,186,426,000010000256
WO-2011338,ASSET-00270,Preventive,,0,,000010000256
WO-2011339,ASSET-00270,Preventive,,0,,000010000256
WO-2011340,ASSET-00270,Emergency,HYDRAULIC-LEAK,100,1889,000010000256
WO-2011341,ASSET-00270,Preventive,,0,,000010000256
WO-2011342,ASSET-00270,Corrective,CONTROLLER-FAULT,172,215,000010000256
WO-2011343,ASSET-00271,Preventive,,0,,000010000257
WO-2011344,ASSET-00271,Preventive,,0,,000010000257
WO-2011345,ASSET-00271,Preventive,,0,,000010000257
WO-2011346,ASSET-00271,Corrective,CALIBRATION-DRIFT,56,258,000010000257
WO-2011347,ASSET-00271,Corrective,MOTOR-BURNOUT,48,342,000010000257
WO-2011348,ASSET-00271,Preventive,,0,,000010000257
WO-2011349,ASSET-00272,Corrective,BEARING-FAILURE,239,1618,000010000258
WO-2011350,ASSET-00272,Preventive,,0,,000010000258
WO-2011351,ASSET-00272,Preventive,,0,,000010000258
WO-2011352,ASSET-00272,Preventive,,0,,000010000258
WO-2011353,ASSET-00272,Corrective,CALIBRATION-DRIFT,130,821,000010000258
WO-2011354,ASSET-00273,Preventive,,0,,000010000259
WO-2011355,ASSET-00274,Preventive,,0,,000010000260
WO-2011356,ASSET-00274,Emergency,SPINDLE-SEIZURE,186,1955,000010000260
WO-2011357,ASSET-00274,Preventive,,0,,000010000260
WO-2011358,ASSET-00274,Corrective,CALIBRATION-DRIFT,210,1230,000010000260
WO-2011359,ASSET-00275,Corrective,CALIBRATION-DRIFT,52,729,000010000261
WO-2011360,ASSET-00275,Preventive,,0,,000010000261
WO-2011361,ASSET-00275,Corrective,PNEUMATIC-LEAK,174,1848,000010000261
WO-2011362,ASSET-00275,Corrective,BEARING-FAILURE,211,1199,000010000261
WO-2011363,ASSET-00275,Preventive,,0,,000010000261
WO-2011364,ASSET-00275,Preventive,,0,,000010000261
WO-2011365,ASSET-00276,Preventive,,0,,000010000262
WO-2011366,ASSET-00276,Corrective,SPINDLE-SEIZURE,51,1257,000010000262
WO-2011367,ASSET-00276,Preventive,,0,,000010000262
WO-2011368,ASSET-00276,Corrective,CONTROLLER-FAULT,167,764,000010000262
WO-2011369,ASSET-00276,Corrective,BELT-FAILURE,227,1880,000010000262
WO-2011370,ASSET-00277,Preventive,,0,,000010000263
WO-2011371,ASSET-00277,Preventive,,0,,000010000263
WO-2011372,ASSET-00277,Preventive,,0,,000010000263
WO-2011373,ASSET-00277,Preventive,,0,,000010000263
WO-2011374,ASSET-00277,Preventive,,0,,000010000263
WO-2011375,ASSET-00278,Preventive,,0,,000010000264
WO-2011376,ASSET-00278,Preventive,,0,,000010000264
WO-2011377,ASSET-00278,Preventive,,0,,000010000264
WO-2011378,ASSET-00278,Preventive,,0,,000010000264
WO-2011379,ASSET-00278,Corrective,HYDRAULIC-LEAK,31,1213,000010000264
WO-2011380,ASSET-00278,Preventive,,0,,000010000264
WO-2011381,ASSET-00278,Corrective,DIE-WEAR,164,1012,000010000264
WO-2011382,ASSET-00278,Preventive,,0,,000010000264
WO-2011383,ASSET-00278,Preventive,,0,,000010000264
WO-2011384,ASSET-00279,Corrective,BELT-FAILURE,204,431,000010000265
WO-2011385,ASSET-00279,Preventive,,0,,000010000265
WO-2011386,ASSET-00280,Preventive,,0,,000010000266
WO-2011387,ASSET-00280,Corrective,BEARING-FAILURE,161,933,000010000266
WO-2011388,ASSET-00280,Corrective,HYDRAULIC-LEAK,184,1065,000010000266
WO-2011389,ASSET-00280,Corrective,BELT-FAILURE,87,468,000010000266
WO-2011390,ASSET-00280,Corrective,HYDRAULIC-LEAK,203,1831,000010000266
WO-2011391,ASSET-00281,Corrective,BELT-FAILURE,151,901,000010000267
WO-2011392,ASSET-00281,Emergency,MOTOR-BURNOUT,358,1639,000010000267
WO-2011393,ASSET-00281,Preventive,,0,,000010000267
WO-2011394,ASSET-00281,Corrective,BEARING-FAILURE,152,1656,000010000267
WO-2011395,ASSET-00281,Emergency,MOTOR-BURNOUT,274,212,000010000267
WO-2011396,ASSET-00282,Corrective,PNEUMATIC-LEAK,183,583,000010000268
WO-2011397,ASSET-00283,Corrective,BEARING-FAILURE,67,936,000010000269
WO-2011398,ASSET-00283,Emergency,BEARING-FAILURE,265,1765,000010000269
WO-2011399,ASSET-00283,Emergency,HYDRAULIC-LEAK,211,427,000010000269
WO-2011400,ASSET-00283,Corrective,BEARING-FAILURE,82,432,000010000269
WO-2011401,ASSET-00284,Preventive,,0,,000010000270
WO-2011402,ASSET-00284,Corrective,CALIBRATION-DRIFT,114,1116,000010000270
WO-2011403,ASSET-00284,Emergency,PNEUMATIC-LEAK,252,1862,000010000270
WO-2011404,ASSET-00284,Corrective,SENSOR-FAULT,54,1704,000010000270
WO-2011405,ASSET-00284,Preventive,,0,,000010000270
WO-2011406,ASSET-00285,Preventive,,0,,000010000271
WO-2011407,ASSET-00285,Corrective,SPINDLE-SEIZURE,128,476,000010000271
WO-2011408,ASSET-00285,Preventive,,0,,000010000271
WO-2011409,ASSET-00286,Corrective,HYDRAULIC-LEAK,129,660,000010000272
WO-2011410,ASSET-00286,Emergency,BEARING-FAILURE,217,1660,000010000272
WO-2011411,ASSET-00286,Corrective,MOTOR-BURNOUT,120,839,000010000272
WO-2011412,ASSET-00287,Corrective,BELT-FAILURE,121,1704,000010000273
WO-2011413,ASSET-00287,Preventive,,0,,000010000273
WO-2011414,ASSET-00287,Corrective,PNEUMATIC-LEAK,167,598,000010000273
WO-2011415,ASSET-00287,Corrective,BEARING-FAILURE,186,1271,000010000273
WO-2011416,ASSET-00287,Emergency,CONTROLLER-FAULT,292,1026,000010000273
WO-2011417,ASSET-00288,Corrective,PNEUMATIC-LEAK,194,961,000010000274
WO-2011418,ASSET-00288,Preventive,,0,,000010000274
WO-2011419,ASSET-00288,Preventive,,0,,000010000274
WO-2011420,ASSET-00288,Preventive,,0,,000010000274
WO-2011421,ASSET-00288,Preventive,,0,,000010000274
WO-2011422,ASSET-00288,Preventive,,0,,000010000274
WO-2011423,ASSET-00288,Corrective,BELT-FAILURE,216,863,000010000274
WO-2011424,ASSET-00288,Preventive,,0,,000010000274
WO-2011425,ASSET-00289,Preventive,,0,,000010000275
WO-2011426,ASSET-00289,Emergency,CALIBRATION-DRIFT,286,1164,000010000275
WO-2011427,ASSET-00289,Preventive,,0,,000010000275
WO-2011428,ASSET-00289,Preventive,,0,,000010000275
WO-2011429,ASSET-00289,Preventive,,0,,000010000275
WO-2011430,ASSET-00289,Preventive,,0,,000010000275
WO-2011431,ASSET-00289,Emergency,DIE-WEAR,510,1853,000010000275
WO-2011432,ASSET-00290,Preventive,,0,,000010000276
WO-2011433,ASSET-00290,Corrective,CONTROLLER-FAULT,138,1308,000010000276
WO-2011434,ASSET-00290,Corrective,BELT-FAILURE,189,1819,000010000276
WO-2011435,ASSET-00290,Corrective,DIE-WEAR,190,827,000010000276
WO-2011436,ASSET-00290,Corrective,SPINDLE-SEIZURE,143,1986,000010000276
WO-2011437,ASSET-00290,Corrective,SPINDLE-SEIZURE,192,1034,000010000276
WO-2011438,ASSET-00291,Preventive,,0,,000010000277
WO-2011439,ASSET-00291,Preventive,,0,,000010000277
WO-2011440,ASSET-00291,Corrective,SPINDLE-SEIZURE,97,1189,000010000277
WO-2011441,ASSET-00291,Emergency,DIE-WEAR,221,208,000010000277
WO-2011442,ASSET-00291,Preventive,,0,,000010000277
WO-2011443,ASSET-00291,Corrective,BEARING-FAILURE,98,541,000010000277
WO-2011444,ASSET-00292,Preventive,,0,,000010000278
WO-2011445,ASSET-00292,Corrective,CONTROLLER-FAULT,197,747,000010000278
WO-2011446,ASSET-00292,Corrective,BEARING-FAILURE,55,655,000010000278
WO-2011447,ASSET-00292,Corrective,DIE-WEAR,110,763,000010000278
WO-2011448,ASSET-00292,Corrective,SPINDLE-SEIZURE,43,1667,000010000278
WO-2011449,ASSET-00292,Preventive,,0,,000010000278
WO-2011450,ASSET-00293,Preventive,,0,,000010000279
WO-2011451,ASSET-00293,Preventive,,0,,000010000279
WO-2011452,ASSET-00293,Preventive,,0,,000010000279
WO-2011453,ASSET-00293,Preventive,,0,,000010000279
WO-2011454,ASSET-00294,Preventive,,0,,000010000280
WO-2011455,ASSET-00294,Preventive,,0,,000010000280
WO-2011456,ASSET-00294,Corrective,DIE-WEAR,192,1002,000010000280
WO-2011457,ASSET-00294,Preventive,,0,,000010000280
WO-2011458,ASSET-00294,Corrective,SENSOR-FAULT,60,907,000010000280
WO-2011459,ASSET-00294,Preventive,,0,,000010000280
WO-2011460,ASSET-00294,Preventive,,0,,000010000280
WO-2011461,ASSET-00295,Preventive,,0,,000010000281
WO-2011462,ASSET-00295,Corrective,PNEUMATIC-LEAK,179,1869,000010000281
WO-2011463,ASSET-00295,Preventive,,0,,000010000281
WO-2011464,ASSET-00295,Preventive,,0,,000010000281
WO-2011465,ASSET-00296,Corrective,CALIBRATION-DRIFT,140,877,000010000282
WO-2011466,ASSET-00296,Corrective,CALIBRATION-DRIFT,156,1313,000010000282
WO-2011467,ASSET-00296,Corrective,PNEUMATIC-LEAK,149,1472,000010000282
WO-2011468,ASSET-00296,Preventive,,0,,000010000282
WO-2011469,ASSET-00296,Corrective,CALIBRATION-DRIFT,92,443,000010000282
WO-2011470,ASSET-00296,Preventive,,0,,000010000282
WO-2011471,ASSET-00296,Preventive,,0,,000010000282
WO-2011472,ASSET-00296,Preventive,,0,,000010000282
WO-2011473,ASSET-00296,Preventive,,0,,000010000282
WO-2011474,ASSET-00296,Corrective,DIE-WEAR,92,1396,000010000282
WO-2011475,ASSET-00297,Preventive,,0,,000010000283
WO-2011476,ASSET-00297,Preventive,,0,,000010000283
WO-2011477,ASSET-00297,Corrective,CALIBRATION-DRIFT,171,1672,000010000283
WO-2011478,ASSET-00297,Preventive,,0,,000010000283
WO-2011479,ASSET-00297,Corrective,BELT-FAILURE,119,1562,000010000283
WO-2011480,ASSET-00298,Preventive,,0,,000010000284
WO-2011481,ASSET-00298,Preventive,,0,,000010000284
WO-2011482,ASSET-00298,Preventive,,0,,000010000284
WO-2011483,ASSET-00298,Preventive,,0,,000010000284
WO-2011484,ASSET-00299,Preventive,,0,,000010000285
WO-2011485,ASSET-00299,Corrective,CONTROLLER-FAULT,115,991,000010000285
WO-2011486,ASSET-00299,Corrective,CALIBRATION-DRIFT,53,1698,000010000285
WO-2011487,ASSET-00299,Preventive,,0,,000010000285
WO-2011488,ASSET-00299,Corrective,BELT-FAILURE,240,1436,000010000285
WO-2011489,ASSET-00300,Preventive,,0,,000010000286
WO-2011490,ASSET-00300,Corrective,CONTROLLER-FAULT,119,1110,000010000286
WO-2011491,ASSET-00300,Preventive,,0,,000010000286
WO-2011492,ASSET-00300,Preventive,,0,,000010000286
WO-2011493,ASSET-00300,Preventive,,0,,000010000286
WO-2011494,ASSET-00300,Emergency,CALIBRATION-DRIFT,314,1984,000010000286
WO-2011495,ASSET-00300,Corrective,BEARING-FAILURE,58,681,000010000286
WO-2011496,ASSET-00300,Corrective,CALIBRATION-DRIFT,199,377,000010000286
WO-2011497,ASSET-00301,Preventive,,0,,000010000287
WO-2011498,ASSET-00301,Preventive,,0,,000010000287
WO-2011499,ASSET-00301,Corrective,HYDRAULIC-LEAK,207,1929,000010000287
WO-2011500,ASSET-00301,Preventive,,0,,000010000287
WO-2011501,ASSET-00301,Preventive,,0,,000010000287
WO-2011502,ASSET-00301,Preventive,,0,,000010000287
WO-2011503,ASSET-00301,Preventive,,0,,000010000287
WO-2011504,ASSET-00302,Corrective,DIE-WEAR,217,1983,000010000288
WO-2011505,ASSET-00302,Corrective,SENSOR-FAULT,138,538,000010000288
WO-2011506,ASSET-00303,Corrective,MOTOR-BURNOUT,172,1462,000010000289
WO-2011507,ASSET-00303,Corrective,BELT-FAILURE,212,1871,000010000289
WO-2011508,ASSET-00303,Preventive,,0,,000010000289
WO-2011509,ASSET-00303,Corrective,PNEUMATIC-LEAK,35,560,000010000289
WO-2011510,ASSET-00304,Corrective,CONTROLLER-FAULT,111,1745,000010000290
WO-2011511,ASSET-00304,Preventive,,0,,000010000290
WO-2011512,ASSET-00304,Preventive,,0,,000010000290
WO-2011513,ASSET-00304,Preventive,,0,,000010000290
WO-2011514,ASSET-00305,Corrective,SENSOR-FAULT,186,1372,000010000291
WO-2011515,ASSET-00305,Corrective,BELT-FAILURE,51,325,000010000291
WO-2011516,ASSET-00305,Corrective,SENSOR-FAULT,157,1742,000010000291
WO-2011517,ASSET-00305,Preventive,,0,,000010000291
WO-2011518,ASSET-00305,Preventive,,0,,000010000291
WO-2011519,ASSET-00305,Preventive,,0,,000010000291
WO-2011520,ASSET-00305,Corrective,BEARING-FAILURE,117,1359,000010000291
WO-2011521,ASSET-00306,Corrective,CALIBRATION-DRIFT,240,1374,000010000292
WO-2011522,ASSET-00306,Corrective,MOTOR-BURNOUT,171,826,000010000292
WO-2011523,ASSET-00306,Preventive,,0,,000010000292
WO-2011524,ASSET-00306,Corrective,HYDRAULIC-LEAK,156,1131,000010000292
WO-2011525,ASSET-00306,Corrective,SPINDLE-SEIZURE,73,1545,000010000292
WO-2011526,ASSET-00307,Preventive,,0,,000010000293
WO-2011527,ASSET-00307,Preventive,,0,,000010000293
WO-2011528,ASSET-00307,Corrective,SPINDLE-SEIZURE,206,1642,000010000293
WO-2011529,ASSET-00307,Corrective,CONTROLLER-FAULT,93,1354,000010000293
WO-2011530,ASSET-00307,Preventive,,0,,000010000293
WO-2011531,ASSET-00308,Corrective,BELT-FAILURE,203,1125,000010000294
WO-2011532,ASSET-00308,Corrective,CONTROLLER-FAULT,205,1402,000010000294
WO-2011533,ASSET-00308,Preventive,,0,,000010000294
WO-2011534,ASSET-00308,Corrective,CONTROLLER-FAULT,47,1055,000010000294
WO-2011535,ASSET-00308,Preventive,,0,,000010000294
WO-2011536,ASSET-00309,Corrective,DIE-WEAR,163,637,000010000295
WO-2011537,ASSET-00309,Preventive,,0,,000010000295
WO-2011538,ASSET-00309,Preventive,,0,,000010000295
WO-2011539,ASSET-00309,Emergency,BELT-FAILURE,283,1080,000010000295
WO-2011540,ASSET-00309,Preventive,,0,,000010000295
WO-2011541,ASSET-00309,Preventive,,0,,000010000295
WO-2011542,ASSET-00310,Preventive,,0,,000010000296
WO-2011543,ASSET-00310,Preventive,,0,,000010000296
WO-2011544,ASSET-00310,Preventive,,0,,000010000296
WO-2011545,ASSET-00311,Emergency,BEARING-FAILURE,88,318,000010000297
WO-2011546,ASSET-00311,Preventive,,0,,000010000297
WO-2011547,ASSET-00312,Preventive,,0,,000010000298
WO-2011548,ASSET-00312,Preventive,,0,,000010000298
WO-2011549,ASSET-00312,Emergency,CALIBRATION-DRIFT,160,636,000010000298
WO-2011550,ASSET-00312,Corrective,DIE-WEAR,123,1573,000010000298
WO-2011551,ASSET-00312,Preventive,,0,,000010000298
WO-2011552,ASSET-00313,Preventive,,0,,000010000299
WO-2011553,ASSET-00313,Corrective,BEARING-FAILURE,169,1658,000010000299
WO-2011554,ASSET-00313,Preventive,,0,,000010000299
WO-2011555,ASSET-00313,Corrective,HYDRAULIC-LEAK,77,930,000010000299
WO-2011556,ASSET-00313,Corrective,SPINDLE-SEIZURE,227,593,000010000299
WO-2011557,ASSET-00313,Corrective,PNEUMATIC-LEAK,156,1849,000010000299
WO-2011558,ASSET-00313,Preventive,,0,,000010000299
WO-2011559,ASSET-00313,Preventive,,0,,000010000299
WO-2011560,ASSET-00313,Corrective,MOTOR-BURNOUT,214,971,000010000299
WO-2011561,ASSET-00313,Preventive,,0,,000010000299
WO-2011562,ASSET-00314,Corrective,SPINDLE-SEIZURE,197,1057,000010000300
WO-2011563,ASSET-00314,Preventive,,0,,000010000300
WO-2011564,ASSET-00314,Emergency,MOTOR-BURNOUT,160,1914,000010000300
WO-2011565,ASSET-00314,Preventive,,0,,000010000300
WO-2011566,ASSET-00314,Preventive,,0,,000010000300
WO-2011567,ASSET-00314,Preventive,,0,,000010000300
WO-2011568,ASSET-00314,Preventive,,0,,000010000300
WO-2011569,ASSET-00314,Preventive,,0,,000010000300
WO-2011570,ASSET-00315,Corrective,DIE-WEAR,188,688,000010000301
WO-2011571,ASSET-00315,Preventive,,0,,000010000301
WO-2011572,ASSET-00315,Preventive,,0,,000010000301
WO-2011573,ASSET-00315,Preventive,,0,,000010000301
WO-2011574,ASSET-00316,Emergency,BELT-FAILURE,179,1531,000010000302
WO-2011575,ASSET-00316,Corrective,PNEUMATIC-LEAK,68,239,000010000302
WO-2011576,ASSET-00317,Preventive,,0,,000010000303
WO-2011577,ASSET-00317,Emergency,HYDRAULIC-LEAK,411,1224,000010000303
WO-2011578,ASSET-00317,Preventive,,0,,000010000303
WO-2011579,ASSET-00318,Preventive,,0,,000010000304
WO-2011580,ASSET-00318,Preventive,,0,,000010000304
WO-2011581,ASSET-00319,Preventive,,0,,000010000305
WO-2011582,ASSET-00319,Corrective,CONTROLLER-FAULT,53,1896,000010000305
WO-2011583,ASSET-00319,Preventive,,0,,000010000305
WO-2011584,ASSET-00319,Emergency,DIE-WEAR,278,1568,000010000305
WO-2011585,ASSET-00319,Preventive,,0,,000010000305
WO-2011586,ASSET-00319,Preventive,,0,,000010000305
WO-2011587,ASSET-00319,Emergency,BELT-FAILURE,212,523,000010000305
WO-2011588,ASSET-00319,Emergency,BELT-FAILURE,440,1497,000010000305
WO-2011589,ASSET-00319,Corrective,DIE-WEAR,197,1544,000010000305
WO-2011590,ASSET-00320,Preventive,,0,,000010000306
WO-2011591,ASSET-00320,Corrective,PNEUMATIC-LEAK,205,236,000010000306
WO-2011592,ASSET-00320,Preventive,,0,,000010000306
WO-2011593,ASSET-00320,Corrective,CONTROLLER-FAULT,96,1532,000010000306
WO-2011594,ASSET-00320,Preventive,,0,,000010000306
WO-2011595,ASSET-00321,Preventive,,0,,000010000307
WO-2011596,ASSET-00321,Corrective,DIE-WEAR,215,770,000010000307
WO-2011597,ASSET-00321,Preventive,,0,,000010000307
WO-2011598,ASSET-00321,Corrective,BELT-FAILURE,88,733,000010000307
WO-2011599,ASSET-00321,Preventive,,0,,000010000307
WO-2011600,ASSET-00321,Corrective,CONTROLLER-FAULT,192,202,000010000307
WO-2011601,ASSET-00322,Preventive,,0,,000010000308
WO-2011602,ASSET-00322,Corrective,DIE-WEAR,92,1419,000010000308
WO-2011603,ASSET-00322,Preventive,,0,,000010000308
WO-2011604,ASSET-00322,Corrective,PNEUMATIC-LEAK,60,1008,000010000308
WO-2011605,ASSET-00322,Preventive,,0,,000010000308
WO-2011606,ASSET-00322,Preventive,,0,,000010000308
WO-2011607,ASSET-00322,Preventive,,0,,000010000308
WO-2011608,ASSET-00322,Preventive,,0,,000010000308
WO-2011609,ASSET-00322,Preventive,,0,,000010000308
WO-2011610,ASSET-00323,Preventive,,0,,000010000309
WO-2011611,ASSET-00323,Preventive,,0,,000010000309
