Site_ID,Asset_Tag,Equipment_Description,CostCtr,Book_Value_USD,OEM_Name
P1130,000140001117,Riveting Station,CC-4357,53089.85,KUKA
P1130,000140001118,Automated Guided Vehicle,CC-4357,42813.04,Siemens
P1130,000140001119,Automated Guided Vehicle,CC-4356,96644.97,FANUC
P1130,000140001120,Final Functional Test Bench,CC-4358,148331.25,Lincoln Electric
P1130,000140001121,Robotic Welding Cell,CC-4357,151540.63,Haas Automation
P1130,000140001122,Robotic Welding Cell,,262222.90,ABB Robotics
P1130,000140001123,Hydraulic Press,CC-4358,259213.61,KUKA AG
P1130,000140001124,CNC Machining Center,CC-4359,317483.04,Mazak Corporation
P1130,000140001125,Leak Test Station,CC-4358,27168.51,Yaskawa
P1130,000140001126,Vision Inspection Station,CC-4359,47209.72,Haas Automation
P1130,000140001127,Screw Fastening Station,CC-4357,15050.23,kuka ag
P1130,000140001128,Ultrasonic Welding Station,CC-4356,36786.11,KUKA AG
P1130,000140001129,Adhesive Dispensing Unit,CC-4359,74309.79,ABB Robotics
P1130,000140001130,Conveyor System,CC-4359,125551.95,KUKA AG
P1130,000140001131,Ultrasonic Welding Station,CC-4358,36272.37,AIDA Engineering
P1130,000140001132,Final Functional Test Bench,CC-4359,130943.26,Hexagon AB
P1130,000140001133,Battery Pack Assembly Cell,CC-4356,572820.68,kuka ag
P1130,000140001134,CNC Machining Center,CC-4356,262366.65,Yaskawa Motoman
P1130,000140001135,Dimensional Measurement Arm,CC-4359,92590.94,ABB Robotics
P1130,000140001136,Paint Application Robot,CC-4356,163137.33,Fanuc Corporation
P1130,000140001137,Screw Fastening Station,CC-4356,25703.58,FANUC Corporation
P1130,000140001138,,CC-4359,50710.43,FANUC Corporation
P1130,000140001139,Assembly Torque Wrench Station,CC-4357,11632.42,FANUC Corporation
P1130,000140001140,Ultrasonic Welding Station,CC-4357,71336.80,Schuler
P1130,000140001141,Battery Pack Assembly Cell,CC-4356,213521.70,ABB Robotics
P1130,000140001142,Stamping Press,CC-4356,343427.35,KUKA
P1130,000140001143,Torque Application Unit,CC-4359,19983.64,KUKA AG
P1130,000140001144,Overhead Gantry Loader,CC-4357,115575.47,Dematic
P1130,000140001145,Induction Heating Unit,CC-4356,37399.59,Miller Electric
P1130,000140001146,Final Functional Test Bench,CC-4359,192309.45,Rockwell
P1130,000140001147,Vision Inspection Station,CC-4359,60785.40,KUKA
P1130,000140001148,Stamping Press,CC-4356,546219.46,Eisenmann SE
P1130,000140001149,Torque Application Unit,CC-4358,24618.75,ABB Robotics
P1130,000140001150,Laser Welding Cell,CC-4359,329167.48,Mazak Corporation
P1130,000140001151,Riveting Station,CC-4358,30670.23,AIDA ENGINEERING
P1130,000140001152,Riveting Station,CC-4356,29666.30,Atlas Copco
P1130,000140001153,Torque Application Unit,CC-4357,17422.63,Atlas Copco
P1130,000140001154,Riveting Station,CC-4357,26857.29,KUKA
P1130,000140001155,Final Functional Test Bench,CC-4357,145915.11,Siemens
P1130,000140001156,Dimensional Measurement Arm,CC-4356,72824.85,CARL ZEISS INDUSTRIAL METROLOGY
P1130,000140001157,Assembly Torque Wrench Station,CC-4356,10263.77,KUKA AG
P1130,000140001158,Paint Application Robot,CC-4357,304680.24,Ingersoll Rand
P1130,000140001159,Palletizing Robot,CC-4359,159094.28,Fives Group
P1130,000140001160,Dimensional Measurement Arm,CC-4359,95455.18,Mazak Corporation
P1130,000140001161,Stamping Press,CC-4359,1166128.24,KUKA
P1130,000140001162,Coil Winding Machine,CC-4357,207513.19,Schuler
P1130,000140001163,Paint Application Robot,CC-4356,344839.28,Carl Zeiss Industrial Metrology
