WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2101209,ASSET-00247,Preventive,,0,,000100000236
WO-2101210,ASSET-00247,Preventive,,0,,000100000236
WO-2101211,ASSET-00247,Corrective,SENSOR-FAULT,31,1543,000100000236
WO-2101212,ASSET-00248,Preventive,,0,,000100000237
WO-2101213,ASSET-00248,Preventive,,0,,000100000237
WO-2101214,ASSET-00248,Corrective,PNEUMATIC-LEAK,207,356,000100000237
WO-2101215,ASSET-00248,Preventive,,0,,000100000237
WO-2101216,ASSET-00248,Preventive,,0,,000100000237
WO-2101217,ASSET-00249,Emergency,SENSOR-FAULT,162,363,000100000238
WO-2101218,ASSET-00249,Corrective,HYDRAULIC-LEAK,202,1268,000100000238
WO-2101219,ASSET-00249,Corrective,SPINDLE-SEIZURE,193,1861,000100000238
WO-2101220,ASSET-00249,Corrective,CONTROLLER-FAULT,131,279,000100000238
WO-2101221,ASSET-00249,Preventive,,0,,000100000238
WO-2101222,ASSET-00250,Preventive,,0,,000100000239
WO-2101223,ASSET-00250,Corrective,BEARING-FAILURE,71,1734,000100000239
WO-2101224,ASSET-00250,Emergency,SPINDLE-SEIZURE,142,730,000100000239
WO-2101225,ASSET-00250,Preventive,,0,,000100000239
WO-2101226,ASSET-00250,Preventive,,0,,000100000239
WO-2101227,ASSET-00250,Preventive,,0,,000100000239
WO-2101228,ASSET-00251,Preventive,,0,,000100000240
WO-2101229,ASSET-00251,Preventive,,0,,000100000240
WO-2101230,ASSET-00251,Emergency,MOTOR-BURNOUT,425,766,000100000240
WO-2101231,ASSET-00251,Preventive,,0,,000100000240
WO-2101232,ASSET-00251,Preventive,,0,,000100000240
WO-2101233,ASSET-00251,Corrective,BEARING-FAILURE,100,387,000100000240
WO-2101234,ASSET-00252,Corrective,CONTROLLER-FAULT,107,862,000100000241
WO-2101235,ASSET-00252,Preventive,,0,,000100000241
WO-2101236,ASSET-00252,Preventive,,0,,000100000241
WO-2101237,ASSET-00252,Corrective,DIE-WEAR,207,1688,000100000241
WO-2101238,ASSET-00252,Preventive,,0,,000100000241
WO-2101239,ASSET-00253,Preventive,,0,,000100000242
WO-2101240,ASSET-00253,Corrective,BEARING-FAILURE,137,1233,000100000242
WO-2101241,ASSET-00253,Preventive,,0,,000100000242
WO-2101242,ASSET-00253,Preventive,,0,,000100000242
WO-2101243,ASSET-00253,Corrective,SPINDLE-SEIZURE,65,1342,000100000242
WO-2101244,ASSET-00253,Corrective,CALIBRATION-DRIFT,104,311,000100000242
WO-2101245,ASSET-00253,Preventive,,0,,000100000242
WO-2101246,ASSET-00254,Corrective,SENSOR-FAULT,186,1668,000100000243
WO-2101247,ASSET-00254,Preventive,,0,,000100000243
WO-2101248,ASSET-00254,Preventive,,0,,000100000243
WO-2101249,ASSET-00254,Preventive,,0,,000100000243
WO-2101250,ASSET-00254,Preventive,,0,,000100000243
WO-2101251,ASSET-00254,Corrective,CONTROLLER-FAULT,171,1511,000100000243
WO-2101252,ASSET-00255,Preventive,,0,,000100000244
WO-2101253,ASSET-00255,Corrective,BELT-FAILURE,48,1486,000100000244
WO-2101254,ASSET-00256,Preventive,,0,,000100000245
WO-2101255,ASSET-00256,Preventive,,0,,000100000245
WO-2101256,ASSET-00257,Preventive,,0,,000100000246
WO-2101257,ASSET-00257,Preventive,,0,,000100000246
WO-2101258,ASSET-00257,Corrective,HYDRAULIC-LEAK,60,1609,000100000246
WO-2101259,ASSET-00257,Emergency,SENSOR-FAULT,191,1618,000100000246
WO-2101260,ASSET-00257,Preventive,,0,,000100000246
WO-2101261,ASSET-00257,Preventive,,0,,000100000246
WO-2101262,ASSET-00258,Preventive,,0,,000100000247
WO-2101263,ASSET-00258,Corrective,DIE-WEAR,112,949,000100000247
WO-2101264,ASSET-00258,Preventive,,0,,000100000247
WO-2101265,ASSET-00258,Preventive,,0,,000100000247
WO-2101266,ASSET-00258,Preventive,,0,,000100000247
WO-2101267,ASSET-00258,Emergency,SENSOR-FAULT,160,1492,000100000247
WO-2101268,ASSET-00259,Corrective,DIE-WEAR,204,1634,000100000248
WO-2101269,ASSET-00259,Preventive,,0,,000100000248
WO-2101270,ASSET-00259,Preventive,,0,,000100000248
WO-2101271,ASSET-00259,Preventive,,0,,000100000248
WO-2101272,ASSET-00259,Preventive,,0,,000100000248
WO-2101273,ASSET-00259,Preventive,,0,,000100000248
WO-2101274,ASSET-00260,Preventive,,0,,000100000249
WO-2101275,ASSET-00260,Preventive,,0,,000100000249
WO-2101276,ASSET-00260,Corrective,SENSOR-FAULT,106,423,000100000249
WO-2101277,ASSET-00260,Preventive,,0,,000100000249
WO-2101278,ASSET-00260,Preventive,,0,,000100000249
WO-2101279,ASSET-00260,Corrective,HYDRAULIC-LEAK,225,826,000100000249
WO-2101280,ASSET-00261,Corrective,CONTROLLER-FAULT,106,1938,000100000250
WO-2101281,ASSET-00261,Corrective,HYDRAULIC-LEAK,201,1834,000100000250
WO-2101282,ASSET-00261,Preventive,,0,,000100000250
WO-2101283,ASSET-00262,Preventive,,0,,000100000251
WO-2101284,ASSET-00262,Preventive,,0,,000100000251
WO-2101285,ASSET-00262,Preventive,,0,,000100000251
WO-2101286,ASSET-00262,Preventive,,0,,000100000251
WO-2101287,ASSET-00262,Corrective,PNEUMATIC-LEAK,225,1547,000100000251
WO-2101288,ASSET-00263,Corrective,BEARING-FAILURE,102,265,000100000252
WO-2101289,ASSET-00263,Preventive,,0,,000100000252
WO-2101290,ASSET-00263,Preventive,,0,,000100000252
WO-2101291,ASSET-00263,Preventive,,0,,000100000252
WO-2101292,ASSET-00263,Corrective,DIE-WEAR,79,1131,000100000252
WO-2101293,ASSET-00263,Emergency,CALIBRATION-DRIFT,348,1337,000100000252
WO-2101294,ASSET-00263,Preventive,,0,,000100000252
