PartNo,Bin,OnHandQty,IssuingPlant,ReceivingPlant
MAT-189398,F-22-3,4288,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-628998,G-27-4,4900,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-418313,F-18-2,4937,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-352763,G-13-3,801,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-517969,F-19-2,2151,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-631260,G-25-2,1629,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-144794,C-04-2,2383,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-282955,C-24-5,780,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-714993,E-11-5,4966,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-104457,E-20-5,931,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-681895,A-24-3,1900,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-238056,B-09-1,3224,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-758995,D-08-5,3785,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-249859,B-28-3,1914,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-104203,E-23-4,1742,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-344885,A-05-3,4263,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-840898,F-19-1,4608,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-714939,H-09-1,2546,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-959652,H-18-5,312,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-917749,F-16-3,3900,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-193415,C-27-5,967,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-944961,B-24-3,2099,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-535711,A-20-2,3212,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-656392,F-25-1,1796,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-233977,A-14-3,3714,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-566983,D-19-2,4306,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-258013,G-13-2,1971,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-885897,C-01-2,1652,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-918137,E-25-1,3009,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-786118,H-27-5,262,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-496434,E-06-2,1047,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-407568,E-20-4,4201,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-468432,E-03-3,211,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-413193,B-11-3,3854,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-594989,A-27-2,1812,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-935218,D-26-2,2891,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-523454,G-08-2,1675,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-212570,C-05-3,4200,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-455983,G-22-2,3801,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-775153,F-02-5,1397,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-292112,E-23-2,3839,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-377708,G-19-3,1942,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-318888,B-04-4,2987,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-463365,B-11-5,465,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-297606,A-01-3,3341,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-831955,D-26-1,553,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-788779,B-11-1,3873,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-161463,A-08-2,4106,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-117510,D-20-4,4236,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-230465,C-24-2,1839,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-600211,F-02-2,4732,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-685341,C-14-2,4654,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-168576,C-13-3,1806,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-890359,D-13-1,2137,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-120046,C-16-3,123,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-911525,D-07-3,2231,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-139955,G-10-1,2324,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-754719,A-08-3,420,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-352361,H-29-3,139,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-455647,G-27-3,2990,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-507511,F-01-1,2849,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-780361,D-20-4,3603,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-454144,C-18-4,1079,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-601191,A-14-4,4261,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-224651,B-19-3,4435,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-294396,E-15-2,1976,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-911197,A-25-4,351,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-964490,E-21-3,3536,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-424166,A-22-1,3450,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-161530,C-10-3,1804,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-230883,G-03-3,3890,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-708864,A-18-3,1022,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-293788,C-08-4,1163,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-476066,A-04-5,4423,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-577631,G-12-5,109,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-190265,A-20-5,3376,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-506477,F-25-3,3771,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-770784,F-02-1,2988,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-355703,C-16-1,3344,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-179385,C-23-5,2088,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-432592,C-10-2,4135,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-116795,F-16-1,1428,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-774396,C-17-4,4374,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-906704,C-23-5,2189,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-175301,E-07-1,2233,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-796765,C-01-2,3324,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-568355,E-14-3,2753,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-157439,D-22-5,1322,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-620654,A-12-1,3455,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-792062,E-19-4,409,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-223303,H-05-5,4031,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-784904,B-12-2,500,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-893392,E-24-1,4564,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-954356,E-20-1,1123,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-395689,H-29-4,2998,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-116150,E-14-2,836,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-668329,G-18-5,4752,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-347873,B-26-4,1947,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-163239,E-16-5,4536,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-425457,E-25-4,4760,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-839883,C-29-1,3264,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-154969,B-17-4,2681,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-730470,C-25-2,4226,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-742457,B-20-2,2805,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-745773,H-15-3,3142,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-350642,D-22-4,1166,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-342040,G-08-5,4762,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-514936,A-24-3,1632,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-567306,F-13-4,1160,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-102056,F-19-4,1250,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-539972,G-20-1,1496,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-660427,G-03-4,2012,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-980487,C-10-3,1784,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-315641,H-29-4,3512,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-345930,E-09-1,4920,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-911028,A-11-5,4842,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-952893,B-01-5,2114,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-372730,G-17-1,2349,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-878413,A-17-4,2897,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-995598,D-03-1,4990,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-715183,C-15-1,3658,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-129246,F-23-5,2940,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-807628,E-13-5,4122,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-684598,H-20-3,243,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-424478,H-25-2,4639,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-842495,A-24-3,1307,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-585223,F-12-2,422,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-447367,D-02-2,738,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-521420,D-09-4,4645,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-229094,F-27-5,961,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-642865,D-03-5,1143,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-633288,B-07-4,4494,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-365862,A-18-1,3308,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-607398,E-04-4,2885,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-155378,H-05-2,3497,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-400663,E-24-1,579,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-236283,A-25-5,3624,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-159747,C-21-1,1613,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-920666,E-02-1,804,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
MAT-760416,A-20-3,2972,Ferrovia Harness Components Plant,Electronics & Wiring Harness Plant MX
