WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2031217,ASSET-00247,Corrective,PNEUMATIC-LEAK,43,1830,000030000223
WO-2031218,ASSET-00247,Preventive,,0,,000030000223
WO-2031219,ASSET-00248,Corrective,CONTROLLER-FAULT,163,611,000030000224
WO-2031220,ASSET-00248,Emergency,CALIBRATION-DRIFT,240,706,000030000224
WO-2031221,ASSET-00248,Corrective,PNEUMATIC-LEAK,237,328,000030000224
WO-2031222,ASSET-00248,Preventive,,0,,000030000224
WO-2031223,ASSET-00249,Preventive,,0,,000030000225
WO-2031224,ASSET-00249,Corrective,HYDRAULIC-LEAK,67,1627,000030000225
WO-2031225,ASSET-00249,Corrective,MOTOR-BURNOUT,41,631,000030000225
WO-2031226,ASSET-00249,Preventive,,0,,000030000225
WO-2031227,ASSET-00250,Corrective,MOTOR-BURNOUT,88,689,000030000226
WO-2031228,ASSET-00250,Preventive,,0,,000030000226
WO-2031229,ASSET-00250,Preventive,,0,,000030000226
WO-2031230,ASSET-00251,Corrective,SENSOR-FAULT,32,1093,000030000227
WO-2031231,ASSET-00251,Preventive,,0,,000030000227
WO-2031232,ASSET-00251,Preventive,,0,,000030000227
WO-2031233,ASSET-00251,Corrective,SENSOR-FAULT,109,634,000030000227
WO-2031234,ASSET-00251,Preventive,,0,,000030000227
WO-2031235,ASSET-00251,Preventive,,0,,000030000227
WO-2031236,ASSET-00251,Preventive,,0,,000030000227
WO-2031237,ASSET-00252,Preventive,,0,,000030000228
WO-2031238,ASSET-00252,Corrective,CONTROLLER-FAULT,73,464,000030000228
WO-2031239,ASSET-00253,Corrective,PNEUMATIC-LEAK,103,921,
WO-2031240,ASSET-00253,Preventive,,0,,
WO-2031241,ASSET-00253,Preventive,,0,,
WO-2031242,ASSET-00253,Preventive,,0,,
WO-2031243,ASSET-00254,Preventive,,0,,000030000229
WO-2031244,ASSET-00254,Preventive,,0,,000030000229
WO-2031245,ASSET-00254,Preventive,,0,,000030000229
WO-2031246,ASSET-00254,Corrective,SENSOR-FAULT,220,1388,000030000229
WO-2031247,ASSET-00255,Corrective,BELT-FAILURE,87,1913,000030000230
WO-2031248,ASSET-00255,Preventive,,0,,000030000230
WO-2031249,ASSET-00255,Preventive,,0,,000030000230
WO-2031250,ASSET-00255,Preventive,,0,,000030000230
WO-2031251,ASSET-00255,Preventive,,0,,000030000230
WO-2031252,ASSET-00256,Preventive,,0,,000030000231
WO-2031253,ASSET-00256,Corrective,BEARING-FAILURE,77,1979,000030000231
WO-2031254,ASSET-00256,Corrective,CALIBRATION-DRIFT,32,1699,000030000231
WO-2031255,ASSET-00256,Corrective,MOTOR-BURNOUT,152,1411,000030000231
WO-2031256,ASSET-00256,Corrective,SENSOR-FAULT,58,859,000030000231
WO-2031257,ASSET-00257,Corrective,BEARING-FAILURE,143,1812,000030000232
WO-2031258,ASSET-00257,Preventive,,0,,000030000232
WO-2031259,ASSET-00257,Preventive,,0,,000030000232
WO-2031260,ASSET-00257,Corrective,BEARING-FAILURE,74,1678,000030000232
WO-2031261,ASSET-00257,Corrective,BELT-FAILURE,126,971,000030000232
WO-2031262,ASSET-00258,Corrective,MOTOR-BURNOUT,96,1175,000030000233
WO-2031263,ASSET-00258,Preventive,,0,,000030000233
WO-2031264,ASSET-00258,Preventive,,0,,000030000233
WO-2031265,ASSET-00258,Preventive,,0,,000030000233
WO-2031266,ASSET-00258,Corrective,CONTROLLER-FAULT,204,334,000030000233
WO-2031267,ASSET-00258,Corrective,SPINDLE-SEIZURE,134,809,000030000233
WO-2031268,ASSET-00258,Preventive,,0,,000030000233
WO-2031269,ASSET-00259,Preventive,,0,,000030000234
WO-2031270,ASSET-00259,Preventive,,0,,000030000234
WO-2031271,ASSET-00259,Preventive,,0,,000030000234
WO-2031272,ASSET-00259,Preventive,,0,,000030000234
WO-2031273,ASSET-00259,Emergency,CALIBRATION-DRIFT,537,984,000030000234
WO-2031274,ASSET-00259,Preventive,,0,,000030000234
WO-2031275,ASSET-00259,Corrective,BELT-FAILURE,151,334,000030000234
WO-2031276,ASSET-00259,Preventive,,0,,000030000234
WO-2031277,ASSET-00260,Corrective,HYDRAULIC-LEAK,161,204,000030000235
WO-2031278,ASSET-00260,Preventive,,0,,000030000235
WO-2031279,ASSET-00260,Preventive,,0,,000030000235
WO-2031280,ASSET-00260,Corrective,DIE-WEAR,103,1910,000030000235
WO-2031281,ASSET-00260,Corrective,CONTROLLER-FAULT,159,1899,000030000235
WO-2031282,ASSET-00260,Preventive,,0,,000030000235
WO-2031283,ASSET-00261,Preventive,,0,,000030000236
WO-2031284,ASSET-00261,Preventive,,0,,000030000236
WO-2031285,ASSET-00261,Preventive,,0,,000030000236
WO-2031286,ASSET-00261,Corrective,BELT-FAILURE,103,599,000030000236
WO-2031287,ASSET-00261,Preventive,,0,,000030000236
WO-2031288,ASSET-00261,Corrective,SENSOR-FAULT,230,1509,000030000236
WO-2031289,ASSET-00262,Corrective,BEARING-FAILURE,182,1419,000030000237
WO-2031290,ASSET-00262,Preventive,,0,,000030000237
WO-2031291,ASSET-00262,Preventive,,0,,000030000237
WO-2031292,ASSET-00262,Corrective,DIE-WEAR,231,537,000030000237
WO-2031293,ASSET-00262,Preventive,,0,,000030000237
WO-2031294,ASSET-00262,Preventive,,0,,000030000237
WO-2031295,ASSET-00263,Emergency,CALIBRATION-DRIFT,472,588,000030000238
WO-2031296,ASSET-00263,Corrective,PNEUMATIC-LEAK,195,596,000030000238
WO-2031297,ASSET-00263,Preventive,,0,,000030000238
WO-2031298,ASSET-00263,Preventive,,0,,000030000238
WO-2031299,ASSET-00264,Preventive,,0,,000030000239
WO-2031300,ASSET-00264,Corrective,SPINDLE-SEIZURE,55,1276,000030000239
WO-2031301,ASSET-00264,Preventive,,0,,000030000239
WO-2031302,ASSET-00264,Corrective,DIE-WEAR,135,795,000030000239
WO-2031303,ASSET-00264,Corrective,HYDRAULIC-LEAK,124,1451,000030000239
WO-2031304,ASSET-00264,Corrective,MOTOR-BURNOUT,229,608,000030000239
WO-2031305,ASSET-00264,Corrective,PNEUMATIC-LEAK,128,499,000030000239
WO-2031306,ASSET-00265,Preventive,,0,,000030000240
WO-2031307,ASSET-00265,Preventive,,0,,000030000240
WO-2031308,ASSET-00265,Preventive,,0,,000030000240
WO-2031309,ASSET-00266,Preventive,,0,,000030000241
WO-2031310,ASSET-00266,Corrective,PNEUMATIC-LEAK,158,1202,000030000241
WO-2031311,ASSET-00266,Corrective,SENSOR-FAULT,118,682,000030000241
WO-2031312,ASSET-00266,Corrective,MOTOR-BURNOUT,91,533,000030000241
WO-2031313,ASSET-00266,Emergency,SENSOR-FAULT,458,1290,000030000241
WO-2031314,ASSET-00266,Preventive,,0,,000030000241
WO-2031315,ASSET-00267,Preventive,,0,,000030000242
WO-2031316,ASSET-00267,Corrective,CONTROLLER-FAULT,163,820,000030000242
WO-2031317,ASSET-00267,Preventive,,0,,000030000242
WO-2031318,ASSET-00267,Preventive,,0,,000030000242
WO-2031319,ASSET-00267,Preventive,,0,,000030000242
WO-2031320,ASSET-00268,Corrective,DIE-WEAR,47,270,000030000243
WO-2031321,ASSET-00268,Emergency,MOTOR-BURNOUT,292,1767,000030000243
WO-2031322,ASSET-00268,Preventive,,0,,000030000243
WO-2031323,ASSET-00268,Emergency,BEARING-FAILURE,240,414,000030000243
WO-2031324,ASSET-00268,Preventive,,0,,000030000243
WO-2031325,ASSET-00268,Preventive,,0,,000030000243
WO-2031326,ASSET-00269,Corrective,BEARING-FAILURE,95,391,000030000244
WO-2031327,ASSET-00269,Preventive,,0,,000030000244
WO-2031328,ASSET-00269,Preventive,,0,,000030000244
WO-2031329,ASSET-00270,Corrective,HYDRAULIC-LEAK,163,1967,000030000245
WO-2031330,ASSET-00270,Preventive,,0,,000030000245
WO-2031331,ASSET-00270,Corrective,CONTROLLER-FAULT,230,1963,000030000245
WO-2031332,ASSET-00270,Preventive,,0,,000030000245
WO-2031333,ASSET-00270,Preventive,,0,,000030000245
WO-2031334,ASSET-00270,Preventive,,0,,000030000245
WO-2031335,ASSET-00271,Preventive,,0,,000030000246
WO-2031336,ASSET-00271,Preventive,,0,,000030000246
WO-2031337,ASSET-00271,Preventive,,0,,000030000246
WO-2031338,ASSET-00271,Preventive,,0,,000030000246
WO-2031339,ASSET-00271,Preventive,,0,,000030000246
WO-2031340,ASSET-00272,Corrective,SPINDLE-SEIZURE,240,1233,000030000247
WO-2031341,ASSET-00272,Preventive,,0,,000030000247
WO-2031342,ASSET-00272,Corrective,SENSOR-FAULT,225,1845,000030000247
WO-2031343,ASSET-00272,Corrective,CONTROLLER-FAULT,56,586,000030000247
WO-2031344,ASSET-00273,Preventive,,0,,000030000248
WO-2031345,ASSET-00273,Corrective,MOTOR-BURNOUT,77,474,000030000248
WO-2031346,ASSET-00273,Corrective,MOTOR-BURNOUT,131,1897,000030000248
WO-2031347,ASSET-00273,Preventive,,0,,000030000248
WO-2031348,ASSET-00273,Preventive,,0,,000030000248
WO-2031349,ASSET-00273,Preventive,,0,,000030000248
WO-2031350,ASSET-00273,Corrective,MOTOR-BURNOUT,36,1599,000030000248
WO-2031351,ASSET-00273,Preventive,,0,,000030000248
WO-2031352,ASSET-00273,Corrective,BEARING-FAILURE,211,1943,000030000248
WO-2031353,ASSET-00274,Corrective,HYDRAULIC-LEAK,126,946,000030000249
WO-2031354,ASSET-00274,Corrective,CALIBRATION-DRIFT,34,1475,000030000249
WO-2031355,ASSET-00274,Preventive,,0,,000030000249
WO-2031356,ASSET-00274,Corrective,BEARING-FAILURE,127,1107,000030000249
WO-2031357,ASSET-00274,Corrective,MOTOR-BURNOUT,113,918,000030000249
WO-2031358,ASSET-00275,Preventive,,0,,000030000250
WO-2031359,ASSET-00276,Corrective,CALIBRATION-DRIFT,78,502,000030000251
WO-2031360,ASSET-00276,Preventive,,0,,000030000251
WO-2031361,ASSET-00276,Emergency,BEARING-FAILURE,542,227,000030000251
WO-2031362,ASSET-00276,Preventive,,0,,000030000251
WO-2031363,ASSET-00276,Preventive,,0,,000030000251
WO-2031364,ASSET-00276,Corrective,HYDRAULIC-LEAK,88,1726,000030000251
WO-2031365,ASSET-00277,Preventive,,0,,000030000252
WO-2031366,ASSET-00277,Corrective,MOTOR-BURNOUT,215,887,000030000252
WO-2031367,ASSET-00278,Preventive,,0,,000030000253
WO-2031368,ASSET-00278,Corrective,SPINDLE-SEIZURE,63,1816,000030000253
WO-2031369,ASSET-00278,Preventive,,0,,000030000253
WO-2031370,ASSET-00278,Preventive,,0,,000030000253
WO-2031371,ASSET-00278,Corrective,HYDRAULIC-LEAK,44,401,000030000253
WO-2031372,ASSET-00278,Preventive,,0,,000030000253
WO-2031373,ASSET-00278,Preventive,,0,,000030000253
WO-2031374,ASSET-00278,Preventive,,0,,000030000253
WO-2031375,ASSET-00279,Preventive,,0,,000030000254
WO-2031376,ASSET-00279,Corrective,CONTROLLER-FAULT,108,1141,000030000254
WO-2031377,ASSET-00279,Preventive,,0,,000030000254
WO-2031378,ASSET-00279,Corrective,SENSOR-FAULT,153,640,000030000254
WO-2031379,ASSET-00279,Preventive,,0,,000030000254
WO-2031380,ASSET-00280,Preventive,,0,,000030000255
WO-2031381,ASSET-00280,Preventive,,0,,000030000255
WO-2031382,ASSET-00280,Corrective,PNEUMATIC-LEAK,115,905,000030000255
WO-2031383,ASSET-00281,Preventive,,0,,000030000256
WO-2031384,ASSET-00281,Preventive,,0,,000030000256
WO-2031385,ASSET-00281,Corrective,SPINDLE-SEIZURE,186,1276,000030000256
WO-2031386,ASSET-00281,Corrective,SPINDLE-SEIZURE,139,1830,000030000256
WO-2031387,ASSET-00281,Corrective,BELT-FAILURE,197,1374,000030000256
WO-2031388,ASSET-00282,Preventive,,0,,000030000257
WO-2031389,ASSET-00282,Preventive,,0,,000030000257
WO-2031390,ASSET-00282,Preventive,,0,,000030000257
WO-2031391,ASSET-00282,Corrective,HYDRAULIC-LEAK,109,466,000030000257
WO-2031392,ASSET-00282,Preventive,,0,,000030000257
WO-2031393,ASSET-00282,Preventive,,0,,000030000257
WO-2031394,ASSET-00282,Preventive,,0,,000030000257
WO-2031395,ASSET-00282,Corrective,BELT-FAILURE,71,1733,000030000257
WO-2031396,ASSET-00283,Preventive,,0,,000030000258
WO-2031397,ASSET-00283,Preventive,,0,,000030000258
WO-2031398,ASSET-00283,Preventive,,0,,000030000258
WO-2031399,ASSET-00283,Corrective,BELT-FAILURE,167,817,000030000258
WO-2031400,ASSET-00283,Corrective,HYDRAULIC-LEAK,216,1250,000030000258
WO-2031401,ASSET-00283,Corrective,SENSOR-FAULT,42,1226,000030000258
WO-2031402,ASSET-00284,Preventive,,0,,000030000259
WO-2031403,ASSET-00284,Corrective,DIE-WEAR,172,1549,000030000259
WO-2031404,ASSET-00284,Corrective,BELT-FAILURE,124,1069,000030000259
WO-2031405,ASSET-00285,Preventive,,0,,000030000260
WO-2031406,ASSET-00285,Preventive,,0,,000030000260
WO-2031407,ASSET-00285,Corrective,BELT-FAILURE,137,218,000030000260
WO-2031408,ASSET-00285,Preventive,,0,,000030000260
WO-2031409,ASSET-00285,Preventive,,0,,000030000260
WO-2031410,ASSET-00285,Corrective,BELT-FAILURE,120,1048,000030000260
WO-2031411,ASSET-00286,Preventive,,0,,000030000261
WO-2031412,ASSET-00286,Preventive,,0,,000030000261
WO-2031413,ASSET-00286,Preventive,,0,,000030000261
WO-2031414,ASSET-00286,Preventive,,0,,000030000261
WO-2031415,ASSET-00286,Preventive,,0,,000030000261
WO-2031416,ASSET-00286,Corrective,HYDRAULIC-LEAK,188,1692,000030000261
WO-2031417,ASSET-00286,Preventive,,0,,000030000261
WO-2031418,ASSET-00286,Corrective,HYDRAULIC-LEAK,204,264,000030000261
WO-2031419,ASSET-00287,Preventive,,0,,000030000262
WO-2031420,ASSET-00287,Corrective,CONTROLLER-FAULT,44,1053,000030000262
WO-2031421,ASSET-00288,Corrective,BELT-FAILURE,234,1553,000030000263
WO-2031422,ASSET-00288,Preventive,,0,,000030000263
WO-2031423,ASSET-00289,Emergency,BEARING-FAILURE,564,417,000030000264
WO-2031424,ASSET-00289,Corrective,CALIBRATION-DRIFT,240,1867,000030000264
WO-2031425,ASSET-00289,Preventive,,0,,000030000264
WO-2031426,ASSET-00289,Preventive,,0,,000030000264
WO-2031427,ASSET-00289,Corrective,CALIBRATION-DRIFT,40,1376,000030000264
WO-2031428,ASSET-00289,Preventive,,0,,000030000264
WO-2031429,ASSET-00289,Preventive,,0,,000030000264
WO-2031430,ASSET-00290,Corrective,SPINDLE-SEIZURE,128,830,000030000265
WO-2031431,ASSET-00290,Preventive,,0,,000030000265
WO-2031432,ASSET-00290,Corrective,SPINDLE-SEIZURE,66,1220,000030000265
WO-2031433,ASSET-00290,Preventive,,0,,000030000265
WO-2031434,ASSET-00290,Emergency,SENSOR-FAULT,193,1426,000030000265
WO-2031435,ASSET-00291,Corrective,DIE-WEAR,205,1759,000030000266
WO-2031436,ASSET-00291,Preventive,,0,,000030000266
WO-2031437,ASSET-00291,Preventive,,0,,000030000266
WO-2031438,ASSET-00291,Emergency,SENSOR-FAULT,340,802,000030000266
WO-2031439,ASSET-00291,Corrective,BEARING-FAILURE,42,1558,000030000266
WO-2031440,ASSET-00292,Emergency,DIE-WEAR,239,1787,000030000267
WO-2031441,ASSET-00292,Corrective,HYDRAULIC-LEAK,62,1395,000030000267
WO-2031442,ASSET-00293,Corrective,MOTOR-BURNOUT,143,1078,000030000268
WO-2031443,ASSET-00293,Preventive,,0,,000030000268
WO-2031444,ASSET-00293,Preventive,,0,,000030000268
WO-2031445,ASSET-00293,Corrective,SENSOR-FAULT,237,379,000030000268
WO-2031446,ASSET-00293,Emergency,BELT-FAILURE,315,1203,000030000268
WO-2031447,ASSET-00293,Emergency,CONTROLLER-FAULT,347,1899,000030000268
WO-2031448,ASSET-00293,Corrective,BELT-FAILURE,235,1480,000030000268
WO-2031449,ASSET-00293,Corrective,BELT-FAILURE,194,783,000030000268
WO-2031450,ASSET-00294,Corrective,PNEUMATIC-LEAK,107,758,000030000269
WO-2031451,ASSET-00294,Preventive,,0,,000030000269
WO-2031452,ASSET-00294,Corrective,SENSOR-FAULT,72,1196,000030000269
WO-2031453,ASSET-00294,Corrective,MOTOR-BURNOUT,92,1596,000030000269
WO-2031454,ASSET-00294,Preventive,,0,,000030000269
WO-2031455,ASSET-00294,Preventive,,0,,000030000269
WO-2031456,ASSET-00295,Preventive,,0,,000030000270
WO-2031457,ASSET-00295,Preventive,,0,,000030000270
WO-2031458,ASSET-00295,Preventive,,0,,000030000270
WO-2031459,ASSET-00295,Corrective,SPINDLE-SEIZURE,53,1245,000030000270
WO-2031460,ASSET-00295,Preventive,,0,,000030000270
WO-2031461,ASSET-00295,Corrective,BELT-FAILURE,76,809,000030000270
WO-2031462,ASSET-00296,Preventive,,0,,000030000271
WO-2031463,ASSET-00296,Preventive,,0,,000030000271
WO-2031464,ASSET-00296,Corrective,PNEUMATIC-LEAK,59,1922,000030000271
WO-2031465,ASSET-00296,Preventive,,0,,000030000271
WO-2031466,ASSET-00297,Corrective,MOTOR-BURNOUT,117,679,000030000272
WO-2031467,ASSET-00297,Corrective,CALIBRATION-DRIFT,209,1594,000030000272
WO-2031468,ASSET-00297,Preventive,,0,,000030000272
WO-2031469,ASSET-00297,Corrective,MOTOR-BURNOUT,157,1645,000030000272
WO-2031470,ASSET-00297,Preventive,,0,,000030000272
WO-2031471,ASSET-00298,Preventive,,0,,000030000273
WO-2031472,ASSET-00298,Preventive,,0,,000030000273
WO-2031473,ASSET-00298,Preventive,,0,,000030000273
WO-2031474,ASSET-00298,Preventive,,0,,000030000273
WO-2031475,ASSET-00298,Corrective,SENSOR-FAULT,135,1444,000030000273
WO-2031476,ASSET-00298,Preventive,,0,,000030000273
WO-2031477,ASSET-00298,Preventive,,0,,000030000273
WO-2031478,ASSET-00298,Corrective,CONTROLLER-FAULT,186,981,000030000273
WO-2031479,ASSET-00299,Corrective,MOTOR-BURNOUT,226,1715,000030000274
WO-2031480,ASSET-00299,Preventive,,0,,000030000274
WO-2031481,ASSET-00299,Preventive,,0,,000030000274
WO-2031482,ASSET-00300,Preventive,,0,,000030000275
WO-2031483,ASSET-00300,Corrective,CONTROLLER-FAULT,33,1831,000030000275
WO-2031484,ASSET-00300,Preventive,,0,,000030000275
WO-2031485,ASSET-00300,Corrective,SENSOR-FAULT,236,1253,000030000275
WO-2031486,ASSET-00300,Preventive,,0,,000030000275
WO-2031487,ASSET-00300,Preventive,,0,,000030000275
WO-2031488,ASSET-00300,Corrective,DIE-WEAR,43,603,000030000275
WO-2031489,ASSET-00301,Preventive,,0,,000030000276
WO-2031490,ASSET-00301,Preventive,,0,,000030000276
WO-2031491,ASSET-00302,Preventive,,0,,000030000277
WO-2031492,ASSET-00302,Corrective,MOTOR-BURNOUT,133,1947,000030000277
WO-2031493,ASSET-00302,Preventive,,0,,000030000277
WO-2031494,ASSET-00302,Preventive,,0,,000030000277
WO-2031495,ASSET-00303,Corrective,MOTOR-BURNOUT,84,970,000030000278
WO-2031496,ASSET-00303,Corrective,DIE-WEAR,208,805,000030000278
WO-2031497,ASSET-00303,Preventive,,0,,000030000278
WO-2031498,ASSET-00303,Emergency,SENSOR-FAULT,213,1615,000030000278
WO-2031499,ASSET-00303,Corrective,CALIBRATION-DRIFT,203,1885,000030000278
WO-2031500,ASSET-00303,Corrective,MOTOR-BURNOUT,99,1035,000030000278
WO-2031501,ASSET-00303,Emergency,HYDRAULIC-LEAK,61,503,000030000278
WO-2031502,ASSET-00304,Corrective,CONTROLLER-FAULT,64,1013,000030000279
WO-2031503,ASSET-00304,Corrective,SENSOR-FAULT,76,1464,000030000279
WO-2031504,ASSET-00304,Preventive,,0,,000030000279
WO-2031505,ASSET-00304,Corrective,CALIBRATION-DRIFT,125,879,000030000279
WO-2031506,ASSET-00305,Preventive,,0,,000030000280
WO-2031507,ASSET-00305,Preventive,,0,,000030000280
WO-2031508,ASSET-00305,Emergency,HYDRAULIC-LEAK,462,1569,000030000280
WO-2031509,ASSET-00305,Corrective,PNEUMATIC-LEAK,173,1895,000030000280
WO-2031510,ASSET-00305,Emergency,BELT-FAILURE,152,1578,000030000280
WO-2031511,ASSET-00305,Preventive,,0,,000030000280
WO-2031512,ASSET-00305,Emergency,SPINDLE-SEIZURE,215,1978,000030000280
WO-2031513,ASSET-00306,Corrective,PNEUMATIC-LEAK,153,1863,000030000281
WO-2031514,ASSET-00306,Corrective,BELT-FAILURE,104,549,000030000281
WO-2031515,ASSET-00306,Preventive,,0,,000030000281
WO-2031516,ASSET-00306,Preventive,,0,,000030000281
WO-2031517,ASSET-00307,Preventive,,0,,000030000282
WO-2031518,ASSET-00308,Emergency,SPINDLE-SEIZURE,581,1790,000030000283
WO-2031519,ASSET-00308,Preventive,,0,,000030000283
WO-2031520,ASSET-00308,Corrective,DIE-WEAR,183,909,000030000283
WO-2031521,ASSET-00308,Corrective,BEARING-FAILURE,121,876,000030000283
WO-2031522,ASSET-00308,Preventive,,0,,000030000283
WO-2031523,ASSET-00309,Corrective,BELT-FAILURE,217,475,000030000284
WO-2031524,ASSET-00309,Preventive,,0,,000030000284
WO-2031525,ASSET-00309,Preventive,,0,,000030000284
WO-2031526,ASSET-00309,Emergency,CONTROLLER-FAULT,151,639,000030000284
WO-2031527,ASSET-00309,Corrective,BEARING-FAILURE,175,826,000030000284
WO-2031528,ASSET-00309,Corrective,HYDRAULIC-LEAK,222,898,000030000284
WO-2031529,ASSET-00309,Preventive,,0,,000030000284
WO-2031530,ASSET-00309,Emergency,CALIBRATION-DRIFT,471,1456,000030000284
WO-2031531,ASSET-00310,Corrective,SENSOR-FAULT,37,478,000030000285
WO-2031532,ASSET-00310,Preventive,,0,,000030000285
WO-2031533,ASSET-00310,Preventive,,0,,000030000285
WO-2031534,ASSET-00311,Preventive,,0,,000030000286
WO-2031535,ASSET-00311,Corrective,PNEUMATIC-LEAK,173,389,000030000286
WO-2031536,ASSET-00311,Corrective,SENSOR-FAULT,214,1398,000030000286
WO-2031537,ASSET-00311,Preventive,,0,,000030000286
WO-2031538,ASSET-00311,Corrective,MOTOR-BURNOUT,94,1342,000030000286
WO-2031539,ASSET-00311,Emergency,BELT-FAILURE,360,1262,000030000286
WO-2031540,ASSET-00311,Corrective,SPINDLE-SEIZURE,147,1036,000030000286
WO-2031541,ASSET-00312,Preventive,,0,,000030000287
WO-2031542,ASSET-00312,Preventive,,0,,000030000287
WO-2031543,ASSET-00312,Preventive,,0,,000030000287
WO-2031544,ASSET-00312,Preventive,,0,,000030000287
WO-2031545,ASSET-00312,Emergency,DIE-WEAR,576,1933,000030000287
WO-2031546,ASSET-00312,Preventive,,0,,000030000287
WO-2031547,ASSET-00313,Preventive,,0,,000030000288
WO-2031548,ASSET-00313,Corrective,CALIBRATION-DRIFT,233,1032,000030000288
WO-2031549,ASSET-00313,Preventive,,0,,000030000288
WO-2031550,ASSET-00313,Preventive,,0,,000030000288
WO-2031551,ASSET-00314,Preventive,,0,,000030000289
WO-2031552,ASSET-00314,Preventive,,0,,000030000289
WO-2031553,ASSET-00314,Corrective,DIE-WEAR,184,763,000030000289
WO-2031554,ASSET-00315,Preventive,,0,,000030000290
WO-2031555,ASSET-00315,Corrective,MOTOR-BURNOUT,238,214,000030000290
WO-2031556,ASSET-00315,Preventive,,0,,000030000290
WO-2031557,ASSET-00315,Corrective,SENSOR-FAULT,63,1035,000030000290
WO-2031558,ASSET-00316,Preventive,,0,,000030000291
WO-2031559,ASSET-00316,Preventive,,0,,000030000291
WO-2031560,ASSET-00316,Emergency,MOTOR-BURNOUT,201,282,000030000291
WO-2031561,ASSET-00317,Corrective,BEARING-FAILURE,236,1753,000030000292
WO-2031562,ASSET-00317,Corrective,SPINDLE-SEIZURE,113,1317,000030000292
WO-2031563,ASSET-00317,Corrective,SENSOR-FAULT,128,295,000030000292
WO-2031564,ASSET-00317,Preventive,,0,,000030000292
WO-2031565,ASSET-00317,Preventive,,0,,000030000292
WO-2031566,ASSET-00317,Corrective,CALIBRATION-DRIFT,43,1105,000030000292
WO-2031567,ASSET-00317,Corrective,BEARING-FAILURE,47,1666,000030000292
WO-2031568,ASSET-00317,Emergency,MOTOR-BURNOUT,61,443,000030000292
WO-2031569,ASSET-00318,Corrective,CALIBRATION-DRIFT,79,1613,000030000293
WO-2031570,ASSET-00318,Corrective,BEARING-FAILURE,156,642,000030000293
WO-2031571,ASSET-00318,Preventive,,0,,000030000293
WO-2031572,ASSET-00318,Emergency,HYDRAULIC-LEAK,145,1001,000030000293
WO-2031573,ASSET-00318,Preventive,,0,,000030000293
WO-2031574,ASSET-00318,Corrective,MOTOR-BURNOUT,146,1468,000030000293
WO-2031575,ASSET-00318,Corrective,PNEUMATIC-LEAK,189,1662,000030000293
WO-2031576,ASSET-00319,Preventive,,0,,000030000294
WO-2031577,ASSET-00319,Preventive,,0,,000030000294
WO-2031578,ASSET-00319,Corrective,CONTROLLER-FAULT,142,1680,000030000294
WO-2031579,ASSET-00319,Corrective,DIE-WEAR,49,1540,000030000294
WO-2031580,ASSET-00320,Corrective,SENSOR-FAULT,134,1204,000030000295
WO-2031581,ASSET-00320,Emergency,SENSOR-FAULT,386,1967,000030000295
WO-2031582,ASSET-00320,Preventive,,0,,000030000295
WO-2031583,ASSET-00320,Emergency,SENSOR-FAULT,189,1274,000030000295
WO-2031584,ASSET-00321,Preventive,,0,,000030000296
WO-2031585,ASSET-00321,Emergency,CONTROLLER-FAULT,348,938,000030000296
WO-2031586,ASSET-00321,Emergency,CONTROLLER-FAULT,447,1694,000030000296
WO-2031587,ASSET-00321,Corrective,PNEUMATIC-LEAK,161,705,000030000296
WO-2031588,ASSET-00321,Preventive,,0,,000030000296
WO-2031589,ASSET-00321,Preventive,,0,,000030000296
WO-2031590,ASSET-00321,Corrective,CONTROLLER-FAULT,133,1271,000030000296
WO-2031591,ASSET-00321,Preventive,,0,,000030000296
WO-2031592,ASSET-00322,Corrective,DIE-WEAR,49,1049,000030000297
WO-2031593,ASSET-00322,Preventive,,0,,000030000297
WO-2031594,ASSET-00322,Corrective,CONTROLLER-FAULT,195,1528,000030000297
WO-2031595,ASSET-00322,Preventive,,0,,000030000297
WO-2031596,ASSET-00322,Corrective,CALIBRATION-DRIFT,32,876,000030000297
WO-2031597,ASSET-00323,Corrective,PNEUMATIC-LEAK,128,1422,000030000298
WO-2031598,ASSET-00323,Preventive,,0,,000030000298
WO-2031599,ASSET-00323,Preventive,,0,,000030000298
WO-2031600,ASSET-00324,Preventive,,0,,000030000299
WO-2031601,ASSET-00324,Corrective,HYDRAULIC-LEAK,33,1908,000030000299
WO-2031602,ASSET-00324,Corrective,MOTOR-BURNOUT,144,623,000030000299
WO-2031603,ASSET-00325,Preventive,,0,,000030000300
WO-2031604,ASSET-00325,Corrective,CONTROLLER-FAULT,114,1357,000030000300
WO-2031605,ASSET-00325,Corrective,HYDRAULIC-LEAK,162,1212,000030000300
WO-2031606,ASSET-00325,Preventive,,0,,000030000300
WO-2031607,ASSET-00325,Preventive,,0,,000030000300
WO-2031608,ASSET-00326,Preventive,,0,,000030000301
WO-2031609,ASSET-00326,Emergency,SENSOR-FAULT,141,336,000030000301
WO-2031610,ASSET-00326,Corrective,CALIBRATION-DRIFT,88,576,000030000301
WO-2031611,ASSET-00326,Preventive,,0,,000030000301
WO-2031612,ASSET-00327,Corrective,SPINDLE-SEIZURE,46,997,000030000302
WO-2031613,ASSET-00327,Preventive,,0,,000030000302
WO-2031614,ASSET-00327,Preventive,,0,,000030000302
WO-2031615,ASSET-00327,Preventive,,0,,000030000302
