WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2175844,ASSET-01176,Corrective,SENSOR-FAULT,119,1310,000170001144
WO-2175845,ASSET-01176,Preventive,,0,,000170001144
WO-2175846,ASSET-01176,Emergency,BELT-FAILURE,181,449,000170001144
WO-2175847,ASSET-01176,Preventive,,0,,000170001144
WO-2175848,ASSET-01176,Preventive,,0,,000170001144
WO-2175849,ASSET-01177,Preventive,,0,,000170001145
WO-2175850,ASSET-01177,Preventive,,0,,000170001145
WO-2175851,ASSET-01177,Emergency,PNEUMATIC-LEAK,97,1860,000170001145
WO-2175852,ASSET-01177,Preventive,,0,,000170001145
WO-2175853,ASSET-01178,Corrective,PNEUMATIC-LEAK,171,983,000170001146
WO-2175854,ASSET-01178,Preventive,,0,,000170001146
WO-2175855,ASSET-01178,Emergency,SENSOR-FAULT,444,1917,000170001146
WO-2175856,ASSET-01179,Preventive,,0,,000170001147
WO-2175857,ASSET-01179,Corrective,PNEUMATIC-LEAK,228,1571,000170001147
WO-2175858,ASSET-01179,Preventive,,0,,000170001147
WO-2175859,ASSET-01179,Preventive,,0,,000170001147
WO-2175860,ASSET-01179,Emergency,MOTOR-BURNOUT,330,400,000170001147
WO-2175861,ASSET-01180,Corrective,SENSOR-FAULT,52,574,000170001148
WO-2175862,ASSET-01180,Corrective,MOTOR-BURNOUT,66,804,000170001148
WO-2175863,ASSET-01180,Emergency,CONTROLLER-FAULT,597,435,000170001148
WO-2175864,ASSET-01180,Preventive,,0,,000170001148
WO-2175865,ASSET-01181,Preventive,,0,,000170001149
WO-2175866,ASSET-01181,Preventive,,0,,000170001149
WO-2175867,ASSET-01182,Preventive,,0,,000170001150
WO-2175868,ASSET-01182,Preventive,,0,,000170001150
WO-2175869,ASSET-01182,Preventive,,0,,000170001150
WO-2175870,ASSET-01183,Preventive,,0,,000170001151
WO-2175871,ASSET-01183,Emergency,BELT-FAILURE,77,1579,000170001151
WO-2175872,ASSET-01183,Preventive,,0,,000170001151
WO-2175873,ASSET-01183,Preventive,,0,,000170001151
WO-2175874,ASSET-01183,Corrective,DIE-WEAR,188,824,000170001151
WO-2175875,ASSET-01183,Corrective,BELT-FAILURE,60,918,000170001151
WO-2175876,ASSET-01184,Preventive,,0,,000170001152
WO-2175877,ASSET-01184,Corrective,SENSOR-FAULT,40,819,000170001152
WO-2175878,ASSET-01184,Emergency,HYDRAULIC-LEAK,553,1857,000170001152
WO-2175879,ASSET-01184,Emergency,SENSOR-FAULT,228,1680,000170001152
WO-2175880,ASSET-01184,Preventive,,0,,000170001152
WO-2175881,ASSET-01184,Preventive,,0,,000170001152
WO-2175882,ASSET-01185,Emergency,CONTROLLER-FAULT,297,1451,000170001153
WO-2175883,ASSET-01185,Preventive,,0,,000170001153
WO-2175884,ASSET-01185,Preventive,,0,,000170001153
WO-2175885,ASSET-01185,Emergency,CONTROLLER-FAULT,64,1364,000170001153
WO-2175886,ASSET-01185,Preventive,,0,,000170001153
WO-2175887,ASSET-01185,Preventive,,0,,000170001153
WO-2175888,ASSET-01186,Preventive,,0,,000170001154
WO-2175889,ASSET-01186,Preventive,,0,,000170001154
WO-2175890,ASSET-01186,Corrective,PNEUMATIC-LEAK,237,1261,000170001154
WO-2175891,ASSET-01187,Preventive,,0,,000170001155
WO-2175892,ASSET-01187,Preventive,,0,,000170001155
WO-2175893,ASSET-01187,Emergency,SPINDLE-SEIZURE,422,496,000170001155
WO-2175894,ASSET-01187,Preventive,,0,,000170001155
WO-2175895,ASSET-01188,Emergency,DIE-WEAR,315,1273,000170001156
WO-2175896,ASSET-01188,Preventive,,0,,000170001156
WO-2175897,ASSET-01188,Preventive,,0,,000170001156
WO-2175898,ASSET-01188,Preventive,,0,,000170001156
WO-2175899,ASSET-01189,Preventive,,0,,000170001157
WO-2175900,ASSET-01189,Preventive,,0,,000170001157
WO-2175901,ASSET-01189,Preventive,,0,,000170001157
WO-2175902,ASSET-01189,Corrective,CALIBRATION-DRIFT,206,221,000170001157
WO-2175903,ASSET-01189,Corrective,DIE-WEAR,133,1711,000170001157
WO-2175904,ASSET-01190,Corrective,PNEUMATIC-LEAK,171,1348,000170001158
WO-2175905,ASSET-01190,Preventive,,0,,000170001158
WO-2175906,ASSET-01190,Preventive,,0,,000170001158
WO-2175907,ASSET-01190,Corrective,CONTROLLER-FAULT,32,1670,000170001158
WO-2175908,ASSET-01190,Preventive,,0,,000170001158
WO-2175909,ASSET-01190,Preventive,,0,,000170001158
WO-2175910,ASSET-01191,Preventive,,0,,000170001159
WO-2175911,ASSET-01191,Corrective,MOTOR-BURNOUT,238,1554,000170001159
WO-2175912,ASSET-01191,Corrective,SPINDLE-SEIZURE,81,1717,000170001159
WO-2175913,ASSET-01191,Preventive,,0,,000170001159
WO-2175914,ASSET-01191,Preventive,,0,,000170001159
WO-2175915,ASSET-01191,Preventive,,0,,000170001159
WO-2175916,ASSET-01192,Preventive,,0,,000170001160
WO-2175917,ASSET-01192,Preventive,,0,,000170001160
WO-2175918,ASSET-01192,Preventive,,0,,000170001160
WO-2175919,ASSET-01192,Preventive,,0,,000170001160
WO-2175920,ASSET-01192,Preventive,,0,,000170001160
WO-2175921,ASSET-01192,Emergency,SENSOR-FAULT,554,586,000170001160
WO-2175922,ASSET-01192,Preventive,,0,,000170001160
WO-2175923,ASSET-01193,Preventive,,0,,000170001161
WO-2175924,ASSET-01193,Corrective,SENSOR-FAULT,175,370,000170001161
WO-2175925,ASSET-01193,Preventive,,0,,000170001161
WO-2175926,ASSET-01193,Preventive,,0,,000170001161
WO-2175927,ASSET-01193,Preventive,,0,,000170001161
WO-2175928,ASSET-01193,Preventive,,0,,000170001161
WO-2175929,ASSET-01193,Preventive,,0,,000170001161
WO-2175930,ASSET-01194,Preventive,,0,,000170001162
WO-2175931,ASSET-01194,Corrective,SENSOR-FAULT,76,1877,000170001162
WO-2175932,ASSET-01194,Preventive,,0,,000170001162
WO-2175933,ASSET-01194,Emergency,HYDRAULIC-LEAK,566,1356,000170001162
WO-2175934,ASSET-01194,Preventive,,0,,000170001162
WO-2175935,ASSET-01195,Preventive,,0,,000170001163
WO-2175936,ASSET-01195,Corrective,BELT-FAILURE,62,1182,000170001163
WO-2175937,ASSET-01195,Corrective,CALIBRATION-DRIFT,31,616,000170001163
WO-2175938,ASSET-01195,Corrective,BELT-FAILURE,220,789,000170001163
WO-2175939,ASSET-01196,Corrective,SPINDLE-SEIZURE,51,526,000170001164
WO-2175940,ASSET-01196,Corrective,CALIBRATION-DRIFT,148,1283,000170001164
WO-2175941,ASSET-01196,Preventive,,0,,000170001164
WO-2175942,ASSET-01196,Preventive,,0,,000170001164
WO-2175943,ASSET-01196,Preventive,,0,,000170001164
WO-2175944,ASSET-01197,Preventive,,0,,000170001165
WO-2175945,ASSET-01197,Preventive,,0,,000170001165
WO-2175946,ASSET-01197,Preventive,,0,,000170001165
WO-2175947,ASSET-01197,Corrective,DIE-WEAR,65,931,000170001165
WO-2175948,ASSET-01197,Emergency,PNEUMATIC-LEAK,145,1524,000170001165
WO-2175949,ASSET-01197,Preventive,,0,,000170001165
WO-2175950,ASSET-01197,Corrective,CALIBRATION-DRIFT,98,1698,000170001165
WO-2175951,ASSET-01198,Preventive,,0,,000170001166
WO-2175952,ASSET-01198,Preventive,,0,,000170001166
WO-2175953,ASSET-01198,Preventive,,0,,000170001166
WO-2175954,ASSET-01198,Corrective,MOTOR-BURNOUT,186,1344,000170001166
WO-2175955,ASSET-01198,Preventive,,0,,000170001166
WO-2175956,ASSET-01198,Emergency,HYDRAULIC-LEAK,212,1031,000170001166
WO-2175957,ASSET-01198,Preventive,,0,,000170001166
WO-2175958,ASSET-01199,Preventive,,0,,000170001167
WO-2175959,ASSET-01199,Corrective,BELT-FAILURE,212,1609,000170001167
WO-2175960,ASSET-01199,Corrective,PNEUMATIC-LEAK,100,227,000170001167
WO-2175961,ASSET-01199,Emergency,BELT-FAILURE,524,1257,000170001167
WO-2175962,ASSET-01199,Preventive,,0,,000170001167
WO-2175963,ASSET-01199,Corrective,HYDRAULIC-LEAK,134,1309,000170001167
WO-2175964,ASSET-01199,Corrective,HYDRAULIC-LEAK,217,626,000170001167
WO-2175965,ASSET-01199,Corrective,CONTROLLER-FAULT,178,1519,000170001167
WO-2175966,ASSET-01200,Preventive,,0,,000170001168
WO-2175967,ASSET-01200,Preventive,,0,,000170001168
WO-2175968,ASSET-01201,Emergency,CALIBRATION-DRIFT,214,1664,000170001169
WO-2175969,ASSET-01201,Preventive,,0,,000170001169
WO-2175970,ASSET-01201,Corrective,CALIBRATION-DRIFT,70,1162,000170001169
WO-2175971,ASSET-01201,Preventive,,0,,000170001169
WO-2175972,ASSET-01202,Preventive,,0,,000170001170
WO-2175973,ASSET-01202,Preventive,,0,,000170001170
WO-2175974,ASSET-01202,Preventive,,0,,000170001170
WO-2175975,ASSET-01202,Corrective,DIE-WEAR,68,599,000170001170
WO-2175976,ASSET-01202,Corrective,SENSOR-FAULT,45,1292,000170001170
WO-2175977,ASSET-01203,Preventive,,0,,000170001171
WO-2175978,ASSET-01203,Corrective,SENSOR-FAULT,219,1584,000170001171
WO-2175979,ASSET-01203,Preventive,,0,,000170001171
WO-2175980,ASSET-01203,Corrective,SENSOR-FAULT,240,858,000170001171
WO-2175981,ASSET-01203,Emergency,SPINDLE-SEIZURE,487,1628,000170001171
WO-2175982,ASSET-01204,Preventive,,0,,000170001172
WO-2175983,ASSET-01204,Corrective,HYDRAULIC-LEAK,36,343,000170001172
WO-2175984,ASSET-01204,Corrective,DIE-WEAR,176,573,000170001172
WO-2175985,ASSET-01204,Preventive,,0,,000170001172
WO-2175986,ASSET-01204,Emergency,PNEUMATIC-LEAK,563,1830,000170001172
WO-2175987,ASSET-01204,Preventive,,0,,000170001172
WO-2175988,ASSET-01204,Preventive,,0,,000170001172
WO-2175989,ASSET-01205,Preventive,,0,,000170001173
WO-2175990,ASSET-01205,Corrective,SPINDLE-SEIZURE,51,1405,000170001173
WO-2175991,ASSET-01205,Preventive,,0,,000170001173
WO-2175992,ASSET-01205,Preventive,,0,,000170001173
WO-2175993,ASSET-01205,Corrective,CONTROLLER-FAULT,225,1003,000170001173
WO-2175994,ASSET-01205,Emergency,BEARING-FAILURE,417,1949,000170001173
WO-2175995,ASSET-01206,Preventive,,0,,000170001174
WO-2175996,ASSET-01206,Preventive,,0,,000170001174
WO-2175997,ASSET-01207,Preventive,,0,,000170001175
WO-2175998,ASSET-01207,Corrective,MOTOR-BURNOUT,151,607,000170001175
WO-2175999,ASSET-01207,Corrective,BELT-FAILURE,124,579,000170001175
WO-2176000,ASSET-01207,Preventive,,0,,000170001175
WO-2176001,ASSET-01207,Preventive,,0,,000170001175
WO-2176002,ASSET-01207,Preventive,,0,,000170001175
WO-2176003,ASSET-01207,Corrective,PNEUMATIC-LEAK,208,1892,000170001175
WO-2176004,ASSET-01207,Corrective,BEARING-FAILURE,100,422,000170001175
WO-2176005,ASSET-01208,Corrective,SPINDLE-SEIZURE,176,1133,000170001176
WO-2176006,ASSET-01208,Preventive,,0,,000170001176
WO-2176007,ASSET-01208,Preventive,,0,,000170001176
WO-2176008,ASSET-01208,Preventive,,0,,000170001176
WO-2176009,ASSET-01208,Preventive,,0,,000170001176
WO-2176010,ASSET-01209,Corrective,MOTOR-BURNOUT,140,591,000170001177
WO-2176011,ASSET-01209,Emergency,BELT-FAILURE,104,383,000170001177
WO-2176012,ASSET-01209,Preventive,,0,,000170001177
WO-2176013,ASSET-01209,Emergency,DIE-WEAR,88,935,000170001177
WO-2176014,ASSET-01209,Preventive,,0,,000170001177
WO-2176015,ASSET-01209,Preventive,,0,,000170001177
WO-2176016,ASSET-01209,Emergency,DIE-WEAR,525,1363,000170001177
WO-2176017,ASSET-01209,Preventive,,0,,000170001177
WO-2176018,ASSET-01210,Preventive,,0,,000170001178
WO-2176019,ASSET-01210,Corrective,SPINDLE-SEIZURE,55,458,000170001178
WO-2176020,ASSET-01210,Corrective,PNEUMATIC-LEAK,81,446,000170001178
WO-2176021,ASSET-01210,Preventive,,0,,000170001178
WO-2176022,ASSET-01211,Preventive,,0,,000170001179
WO-2176023,ASSET-01211,Preventive,,0,,000170001179
WO-2176024,ASSET-01211,Preventive,,0,,000170001179
WO-2176025,ASSET-01211,Preventive,,0,,000170001179
WO-2176026,ASSET-01211,Preventive,,0,,000170001179
WO-2176027,ASSET-01211,Preventive,,0,,000170001179
WO-2176028,ASSET-01211,Emergency,CONTROLLER-FAULT,354,1478,000170001179
WO-2176029,ASSET-01212,Corrective,DIE-WEAR,220,1665,000170001181
WO-2176030,ASSET-01212,Corrective,CALIBRATION-DRIFT,84,305,000170001181
WO-2176031,ASSET-01212,Preventive,,0,,000170001181
WO-2176032,ASSET-01213,Preventive,,0,,000170001182
WO-2176033,ASSET-01213,Emergency,HYDRAULIC-LEAK,290,1406,000170001182
WO-2176034,ASSET-01214,Corrective,MOTOR-BURNOUT,76,1183,000170001183
WO-2176035,ASSET-01214,Preventive,,0,,000170001183
WO-2176036,ASSET-01215,Preventive,,0,,000170001184
WO-2176037,ASSET-01215,Corrective,DIE-WEAR,137,1475,000170001184
WO-2176038,ASSET-01215,Preventive,,0,,000170001184
WO-2176039,ASSET-01215,Corrective,DIE-WEAR,213,1375,000170001184
WO-2176040,ASSET-01215,Preventive,,0,,000170001184
WO-2176041,ASSET-01215,Preventive,,0,,000170001184
WO-2176042,ASSET-01216,Corrective,CONTROLLER-FAULT,84,596,000170001185
WO-2176043,ASSET-01216,Preventive,,0,,000170001185
WO-2176044,ASSET-01216,Preventive,,0,,000170001185
WO-2176045,ASSET-01216,Preventive,,0,,000170001185
WO-2176046,ASSET-01217,Corrective,DIE-WEAR,151,1741,000170001186
WO-2176047,ASSET-01217,Preventive,,0,,000170001186
WO-2176048,ASSET-01217,Preventive,,0,,000170001186
WO-2176049,ASSET-01217,Preventive,,0,,000170001186
WO-2176050,ASSET-01217,Corrective,SPINDLE-SEIZURE,166,1836,000170001186
WO-2176051,ASSET-01217,Preventive,,0,,000170001186
WO-2176052,ASSET-01218,Preventive,,0,,000170001187
WO-2176053,ASSET-01218,Corrective,BEARING-FAILURE,199,1045,000170001187
WO-2176054,ASSET-01218,Preventive,,0,,000170001187
WO-2176055,ASSET-01218,Corrective,PNEUMATIC-LEAK,37,1716,000170001187
WO-2176056,ASSET-01218,Preventive,,0,,000170001187
WO-2176057,ASSET-01219,Preventive,,0,,000170001188
WO-2176058,ASSET-01219,Preventive,,0,,000170001188
WO-2176059,ASSET-01219,Corrective,PNEUMATIC-LEAK,184,1792,000170001188
WO-2176060,ASSET-01219,Preventive,,0,,000170001188
WO-2176061,ASSET-01220,Preventive,,0,,000170001189
WO-2176062,ASSET-01220,Preventive,,0,,000170001189
WO-2176063,ASSET-01220,Preventive,,0,,000170001189
WO-2176064,ASSET-01221,Preventive,,0,,000170001190
WO-2176065,ASSET-01221,Preventive,,0,,000170001190
WO-2176066,ASSET-01221,Preventive,,0,,000170001190
WO-2176067,ASSET-01221,Corrective,CONTROLLER-FAULT,185,1664,000170001190
WO-2176068,ASSET-01222,Corrective,DIE-WEAR,107,1631,000170001191
WO-2176069,ASSET-01222,Preventive,,0,,000170001191
WO-2176070,ASSET-01222,Emergency,SPINDLE-SEIZURE,138,202,000170001191
WO-2176071,ASSET-01222,Preventive,,0,,000170001191
WO-2176072,ASSET-01223,Emergency,BEARING-FAILURE,68,543,000170001192
WO-2176073,ASSET-01223,Corrective,SENSOR-FAULT,154,1313,000170001192
WO-2176074,ASSET-01223,Corrective,PNEUMATIC-LEAK,221,316,000170001192
WO-2176075,ASSET-01223,Preventive,,0,,000170001192
WO-2176076,ASSET-01224,Preventive,,0,,000170001193
WO-2176077,ASSET-01224,Corrective,CONTROLLER-FAULT,116,613,000170001193
WO-2176078,ASSET-01224,Preventive,,0,,000170001193
WO-2176079,ASSET-01224,Preventive,,0,,000170001193
WO-2176080,ASSET-01225,Preventive,,0,,000170001194
WO-2176081,ASSET-01225,Preventive,,0,,000170001194
WO-2176082,ASSET-01225,Preventive,,0,,000170001194
WO-2176083,ASSET-01225,Corrective,CONTROLLER-FAULT,131,1279,000170001194
WO-2176084,ASSET-01225,Corrective,BELT-FAILURE,88,1972,000170001194
WO-2176085,ASSET-01225,Preventive,,0,,000170001194
WO-2176086,ASSET-01226,Corrective,CALIBRATION-DRIFT,238,1462,000170001195
WO-2176087,ASSET-01226,Corrective,SENSOR-FAULT,124,1253,000170001195
WO-2176088,ASSET-01226,Emergency,CALIBRATION-DRIFT,279,1860,000170001195
WO-2176089,ASSET-01226,Preventive,,0,,000170001195
WO-2176090,ASSET-01226,Preventive,,0,,000170001195
WO-2176091,ASSET-01226,Preventive,,0,,000170001195
WO-2176092,ASSET-01226,Preventive,,0,,000170001195
WO-2176093,ASSET-01226,Corrective,PNEUMATIC-LEAK,196,1523,000170001195
WO-2176094,ASSET-01226,Corrective,BEARING-FAILURE,36,989,000170001195
WO-2176095,ASSET-01227,Preventive,,0,,000170001196
WO-2176096,ASSET-01227,Emergency,HYDRAULIC-LEAK,396,406,000170001196
WO-2176097,ASSET-01227,Preventive,,0,,000170001196
WO-2176098,ASSET-01227,Emergency,PNEUMATIC-LEAK,404,1365,000170001196
WO-2176099,ASSET-01227,Emergency,MOTOR-BURNOUT,300,1237,000170001196
WO-2176100,ASSET-01227,Corrective,BEARING-FAILURE,36,1170,000170001196
WO-2176101,ASSET-01227,Corrective,MOTOR-BURNOUT,133,595,000170001196
WO-2176102,ASSET-01228,Corrective,SENSOR-FAULT,139,571,000170001197
WO-2176103,ASSET-01228,Corrective,BELT-FAILURE,81,1663,000170001197
WO-2176104,ASSET-01228,Corrective,PNEUMATIC-LEAK,171,1688,000170001197
WO-2176105,ASSET-01228,Preventive,,0,,000170001197
WO-2176106,ASSET-01228,Corrective,BEARING-FAILURE,143,810,000170001197
WO-2176107,ASSET-01229,Preventive,,0,,000170001198
WO-2176108,ASSET-01229,Corrective,SENSOR-FAULT,97,1544,000170001198
WO-2176109,ASSET-01229,Preventive,,0,,000170001198
WO-2176110,ASSET-01229,Preventive,,0,,000170001198
WO-2176111,ASSET-01229,Preventive,,0,,000170001198
WO-2176112,ASSET-01229,Preventive,,0,,000170001198
WO-2176113,ASSET-01229,Corrective,SPINDLE-SEIZURE,240,1727,000170001198
WO-2176114,ASSET-01229,Corrective,DIE-WEAR,38,1743,000170001198
WO-2176115,ASSET-01230,Corrective,BEARING-FAILURE,229,419,000170001199
WO-2176116,ASSET-01230,Emergency,MOTOR-BURNOUT,234,1479,000170001199
WO-2176117,ASSET-01230,Preventive,,0,,000170001199
WO-2176118,ASSET-01231,Preventive,,0,,000170001200
WO-2176119,ASSET-01231,Preventive,,0,,000170001200
WO-2176120,ASSET-01231,Corrective,CONTROLLER-FAULT,42,1044,000170001200
WO-2176121,ASSET-01231,Corrective,SPINDLE-SEIZURE,225,210,000170001200
WO-2176122,ASSET-01231,Corrective,SPINDLE-SEIZURE,164,1441,000170001200
WO-2176123,ASSET-01232,Emergency,DIE-WEAR,360,1138,000170001201
WO-2176124,ASSET-01232,Corrective,HYDRAULIC-LEAK,75,495,000170001201
WO-2176125,ASSET-01232,Corrective,PNEUMATIC-LEAK,212,1319,000170001201
WO-2176126,ASSET-01232,Preventive,,0,,000170001201
WO-2176127,ASSET-01232,Preventive,,0,,000170001201
WO-2176128,ASSET-01232,Preventive,,0,,000170001201
WO-2176129,ASSET-01232,Corrective,MOTOR-BURNOUT,220,293,000170001201
WO-2176130,ASSET-01232,Preventive,,0,,000170001201
WO-2176131,ASSET-01232,Corrective,HYDRAULIC-LEAK,176,1095,000170001201
WO-2176132,ASSET-01233,Preventive,,0,,000170001202
WO-2176133,ASSET-01233,Preventive,,0,,000170001202
WO-2176134,ASSET-01233,Preventive,,0,,000170001202
WO-2176135,ASSET-01234,Corrective,BELT-FAILURE,173,801,000170001203
WO-2176136,ASSET-01234,Preventive,,0,,000170001203
WO-2176137,ASSET-01234,Corrective,CALIBRATION-DRIFT,109,284,000170001203
WO-2176138,ASSET-01234,Corrective,PNEUMATIC-LEAK,122,1074,000170001203
WO-2176139,ASSET-01234,Preventive,,0,,000170001203
WO-2176140,ASSET-01234,Corrective,CALIBRATION-DRIFT,145,537,000170001203
WO-2176141,ASSET-01234,Corrective,DIE-WEAR,95,1355,000170001203
WO-2176142,ASSET-01235,Preventive,,0,,000170001204
WO-2176143,ASSET-01235,Corrective,SENSOR-FAULT,94,1393,000170001204
WO-2176144,ASSET-01235,Corrective,HYDRAULIC-LEAK,52,309,000170001204
WO-2176145,ASSET-01235,Corrective,BELT-FAILURE,215,1304,000170001204
WO-2176146,ASSET-01235,Preventive,,0,,000170001204
WO-2176147,ASSET-01235,Corrective,SENSOR-FAULT,173,1587,000170001204
WO-2176148,ASSET-01235,Corrective,SENSOR-FAULT,191,1228,000170001204
WO-2176149,ASSET-01236,Preventive,,0,,000170001205
WO-2176150,ASSET-01236,Corrective,BELT-FAILURE,157,564,000170001205
WO-2176151,ASSET-01236,Corrective,SENSOR-FAULT,120,1384,000170001205
WO-2176152,ASSET-01236,Corrective,CONTROLLER-FAULT,160,1017,000170001205
WO-2176153,ASSET-01236,Preventive,,0,,000170001205
WO-2176154,ASSET-01237,Preventive,,0,,000170001206
WO-2176155,ASSET-01237,Corrective,SPINDLE-SEIZURE,162,286,000170001206
WO-2176156,ASSET-01238,Preventive,,0,,000170001207
WO-2176157,ASSET-01238,Preventive,,0,,000170001207
WO-2176158,ASSET-01238,Corrective,CONTROLLER-FAULT,126,821,000170001207
WO-2176159,ASSET-01238,Corrective,MOTOR-BURNOUT,75,1934,000170001207
WO-2176160,ASSET-01239,Corrective,HYDRAULIC-LEAK,116,1832,000170001208
WO-2176161,ASSET-01240,Preventive,,0,,000170001209
WO-2176162,ASSET-01240,Preventive,,0,,000170001209
WO-2176163,ASSET-01240,Emergency,CALIBRATION-DRIFT,498,1240,000170001209
WO-2176164,ASSET-01240,Corrective,BELT-FAILURE,74,768,000170001209
WO-2176165,ASSET-01241,Preventive,,0,,000170001210
WO-2176166,ASSET-01241,Preventive,,0,,000170001210
WO-2176167,ASSET-01241,Emergency,DIE-WEAR,424,1082,000170001210
WO-2176168,ASSET-01242,Preventive,,0,,000170001211
WO-2176169,ASSET-01242,Preventive,,0,,000170001211
WO-2176170,ASSET-01242,Preventive,,0,,000170001211
WO-2176171,ASSET-01242,Corrective,DIE-WEAR,57,1997,000170001211
WO-2176172,ASSET-01243,Corrective,CONTROLLER-FAULT,220,319,000170001212
WO-2176173,ASSET-01243,Corrective,CALIBRATION-DRIFT,197,1321,000170001212
WO-2176174,ASSET-01243,Preventive,,0,,000170001212
WO-2176175,ASSET-01244,Corrective,BELT-FAILURE,92,1634,000170001213
WO-2176176,ASSET-01244,Preventive,,0,,000170001213
WO-2176177,ASSET-01245,Corrective,HYDRAULIC-LEAK,193,1344,000170001214
WO-2176178,ASSET-01245,Corrective,BEARING-FAILURE,125,665,000170001214
WO-2176179,ASSET-01245,Emergency,SPINDLE-SEIZURE,457,1036,000170001214
WO-2176180,ASSET-01245,Preventive,,0,,000170001214
WO-2176181,ASSET-01246,Corrective,CALIBRATION-DRIFT,141,551,000170001215
WO-2176182,ASSET-01246,Preventive,,0,,000170001215
WO-2176183,ASSET-01246,Preventive,,0,,000170001215
WO-2176184,ASSET-01246,Preventive,,0,,000170001215
WO-2176185,ASSET-01246,Corrective,HYDRAULIC-LEAK,103,1232,000170001215
WO-2176186,ASSET-01247,Corrective,BELT-FAILURE,69,1571,000170001216
WO-2176187,ASSET-01247,Preventive,,0,,000170001216
WO-2176188,ASSET-01247,Corrective,PNEUMATIC-LEAK,226,1961,000170001216
WO-2176189,ASSET-01247,Corrective,SPINDLE-SEIZURE,95,1522,000170001216
WO-2176190,ASSET-01248,Preventive,,0,,000170001217
WO-2176191,ASSET-01248,Preventive,,0,,000170001217
WO-2176192,ASSET-01248,Preventive,,0,,000170001217
WO-2176193,ASSET-01248,Emergency,HYDRAULIC-LEAK,511,1343,000170001217
WO-2176194,ASSET-01248,Preventive,,0,,000170001217
WO-2176195,ASSET-01248,Preventive,,0,,000170001217
WO-2176196,ASSET-01248,Preventive,,0,,000170001217
WO-2176197,ASSET-01249,Emergency,CONTROLLER-FAULT,391,1558,000170001218
WO-2176198,ASSET-01249,Preventive,,0,,000170001218
WO-2176199,ASSET-01250,Preventive,,0,,000170001219
WO-2176200,ASSET-01250,Preventive,,0,,000170001219
WO-2176201,ASSET-01250,Corrective,PNEUMATIC-LEAK,67,432,000170001219
WO-2176202,ASSET-01250,Corrective,CONTROLLER-FAULT,122,1497,000170001219
WO-2176203,ASSET-01250,Emergency,PNEUMATIC-LEAK,265,552,000170001219
WO-2176204,ASSET-01251,Preventive,,0,,000170001220
WO-2176205,ASSET-01251,Preventive,,0,,000170001220
WO-2176206,ASSET-01251,Preventive,,0,,000170001220
WO-2176207,ASSET-01251,Preventive,,0,,000170001220
WO-2176208,ASSET-01251,Preventive,,0,,000170001220
WO-2176209,ASSET-01251,Preventive,,0,,000170001220
WO-2176210,ASSET-01251,Preventive,,0,,000170001220
WO-2176211,ASSET-01252,Preventive,,0,,000170001221
WO-2176212,ASSET-01252,Preventive,,0,,000170001221
WO-2176213,ASSET-01252,Corrective,CONTROLLER-FAULT,57,1798,000170001221
WO-2176214,ASSET-01252,Corrective,MOTOR-BURNOUT,134,1884,000170001221
WO-2176215,ASSET-01252,Emergency,CALIBRATION-DRIFT,245,1013,000170001221
WO-2176216,ASSET-01253,Preventive,,0,,000170001222
WO-2176217,ASSET-01253,Preventive,,0,,000170001222
WO-2176218,ASSET-01253,Preventive,,0,,000170001222
WO-2176219,ASSET-01253,Preventive,,0,,000170001222
WO-2176220,ASSET-01253,Corrective,MOTOR-BURNOUT,155,1285,000170001222
WO-2176221,ASSET-01253,Preventive,,0,,000170001222
WO-2176222,ASSET-01254,Emergency,DIE-WEAR,148,283,000170001223
WO-2176223,ASSET-01254,Preventive,,0,,000170001223
WO-2176224,ASSET-01254,Preventive,,0,,000170001223
WO-2176225,ASSET-01254,Emergency,HYDRAULIC-LEAK,385,361,000170001223
WO-2176226,ASSET-01254,Corrective,SENSOR-FAULT,81,1286,000170001223
WO-2176227,ASSET-01254,Preventive,,0,,000170001223
WO-2176228,ASSET-01255,Preventive,,0,,000170001224
WO-2176229,ASSET-01255,Corrective,PNEUMATIC-LEAK,224,417,000170001224
WO-2176230,ASSET-01255,Preventive,,0,,000170001224
WO-2176231,ASSET-01255,Preventive,,0,,000170001224
WO-2176232,ASSET-01255,Corrective,SENSOR-FAULT,215,1689,000170001224
WO-2176233,ASSET-01255,Corrective,BELT-FAILURE,112,634,000170001224
WO-2176234,ASSET-01255,Corrective,CALIBRATION-DRIFT,109,248,000170001224
WO-2176235,ASSET-01256,Corrective,DIE-WEAR,105,470,000170001225
WO-2176236,ASSET-01256,Corrective,PNEUMATIC-LEAK,206,1257,000170001225
WO-2176237,ASSET-01256,Preventive,,0,,000170001225
WO-2176238,ASSET-01256,Preventive,,0,,000170001225
WO-2176239,ASSET-01256,Preventive,,0,,000170001225
WO-2176240,ASSET-01256,Corrective,SPINDLE-SEIZURE,140,377,000170001225
WO-2176241,ASSET-01257,Preventive,,0,,000170001226
WO-2176242,ASSET-01257,Corrective,SPINDLE-SEIZURE,62,798,000170001226
WO-2176243,ASSET-01257,Preventive,,0,,000170001226
WO-2176244,ASSET-01257,Emergency,CONTROLLER-FAULT,344,343,000170001226
WO-2176245,ASSET-01257,Corrective,MOTOR-BURNOUT,118,1308,000170001226
WO-2176246,ASSET-01257,Corrective,BELT-FAILURE,98,833,000170001226
