WorkOrderID,EquipmentID,WOType,FailureCode,DowntimeMinutes,MTBF_Hours,ERPAssetRef
WO-2081218,ASSET-00239,Corrective,PNEUMATIC-LEAK,120,731,000080000224
WO-2081219,ASSET-00239,Corrective,HYDRAULIC-LEAK,103,1050,000080000224
WO-2081220,ASSET-00240,Preventive,,0,,000080000225
WO-2081221,ASSET-00240,Preventive,,0,,000080000225
WO-2081222,ASSET-00240,Corrective,SPINDLE-SEIZURE,231,1956,000080000225
WO-2081223,ASSET-00240,Preventive,,0,,000080000225
WO-2081224,ASSET-00241,Emergency,DIE-WEAR,414,284,000080000226
WO-2081225,ASSET-00241,Preventive,,0,,000080000226
WO-2081226,ASSET-00241,Corrective,PNEUMATIC-LEAK,139,503,000080000226
WO-2081227,ASSET-00241,Corrective,CALIBRATION-DRIFT,205,1656,000080000226
WO-2081228,ASSET-00241,Preventive,,0,,000080000226
WO-2081229,ASSET-00241,Preventive,,0,,000080000226
WO-2081230,ASSET-00242,Preventive,,0,,000080000227
WO-2081231,ASSET-00242,Preventive,,0,,000080000227
WO-2081232,ASSET-00243,Preventive,,0,,000080000228
WO-2081233,ASSET-00243,Preventive,,0,,000080000228
WO-2081234,ASSET-00244,Emergency,MOTOR-BURNOUT,198,254,000080000229
WO-2081235,ASSET-00244,Emergency,CONTROLLER-FAULT,487,1995,000080000229
WO-2081236,ASSET-00244,Corrective,HYDRAULIC-LEAK,65,1158,000080000229
WO-2081237,ASSET-00244,Preventive,,0,,000080000229
WO-2081238,ASSET-00244,Preventive,,0,,000080000229
WO-2081239,ASSET-00244,Corrective,BEARING-FAILURE,238,1421,000080000229
WO-2081240,ASSET-00244,Preventive,,0,,000080000229
WO-2081241,ASSET-00244,Corrective,PNEUMATIC-LEAK,215,1448,000080000229
WO-2081242,ASSET-00244,Preventive,,0,,000080000229
WO-2081243,ASSET-00245,Preventive,,0,,000080000230
WO-2081244,ASSET-00245,Preventive,,0,,000080000230
WO-2081245,ASSET-00245,Preventive,,0,,000080000230
WO-2081246,ASSET-00245,Preventive,,0,,000080000230
WO-2081247,ASSET-00245,Corrective,MOTOR-BURNOUT,31,1204,000080000230
WO-2081248,ASSET-00246,Corrective,PNEUMATIC-LEAK,99,1725,000080000231
WO-2081249,ASSET-00246,Preventive,,0,,000080000231
WO-2081250,ASSET-00246,Preventive,,0,,000080000231
WO-2081251,ASSET-00246,Preventive,,0,,000080000231
WO-2081252,ASSET-00246,Corrective,BEARING-FAILURE,105,712,000080000231
WO-2081253,ASSET-00246,Preventive,,0,,000080000231
WO-2081254,ASSET-00246,Corrective,SPINDLE-SEIZURE,109,1817,000080000231
WO-2081255,ASSET-00247,Preventive,,0,,000080000232
WO-2081256,ASSET-00247,Corrective,BEARING-FAILURE,240,1722,000080000232
WO-2081257,ASSET-00247,Corrective,SPINDLE-SEIZURE,73,1168,000080000232
WO-2081258,ASSET-00247,Preventive,,0,,000080000232
WO-2081259,ASSET-00247,Emergency,DIE-WEAR,141,206,000080000232
WO-2081260,ASSET-00247,Emergency,BELT-FAILURE,498,773,000080000232
WO-2081261,ASSET-00248,Corrective,CONTROLLER-FAULT,227,1498,000080000233
WO-2081262,ASSET-00248,Emergency,BEARING-FAILURE,538,1467,000080000233
WO-2081263,ASSET-00248,Corrective,MOTOR-BURNOUT,87,1518,000080000233
WO-2081264,ASSET-00248,Emergency,MOTOR-BURNOUT,443,1583,000080000233
WO-2081265,ASSET-00248,Preventive,,0,,000080000233
WO-2081266,ASSET-00248,Preventive,,0,,000080000233
WO-2081267,ASSET-00248,Corrective,BEARING-FAILURE,130,564,000080000233
WO-2081268,ASSET-00249,Preventive,,0,,000080000234
WO-2081269,ASSET-00249,Preventive,,0,,000080000234
WO-2081270,ASSET-00249,Preventive,,0,,000080000234
WO-2081271,ASSET-00250,Corrective,SPINDLE-SEIZURE,160,939,000080000235
WO-2081272,ASSET-00250,Preventive,,0,,000080000235
WO-2081273,ASSET-00250,Preventive,,0,,000080000235
WO-2081274,ASSET-00250,Corrective,DIE-WEAR,96,1517,000080000235
WO-2081275,ASSET-00251,Preventive,,0,,000080000236
WO-2081276,ASSET-00251,Corrective,CONTROLLER-FAULT,96,340,000080000236
WO-2081277,ASSET-00251,Preventive,,0,,000080000236
WO-2081278,ASSET-00251,Emergency,BEARING-FAILURE,240,1320,000080000236
WO-2081279,ASSET-00251,Corrective,DIE-WEAR,188,1580,000080000236
WO-2081280,ASSET-00251,Preventive,,0,,000080000236
WO-2081281,ASSET-00251,Preventive,,0,,000080000236
WO-2081282,ASSET-00251,Preventive,,0,,000080000236
WO-2081283,ASSET-00252,Corrective,CALIBRATION-DRIFT,139,561,000080000237
WO-2081284,ASSET-00252,Preventive,,0,,000080000237
WO-2081285,ASSET-00252,Corrective,DIE-WEAR,231,1555,000080000237
WO-2081286,ASSET-00252,Corrective,CONTROLLER-FAULT,183,254,000080000237
WO-2081287,ASSET-00253,Preventive,,0,,000080000238
WO-2081288,ASSET-00253,Corrective,SPINDLE-SEIZURE,119,896,000080000238
WO-2081289,ASSET-00254,Corrective,CONTROLLER-FAULT,226,1556,000080000239
WO-2081290,ASSET-00254,Emergency,CALIBRATION-DRIFT,323,1158,000080000239
WO-2081291,ASSET-00254,Preventive,,0,,000080000239
WO-2081292,ASSET-00254,Preventive,,0,,000080000239
WO-2081293,ASSET-00254,Emergency,PNEUMATIC-LEAK,393,393,000080000239
WO-2081294,ASSET-00254,Preventive,,0,,000080000239
WO-2081295,ASSET-00255,Corrective,BEARING-FAILURE,157,1416,000080000240
WO-2081296,ASSET-00255,Preventive,,0,,000080000240
WO-2081297,ASSET-00256,Preventive,,0,,000080000241
WO-2081298,ASSET-00256,Corrective,PNEUMATIC-LEAK,39,1408,000080000241
WO-2081299,ASSET-00256,Preventive,,0,,000080000241
WO-2081300,ASSET-00257,Preventive,,0,,000080000242
WO-2081301,ASSET-00257,Corrective,MOTOR-BURNOUT,124,473,000080000242
WO-2081302,ASSET-00257,Preventive,,0,,000080000242
WO-2081303,ASSET-00257,Corrective,PNEUMATIC-LEAK,211,559,000080000242
WO-2081304,ASSET-00257,Preventive,,0,,000080000242
WO-2081305,ASSET-00257,Preventive,,0,,000080000242
WO-2081306,ASSET-00257,Corrective,HYDRAULIC-LEAK,101,1982,000080000242
WO-2081307,ASSET-00257,Preventive,,0,,000080000242
WO-2081308,ASSET-00258,Corrective,BEARING-FAILURE,50,1247,000080000243
WO-2081309,ASSET-00258,Corrective,PNEUMATIC-LEAK,233,1587,000080000243
WO-2081310,ASSET-00258,Preventive,,0,,000080000243
WO-2081311,ASSET-00258,Corrective,CONTROLLER-FAULT,57,1498,000080000243
WO-2081312,ASSET-00258,Preventive,,0,,000080000243
WO-2081313,ASSET-00259,Preventive,,0,,000080000244
WO-2081314,ASSET-00259,Preventive,,0,,000080000244
WO-2081315,ASSET-00259,Preventive,,0,,000080000244
WO-2081316,ASSET-00259,Preventive,,0,,000080000244
WO-2081317,ASSET-00260,Corrective,SENSOR-FAULT,230,1621,000080000245
WO-2081318,ASSET-00261,Emergency,SENSOR-FAULT,590,657,000080000246
WO-2081319,ASSET-00261,Preventive,,0,,000080000246
WO-2081320,ASSET-00261,Preventive,,0,,000080000246
WO-2081321,ASSET-00261,Preventive,,0,,000080000246
WO-2081322,ASSET-00261,Preventive,,0,,000080000246
WO-2081323,ASSET-00262,Preventive,,0,,000080000247
WO-2081324,ASSET-00262,Emergency,HYDRAULIC-LEAK,200,1728,000080000247
WO-2081325,ASSET-00262,Corrective,CONTROLLER-FAULT,139,461,000080000247
WO-2081326,ASSET-00262,Preventive,,0,,000080000247
WO-2081327,ASSET-00262,Corrective,CALIBRATION-DRIFT,96,1093,000080000247
WO-2081328,ASSET-00262,Corrective,SPINDLE-SEIZURE,90,549,000080000247
WO-2081329,ASSET-00263,Preventive,,0,,000080000248
WO-2081330,ASSET-00263,Corrective,BEARING-FAILURE,141,219,000080000248
WO-2081331,ASSET-00263,Preventive,,0,,000080000248
WO-2081332,ASSET-00263,Emergency,HYDRAULIC-LEAK,544,1875,000080000248
WO-2081333,ASSET-00264,Preventive,,0,,000080000249
WO-2081334,ASSET-00264,Corrective,DIE-WEAR,48,373,000080000249
WO-2081335,ASSET-00265,Preventive,,0,,000080000250
WO-2081336,ASSET-00265,Corrective,CALIBRATION-DRIFT,238,1679,000080000250
WO-2081337,ASSET-00265,Corrective,PNEUMATIC-LEAK,206,908,000080000250
WO-2081338,ASSET-00265,Preventive,,0,,000080000250
WO-2081339,ASSET-00266,Corrective,SENSOR-FAULT,169,1476,000080000252
WO-2081340,ASSET-00266,Preventive,,0,,000080000252
WO-2081341,ASSET-00266,Corrective,MOTOR-BURNOUT,133,799,000080000252
WO-2081342,ASSET-00266,Preventive,,0,,000080000252
WO-2081343,ASSET-00267,Corrective,DIE-WEAR,140,250,000080000253
WO-2081344,ASSET-00267,Corrective,PNEUMATIC-LEAK,194,289,000080000253
WO-2081345,ASSET-00267,Corrective,CONTROLLER-FAULT,133,877,000080000253
WO-2081346,ASSET-00267,Preventive,,0,,000080000253
WO-2081347,ASSET-00267,Preventive,,0,,000080000253
WO-2081348,ASSET-00267,Corrective,SENSOR-FAULT,223,1335,000080000253
WO-2081349,ASSET-00268,Preventive,,0,,000080000254
WO-2081350,ASSET-00268,Corrective,MOTOR-BURNOUT,178,536,000080000254
WO-2081351,ASSET-00268,Preventive,,0,,000080000254
WO-2081352,ASSET-00268,Preventive,,0,,000080000254
WO-2081353,ASSET-00269,Corrective,MOTOR-BURNOUT,182,594,000080000255
WO-2081354,ASSET-00269,Corrective,CONTROLLER-FAULT,183,472,000080000255
WO-2081355,ASSET-00269,Preventive,,0,,000080000255
WO-2081356,ASSET-00269,Preventive,,0,,000080000255
WO-2081357,ASSET-00269,Corrective,CALIBRATION-DRIFT,114,236,000080000255
WO-2081358,ASSET-00269,Corrective,CONTROLLER-FAULT,195,216,000080000255
WO-2081359,ASSET-00269,Preventive,,0,,000080000255
WO-2081360,ASSET-00270,Preventive,,0,,000080000256
WO-2081361,ASSET-00270,Corrective,CALIBRATION-DRIFT,213,665,000080000256
WO-2081362,ASSET-00270,Preventive,,0,,000080000256
WO-2081363,ASSET-00270,Corrective,DIE-WEAR,236,1656,000080000256
WO-2081364,ASSET-00270,Corrective,SPINDLE-SEIZURE,39,1226,000080000256
WO-2081365,ASSET-00271,Preventive,,0,,000080000257
WO-2081366,ASSET-00271,Emergency,DIE-WEAR,64,424,000080000257
WO-2081367,ASSET-00271,Corrective,SPINDLE-SEIZURE,222,1137,000080000257
WO-2081368,ASSET-00271,Corrective,SENSOR-FAULT,60,446,000080000257
WO-2081369,ASSET-00272,Corrective,PNEUMATIC-LEAK,116,526,000080000258
WO-2081370,ASSET-00272,Preventive,,0,,000080000258
WO-2081371,ASSET-00272,Preventive,,0,,000080000258
WO-2081372,ASSET-00272,Preventive,,0,,000080000258
WO-2081373,ASSET-00272,Corrective,PNEUMATIC-LEAK,117,1299,000080000258
WO-2081374,ASSET-00273,Corrective,MOTOR-BURNOUT,133,1525,000080000259
WO-2081375,ASSET-00273,Preventive,,0,,000080000259
WO-2081376,ASSET-00273,Corrective,SPINDLE-SEIZURE,201,540,000080000259
WO-2081377,ASSET-00273,Corrective,PNEUMATIC-LEAK,62,1445,000080000259
WO-2081378,ASSET-00274,Corrective,CONTROLLER-FAULT,86,247,000080000260
WO-2081379,ASSET-00274,Preventive,,0,,000080000260
WO-2081380,ASSET-00274,Preventive,,0,,000080000260
WO-2081381,ASSET-00275,Corrective,BELT-FAILURE,211,1651,000080000261
WO-2081382,ASSET-00275,Corrective,CONTROLLER-FAULT,82,283,000080000261
WO-2081383,ASSET-00275,Preventive,,0,,000080000261
WO-2081384,ASSET-00275,Corrective,BELT-FAILURE,155,613,000080000261
WO-2081385,ASSET-00275,Corrective,HYDRAULIC-LEAK,40,386,000080000261
WO-2081386,ASSET-00276,Corrective,BELT-FAILURE,128,496,000080000262
WO-2081387,ASSET-00276,Preventive,,0,,000080000262
WO-2081388,ASSET-00276,Corrective,MOTOR-BURNOUT,141,1767,000080000262
WO-2081389,ASSET-00277,Preventive,,0,,000080000263
WO-2081390,ASSET-00277,Preventive,,0,,000080000263
WO-2081391,ASSET-00277,Corrective,PNEUMATIC-LEAK,141,346,000080000263
WO-2081392,ASSET-00277,Corrective,HYDRAULIC-LEAK,99,1107,000080000263
WO-2081393,ASSET-00277,Corrective,MOTOR-BURNOUT,213,1280,000080000263
WO-2081394,ASSET-00277,Corrective,HYDRAULIC-LEAK,199,527,000080000263
WO-2081395,ASSET-00278,Preventive,,0,,000080000264
WO-2081396,ASSET-00278,Preventive,,0,,000080000264
WO-2081397,ASSET-00278,Preventive,,0,,000080000264
WO-2081398,ASSET-00278,Preventive,,0,,000080000264
WO-2081399,ASSET-00278,Preventive,,0,,000080000264
WO-2081400,ASSET-00279,Corrective,DIE-WEAR,78,1463,000080000265
WO-2081401,ASSET-00279,Preventive,,0,,000080000265
WO-2081402,ASSET-00279,Preventive,,0,,000080000265
WO-2081403,ASSET-00279,Corrective,CONTROLLER-FAULT,108,563,000080000265
WO-2081404,ASSET-00279,Corrective,CONTROLLER-FAULT,181,1431,000080000265
WO-2081405,ASSET-00279,Corrective,HYDRAULIC-LEAK,194,1020,000080000265
WO-2081406,ASSET-00279,Preventive,,0,,000080000265
WO-2081407,ASSET-00279,Corrective,MOTOR-BURNOUT,111,777,000080000265
WO-2081408,ASSET-00280,Preventive,,0,,000080000266
WO-2081409,ASSET-00280,Corrective,BEARING-FAILURE,181,1794,000080000266
WO-2081410,ASSET-00280,Preventive,,0,,000080000266
WO-2081411,ASSET-00280,Emergency,BELT-FAILURE,586,1123,000080000266
WO-2081412,ASSET-00280,Emergency,CALIBRATION-DRIFT,141,272,000080000266
WO-2081413,ASSET-00280,Preventive,,0,,000080000266
WO-2081414,ASSET-00280,Preventive,,0,,000080000266
WO-2081415,ASSET-00280,Corrective,HYDRAULIC-LEAK,155,766,000080000266
WO-2081416,ASSET-00280,Preventive,,0,,000080000266
WO-2081417,ASSET-00280,Corrective,MOTOR-BURNOUT,97,350,000080000266
WO-2081418,ASSET-00281,Corrective,MOTOR-BURNOUT,34,791,000080000267
WO-2081419,ASSET-00281,Corrective,SPINDLE-SEIZURE,223,564,000080000267
WO-2081420,ASSET-00281,Preventive,,0,,000080000267
WO-2081421,ASSET-00281,Corrective,SPINDLE-SEIZURE,85,1597,000080000267
WO-2081422,ASSET-00281,Corrective,HYDRAULIC-LEAK,122,959,000080000267
WO-2081423,ASSET-00281,Preventive,,0,,000080000267
WO-2081424,ASSET-00281,Preventive,,0,,000080000267
WO-2081425,ASSET-00282,Preventive,,0,,000080000268
WO-2081426,ASSET-00282,Corrective,BELT-FAILURE,171,1995,000080000268
WO-2081427,ASSET-00282,Corrective,SENSOR-FAULT,101,213,000080000268
WO-2081428,ASSET-00282,Corrective,PNEUMATIC-LEAK,110,1492,000080000268
WO-2081429,ASSET-00283,Corrective,BELT-FAILURE,209,1219,000080000269
WO-2081430,ASSET-00283,Corrective,PNEUMATIC-LEAK,233,693,000080000269
WO-2081431,ASSET-00283,Preventive,,0,,000080000269
WO-2081432,ASSET-00283,Preventive,,0,,000080000269
WO-2081433,ASSET-00283,Preventive,,0,,000080000269
WO-2081434,ASSET-00283,Corrective,MOTOR-BURNOUT,238,1506,000080000269
WO-2081435,ASSET-00283,Corrective,HYDRAULIC-LEAK,191,868,000080000269
WO-2081436,ASSET-00284,Emergency,CALIBRATION-DRIFT,424,613,000080000270
WO-2081437,ASSET-00284,Preventive,,0,,000080000270
WO-2081438,ASSET-00284,Preventive,,0,,000080000270
WO-2081439,ASSET-00284,Corrective,DIE-WEAR,67,1099,000080000270
WO-2081440,ASSET-00284,Preventive,,0,,000080000270
WO-2081441,ASSET-00285,Corrective,BELT-FAILURE,148,696,000080000271
WO-2081442,ASSET-00285,Emergency,SPINDLE-SEIZURE,414,1774,000080000271
WO-2081443,ASSET-00285,Preventive,,0,,000080000271
WO-2081444,ASSET-00285,Corrective,CONTROLLER-FAULT,65,1950,000080000271
WO-2081445,ASSET-00285,Corrective,CALIBRATION-DRIFT,187,603,000080000271
WO-2081446,ASSET-00285,Preventive,,0,,000080000271
WO-2081447,ASSET-00285,Corrective,HYDRAULIC-LEAK,92,1330,000080000271
WO-2081448,ASSET-00286,Preventive,,0,,000080000272
WO-2081449,ASSET-00286,Corrective,BEARING-FAILURE,104,1993,000080000272
WO-2081450,ASSET-00287,Corrective,HYDRAULIC-LEAK,77,220,000080000273
WO-2081451,ASSET-00287,Emergency,MOTOR-BURNOUT,491,396,000080000273
WO-2081452,ASSET-00287,Preventive,,0,,000080000273
WO-2081453,ASSET-00288,Corrective,CONTROLLER-FAULT,195,494,000080000274
WO-2081454,ASSET-00288,Preventive,,0,,000080000274
WO-2081455,ASSET-00288,Preventive,,0,,000080000274
WO-2081456,ASSET-00288,Preventive,,0,,000080000274
WO-2081457,ASSET-00288,Preventive,,0,,000080000274
WO-2081458,ASSET-00289,Emergency,MOTOR-BURNOUT,289,1225,000080000275
WO-2081459,ASSET-00289,Corrective,HYDRAULIC-LEAK,129,1084,000080000275
WO-2081460,ASSET-00289,Emergency,BELT-FAILURE,280,1838,000080000275
WO-2081461,ASSET-00289,Corrective,BELT-FAILURE,66,1659,000080000275
WO-2081462,ASSET-00289,Preventive,,0,,000080000275
WO-2081463,ASSET-00289,Preventive,,0,,000080000275
WO-2081464,ASSET-00290,Emergency,CALIBRATION-DRIFT,544,1658,000080000276
WO-2081465,ASSET-00290,Corrective,CALIBRATION-DRIFT,150,1554,000080000276
WO-2081466,ASSET-00290,Corrective,SPINDLE-SEIZURE,216,874,000080000276
WO-2081467,ASSET-00290,Emergency,CALIBRATION-DRIFT,416,1502,000080000276
WO-2081468,ASSET-00290,Preventive,,0,,000080000276
WO-2081469,ASSET-00291,Preventive,,0,,000080000277
WO-2081470,ASSET-00291,Preventive,,0,,000080000277
WO-2081471,ASSET-00291,Preventive,,0,,000080000277
WO-2081472,ASSET-00292,Corrective,PNEUMATIC-LEAK,183,453,000080000278
WO-2081473,ASSET-00292,Preventive,,0,,000080000278
WO-2081474,ASSET-00292,Preventive,,0,,000080000278
WO-2081475,ASSET-00293,Emergency,MOTOR-BURNOUT,150,339,000080000279
WO-2081476,ASSET-00293,Preventive,,0,,000080000279
WO-2081477,ASSET-00293,Corrective,BEARING-FAILURE,130,1375,000080000279
WO-2081478,ASSET-00293,Corrective,SENSOR-FAULT,226,1390,000080000279
WO-2081479,ASSET-00293,Emergency,CALIBRATION-DRIFT,568,253,000080000279
WO-2081480,ASSET-00294,Preventive,,0,,000080000280
WO-2081481,ASSET-00294,Preventive,,0,,000080000280
WO-2081482,ASSET-00294,Preventive,,0,,000080000280
WO-2081483,ASSET-00294,Emergency,CALIBRATION-DRIFT,163,1357,000080000280
WO-2081484,ASSET-00294,Preventive,,0,,000080000280
WO-2081485,ASSET-00295,Preventive,,0,,000080000281
WO-2081486,ASSET-00295,Preventive,,0,,000080000281
WO-2081487,ASSET-00295,Preventive,,0,,000080000281
WO-2081488,ASSET-00295,Corrective,HYDRAULIC-LEAK,142,396,000080000281
WO-2081489,ASSET-00295,Preventive,,0,,000080000281
WO-2081490,ASSET-00295,Preventive,,0,,000080000281
WO-2081491,ASSET-00296,Corrective,DIE-WEAR,113,1746,000080000282
WO-2081492,ASSET-00296,Emergency,HYDRAULIC-LEAK,101,218,000080000282
WO-2081493,ASSET-00296,Emergency,MOTOR-BURNOUT,269,1571,000080000282
WO-2081494,ASSET-00296,Preventive,,0,,000080000282
WO-2081495,ASSET-00296,Corrective,SENSOR-FAULT,125,1218,000080000282
WO-2081496,ASSET-00296,Preventive,,0,,000080000282
WO-2081497,ASSET-00296,Preventive,,0,,000080000282
WO-2081498,ASSET-00296,Preventive,,0,,000080000282
WO-2081499,ASSET-00296,Preventive,,0,,000080000282
WO-2081500,ASSET-00296,Preventive,,0,,000080000282
WO-2081501,ASSET-00297,Preventive,,0,,000080000283
WO-2081502,ASSET-00297,Corrective,HYDRAULIC-LEAK,72,1838,000080000283
WO-2081503,ASSET-00297,Preventive,,0,,000080000283
WO-2081504,ASSET-00298,Corrective,SENSOR-FAULT,239,422,000080000284
WO-2081505,ASSET-00298,Corrective,CONTROLLER-FAULT,239,1028,000080000284
WO-2081506,ASSET-00298,Corrective,CONTROLLER-FAULT,223,629,000080000284
WO-2081507,ASSET-00298,Preventive,,0,,000080000284
WO-2081508,ASSET-00298,Preventive,,0,,000080000284
WO-2081509,ASSET-00298,Preventive,,0,,000080000284
WO-2081510,ASSET-00299,Preventive,,0,,000080000285
WO-2081511,ASSET-00299,Preventive,,0,,000080000285
WO-2081512,ASSET-00299,Corrective,SPINDLE-SEIZURE,57,1183,000080000285
WO-2081513,ASSET-00299,Preventive,,0,,000080000285
WO-2081514,ASSET-00299,Preventive,,0,,000080000285
WO-2081515,ASSET-00300,Preventive,,0,,000080000286
WO-2081516,ASSET-00300,Emergency,DIE-WEAR,95,1149,000080000286
WO-2081517,ASSET-00300,Corrective,HYDRAULIC-LEAK,95,969,000080000286
WO-2081518,ASSET-00300,Emergency,SENSOR-FAULT,395,382,000080000286
WO-2081519,ASSET-00300,Preventive,,0,,000080000286
WO-2081520,ASSET-00300,Emergency,BEARING-FAILURE,80,408,000080000286
WO-2081521,ASSET-00300,Preventive,,0,,000080000286
WO-2081522,ASSET-00301,Preventive,,0,,000080000287
WO-2081523,ASSET-00301,Preventive,,0,,000080000287
WO-2081524,ASSET-00301,Corrective,MOTOR-BURNOUT,72,1517,000080000287
WO-2081525,ASSET-00302,Preventive,,0,,000080000288
WO-2081526,ASSET-00302,Preventive,,0,,000080000288
WO-2081527,ASSET-00302,Corrective,DIE-WEAR,76,493,000080000288
WO-2081528,ASSET-00302,Preventive,,0,,000080000288
WO-2081529,ASSET-00302,Corrective,CONTROLLER-FAULT,61,1364,000080000288
WO-2081530,ASSET-00303,Preventive,,0,,000080000289
WO-2081531,ASSET-00303,Corrective,HYDRAULIC-LEAK,105,1991,000080000289
WO-2081532,ASSET-00303,Preventive,,0,,000080000289
WO-2081533,ASSET-00303,Corrective,MOTOR-BURNOUT,166,952,000080000289
WO-2081534,ASSET-00303,Corrective,SPINDLE-SEIZURE,223,1135,000080000289
WO-2081535,ASSET-00304,Preventive,,0,,000080000290
WO-2081536,ASSET-00304,Corrective,BELT-FAILURE,234,895,000080000290
WO-2081537,ASSET-00305,Corrective,MOTOR-BURNOUT,191,1487,000080000291
WO-2081538,ASSET-00305,Preventive,,0,,000080000291
WO-2081539,ASSET-00305,Preventive,,0,,000080000291
WO-2081540,ASSET-00305,Corrective,MOTOR-BURNOUT,106,1715,000080000291
WO-2081541,ASSET-00305,Corrective,CALIBRATION-DRIFT,167,1482,000080000291
WO-2081542,ASSET-00305,Preventive,,0,,000080000291
WO-2081543,ASSET-00306,Preventive,,0,,000080000292
WO-2081544,ASSET-00306,Preventive,,0,,000080000292
WO-2081545,ASSET-00306,Preventive,,0,,000080000292
WO-2081546,ASSET-00306,Preventive,,0,,000080000292
WO-2081547,ASSET-00306,Corrective,SENSOR-FAULT,210,726,000080000292
WO-2081548,ASSET-00306,Preventive,,0,,000080000292
WO-2081549,ASSET-00306,Preventive,,0,,000080000292
WO-2081550,ASSET-00306,Preventive,,0,,000080000292
WO-2081551,ASSET-00306,Corrective,CALIBRATION-DRIFT,33,1040,000080000292
WO-2081552,ASSET-00306,Corrective,SPINDLE-SEIZURE,116,1070,000080000292
WO-2081553,ASSET-00306,Preventive,,0,,000080000292
WO-2081554,ASSET-00306,Preventive,,0,,000080000292
WO-2081555,ASSET-00307,Preventive,,0,,000080000293
WO-2081556,ASSET-00307,Preventive,,0,,000080000293
WO-2081557,ASSET-00307,Emergency,HYDRAULIC-LEAK,318,606,000080000293
WO-2081558,ASSET-00307,Preventive,,0,,000080000293
WO-2081559,ASSET-00308,Preventive,,0,,000080000294
WO-2081560,ASSET-00308,Preventive,,0,,000080000294
WO-2081561,ASSET-00308,Preventive,,0,,000080000294
WO-2081562,ASSET-00308,Preventive,,0,,000080000294
WO-2081563,ASSET-00309,Preventive,,0,,000080000295
WO-2081564,ASSET-00309,Corrective,SENSOR-FAULT,148,482,000080000295
WO-2081565,ASSET-00309,Corrective,SPINDLE-SEIZURE,201,1523,000080000295
WO-2081566,ASSET-00309,Corrective,CALIBRATION-DRIFT,123,812,000080000295
WO-2081567,ASSET-00309,Corrective,CONTROLLER-FAULT,40,705,000080000295
WO-2081568,ASSET-00309,Preventive,,0,,000080000295
WO-2081569,ASSET-00310,Preventive,,0,,000080000296
WO-2081570,ASSET-00310,Corrective,MOTOR-BURNOUT,123,1853,000080000296
WO-2081571,ASSET-00310,Corrective,PNEUMATIC-LEAK,180,969,000080000296
WO-2081572,ASSET-00311,Preventive,,0,,000080000297
WO-2081573,ASSET-00311,Corrective,SPINDLE-SEIZURE,107,1417,000080000297
WO-2081574,ASSET-00311,Preventive,,0,,000080000297
WO-2081575,ASSET-00312,Corrective,CALIBRATION-DRIFT,71,1757,000080000298
WO-2081576,ASSET-00312,Preventive,,0,,000080000298
WO-2081577,ASSET-00312,Corrective,BELT-FAILURE,121,818,000080000298
WO-2081578,ASSET-00312,Preventive,,0,,000080000298
WO-2081579,ASSET-00312,Corrective,PNEUMATIC-LEAK,117,524,000080000298
WO-2081580,ASSET-00312,Preventive,,0,,000080000298
WO-2081581,ASSET-00312,Preventive,,0,,000080000298
WO-2081582,ASSET-00313,Preventive,,0,,000080000299
WO-2081583,ASSET-00313,Preventive,,0,,000080000299
WO-2081584,ASSET-00313,Corrective,SPINDLE-SEIZURE,202,607,000080000299
WO-2081585,ASSET-00313,Corrective,HYDRAULIC-LEAK,217,325,000080000299
WO-2081586,ASSET-00314,Corrective,BELT-FAILURE,36,1630,000080000301
WO-2081587,ASSET-00314,Corrective,CONTROLLER-FAULT,107,979,000080000301
WO-2081588,ASSET-00314,Preventive,,0,,000080000301
WO-2081589,ASSET-00314,Corrective,BELT-FAILURE,159,530,000080000301
WO-2081590,ASSET-00315,Preventive,,0,,000080000302
WO-2081591,ASSET-00315,Preventive,,0,,000080000302
WO-2081592,ASSET-00315,Preventive,,0,,000080000302
WO-2081593,ASSET-00315,Corrective,SENSOR-FAULT,97,1235,000080000302
WO-2081594,ASSET-00315,Preventive,,0,,000080000302
WO-2081595,ASSET-00316,Corrective,DIE-WEAR,71,1913,000080000303
WO-2081596,ASSET-00316,Corrective,DIE-WEAR,73,441,000080000303
WO-2081597,ASSET-00316,Preventive,,0,,000080000303
WO-2081598,ASSET-00316,Corrective,CONTROLLER-FAULT,214,1707,000080000303
WO-2081599,ASSET-00316,Preventive,,0,,000080000303
WO-2081600,ASSET-00316,Emergency,SPINDLE-SEIZURE,429,1933,000080000303
WO-2081601,ASSET-00317,Preventive,,0,,000080000304
WO-2081602,ASSET-00317,Preventive,,0,,000080000304
WO-2081603,ASSET-00317,Corrective,SPINDLE-SEIZURE,99,1494,000080000304
WO-2081604,ASSET-00317,Corrective,BELT-FAILURE,121,1351,000080000304
WO-2081605,ASSET-00318,Preventive,,0,,000080000305
WO-2081606,ASSET-00318,Corrective,CALIBRATION-DRIFT,211,1075,000080000305
WO-2081607,ASSET-00318,Preventive,,0,,000080000305
WO-2081608,ASSET-00319,Preventive,,0,,000080000306
WO-2081609,ASSET-00319,Corrective,DIE-WEAR,126,1458,000080000306
WO-2081610,ASSET-00319,Emergency,HYDRAULIC-LEAK,495,1775,000080000306
WO-2081611,ASSET-00320,Corrective,SPINDLE-SEIZURE,228,899,000080000307
WO-2081612,ASSET-00320,Preventive,,0,,000080000307
WO-2081613,ASSET-00320,Preventive,,0,,000080000307
